Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
TURB	"[""TURB""]"	nGNX6lLltD	2026-06-05 08:15:00.361	Nasdaq Confirms Turbo Energy’s Compliance With Minimum Stockholders’ Equity Requirement	Globe Newswire		NASDAQ	2026-06-05 08:15:00.382656	0.5033	0.0274	0.4693	0.4759	positive	0.6945	0.7246	0.5281	0.8872	0.6474	2026-06-05 08:15:01.192028	NO:Float
AMSS	"[""AMSS""]"	nGNX1Pzyjz	2026-06-05 08:15:00.649	AMASS Brands Group Secures First U.S. Distribution Partner for AMASS Electrolyte Mixers	Globe Newswire	5.75	NASDAQ	2026-06-05 08:15:00.667530	0.6341	0.011	0.3549	0.6231	positive	0.4896	0.5802	0.4098	0.7819	0.4208	2026-06-05 08:15:02.560420	YES
OPTT	"[""OPTT""]"	nGNX2M6FtW	2026-06-05 08:15:00.981	Ocean Power Technologies Announces Pricing of $10,000,000 Registered Direct Offering Priced At A Premium to Market	Globe Newswire	217.64	NYSE AMERICAN	2026-06-05 08:15:01.019527	0.1153	0.0121	0.8725	0.1032	positive	0.2572	0.2019	0.0975	0.3624	0.1312	2026-06-05 08:15:02.699643	NO:sentiment_score,Float
KLC	"[""KLC""]"	nBwbdHb8ca	2026-06-05 08:25:00.377	KinderCare Applauds New York’s Historic Investments in Child Care	Business Wire	30.1	NYSE	2026-06-05 08:25:00.397333	0.6951	0.0266	0.2783	0.6685	positive	0.3179	0.3453	0.3179	0.7482	0.3182	2026-06-05 08:25:00.959064	YES
MBRX	"[""MBRX""]"	nGNX4nftWF	2026-06-05 08:29:00.329	Independent Market Research Finds Strong Physician Intent to Prescribe Moleculin's Annamycin in Relapsed/Refractory AML	Globe Newswire	5.29	NASDAQ	2026-06-05 08:29:00.357387	0.868	0.0216	0.1104	0.8464	positive	0.5448	0.6187	0.5448	0.8833	0.5663	2026-06-05 08:29:00.935584	YES
GPN	"[""GPN""]"	nBw1svNfZa	2026-06-05 08:30:00.509	Global Payments to Present at Mizuho Technology Conference	Business Wire	227.94	NYSE	2026-06-05 08:30:00.522610	0.1021	0.0237	0.8742	0.0783	positive	0.2934	0.2189	0.1087	0.2934	0.1155	2026-06-05 08:30:00.768351	NO:sentiment_score,Float
GOAI	"[""GOAI""]"	nGNX5gSLzz	2026-06-05 08:30:00.791	EVA Live launches FastQuoteDirect, it’s AI-Powered Consumer Engagement Platform Across 5.6 Billion Dollar Market	Globe Newswire	10.79	NASDAQ	2026-06-05 08:30:00.840052	0.1459	0.0156	0.8385	0.1304	positive	0.4182	0.5414	0.3446	0.8048	0.4478	2026-06-05 08:30:01.818821	NO:sentiment_score
NUWE	"[""NUWE""]"	nGNX5561r2	2026-06-05 08:30:00.915	Nuwellis Announces Pricing of $6 Million Public Offering	Globe Newswire	2.64	NASDAQ	2026-06-05 08:30:00.931711	0.1248	0.0185	0.8567	0.1063	positive	0.1677	0.1425	0.0924	0.2514	0.0956	2026-06-05 08:30:02.341341	NO:sentiment_score
JTAI	"[""JTAI""]"	nGNX9dgqg2	2026-06-05 08:30:01.447	Jet.AI Announces Record Date for Distribution of SpinCo Shares in Connection with Proposed flyExclusive Transaction	Globe Newswire	1.37	NASDAQ	2026-06-05 08:30:01.506715	0.1786	0.0188	0.8026	0.1597	positive	0.3444	0.4153	0.1917	0.7187	0.1504	2026-06-05 08:30:03.847367	NO:sentiment_score
PEG	"[""PEG""]"	nPnc2XTdxa	2026-06-05 08:30:03.899	PSE&G Proposes Lowering Gas Bills by 5% - Maintaining the Lowest Gas Bills in the State and Region	PR Newswire	497.43	NYSE	2026-06-05 08:30:03.937425	0.4358	0.063	0.5012	0.3728	positive	0.5866	0.6285	0.5072	0.7872	0.5304	2026-06-05 08:30:05.494329	NO:sentiment_score,Float
BMNR	"[""BMNR""]"	nPrepv2w8a	2026-06-05 08:30:03.232	Bitmine Immersion Technologies Announces Pricing of Upsized Series A Perpetual Preferred Stock Offering	PR Newswire	565.64	NYSE	2026-06-05 08:30:03.315731	0.1749	0.0454	0.7797	0.1295	positive	0.1198	0.0795	0.0671	0.1478	0.0784	2026-06-05 08:30:05.889288	NO:sentiment_score,Float
LRHC	"[""LRHC""]"	nGNX9cS4T4	2026-06-05 08:30:03.976	La Rosa Holdings Corp. Reports 17% Year-Over-Year Revenue Growth to $68.5 Million for Fiscal 2025	Globe Newswire	1.04	NASDAQ	2026-06-05 08:30:04.004921	0.8876	0.0187	0.0937	0.8689	positive	0.6094	0.6994	0.5213	0.9212	0.5839	2026-06-05 08:30:06.419414	YES
BA	"[""BA""]"	nPn4NHYSa	2026-06-05 08:31:02.796	Boeing Delivers Riyadh Air's First Two 787 Dreamliner Jets	PR Newswire	787.54	NYSE	2026-06-05 08:31:02.818068	0.6122	0.0172	0.3706	0.595	positive	0.493	0.5759	0.4047	0.7593	0.4857	2026-06-05 08:31:03.151109	NO:Float
PFAI	"[""PFAI""]"	nPn8HYhGwa	2026-06-05 08:35:00.277	Pinnacle Food Group Limited Appoints Dr. Yunhao Chen as Chief Financial Officer	PR Newswire	3.56	NASDAQ	2026-06-05 08:35:00.298430	0.0536	0.0335	0.9129	0.0201	neutral	0.123	0.1459	0.0864	0.4391	0.0592	2026-06-05 08:35:00.803653	NO:sentiment_score
MKC	"[""MKC""]"	nPn3xHsgBa	2026-06-05 08:44:57.382	McCormick Releases 2025 Purpose-led Performance Report, Strengthening Business Resilience and Long-Term Value Through Measurable Progress Across Its Commitments	PR Newswire	251.97	NYSE	2026-06-05 08:44:57.404231	0.9101	0.0134	0.0765	0.8967	positive	0.6011	0.6918	0.5719	0.8861	0.6346	2026-06-05 08:44:57.788898	NO:Float
VVOS	"[""VVOS""]"	nGNX22r4H9	2026-06-05 08:45:00.285	Vivos Therapeutics Announces Binding Agreement for Senior Debt-to-Equity Exchange of Up to $4.5 Million from Streeterville Capital to Support Continued Nasdaq Listing	Globe Newswire	10.14	NASDAQ	2026-06-05 08:45:00.307551	0.859	0.0172	0.1238	0.8418	positive	0.2722	0.3501	0.2095	0.6937	0.2716	2026-06-05 08:45:00.982030	YES
NRXP	"[""NRXP""]"	nGNX9ghywv	2026-06-05 08:50:29.305	NRx Pharmaceuticals (Nasdaq:NRXP) notes presentation by Osmind, Inc. of IV Ketamine Efficacy vs. Nasal esketamine Efficacy at American Society of Clinical Psychopharmacology.	Globe Newswire	32.02	NASDAQ	2026-06-05 08:50:29.341046	0.5192	0.0548	0.426	0.4643	positive	0.3113	0.4002	0.2968	0.7517	0.2872	2026-06-05 08:50:29.962277	YES
LGL	"[""LGL""]"	nNFC3yCXY9	2026-06-05 08:55:22.934	The LGL Group, Inc. Announces Commencement of Subscription Rights Offering	Newsfile Corp	4.7	NYSE AMERICAN	2026-06-05 08:55:22.956981	0.1018	0.0338	0.8644	0.068	positive	0.191	0.1416	0.0782	0.2536	0.093	2026-06-05 08:55:23.528577	NO:sentiment_score
BULL	"[""BULL""]"	nPn7CZfV0a	2026-06-05 09:00:00.280	Webull Launches Mutual Funds for IRA Investors, Expanding Long-Term Investing Offerings	PR Newswire	304.65	NASDAQ	2026-06-05 09:00:00.299428	0.1479	0.0112	0.8409	0.1367	positive	0.386	0.4867	0.3041	0.7595	0.2867	2026-06-05 09:00:00.744399	NO:sentiment_score,Float
STLAM	"[""STLA"", ""STLAM""]"	nGNX79jvs2	2026-06-05 09:00:00.673	STLA DEADLINE: The Gross Law Firm Reminds Stellantis N.V. Investors of Upcoming Securities Class Action Deadline	Globe Newswire		NYSE	2026-06-05 09:00:00.705828	0.2087	0.2673	0.5239	-0.0586	negative	0.0134	-0.0269	0.0109	-0.0029	0.0048	2026-06-05 09:00:01.389427	NO:sentiment_score,Float
STLA	"[""STLA"", ""STLAM""]"	nGNX79jvs2	2026-06-05 09:00:00.673	STLA DEADLINE: The Gross Law Firm Reminds Stellantis N.V. Investors of Upcoming Securities Class Action Deadline	Globe Newswire	2020.0	NYSE	2026-06-05 09:00:00.702742	0.2087	0.2673	0.5239	-0.0586	negative	-0.1035	-0.183	-0.0473	0.1725	-0.0225	2026-06-05 09:00:01.390031	NO:sentiment_score,Float
ABCL	"[""ABCL""]"	nBw1s2fYka	2026-06-05 09:00:00.994	AbCellera Appoints Dr. Victor Sandor to its Board of Directors	Business Wire	234.76	NASDAQ	2026-06-05 09:00:01.021533	0.0845	0.0172	0.8984	0.0673	positive	0.4414	0.4974	0.2541	0.739	0.3048	2026-06-05 09:00:02.459652	NO:sentiment_score,Float
III	"[""III""]"	nBwCfHQVa	2026-06-05 09:00:01.060	AI Moves IT Management Platforms Toward Autonomy, ISG says	Business Wire	33.4	NASDAQ	2026-06-05 09:00:01.098143	0.3106	0.0111	0.6783	0.2995	positive	0.2296	0.2301	0.1614	0.4122	0.164	2026-06-05 09:00:03.394766	NO:sentiment_score
PHR	"[""PHR""]"	nGNX6Jj0f9	2026-06-05 09:00:01.493	PHR Shareholder Alert: July 13, 2026 Lead Plaintiff Deadline in Phreesia, Inc. Securities Class Action - Contact The Gross Law Firm	Globe Newswire	48.96	NYSE	2026-06-05 09:00:01.689213	0.0661	0.0791	0.8549	-0.013	neutral	-0.3322	-0.4733	-0.1405	0.1266	-0.1579	2026-06-05 09:00:03.612270	NO:sentiment_score
CVS	"[""CVS""]"	nACSx3qhda	2026-06-05 09:00:02.825	CVS Health: Thank you! Blessed Sacrament Affordable Housing Groundbreaking - Jamaica Plain, MA	ACCESSWIRE	1270.0	NYSE	2026-06-05 09:00:02.887547	0.1594	0.0334	0.8072	0.1261	positive	0.3694	0.4041	0.2342	0.6681	0.2755	2026-06-05 09:00:03.939645	NO:sentiment_score,Float
TOMZ	"[""TOMZ""]"	nGNX3QVg6J	2026-06-05 09:00:09.332	Global Norovirus Outbreaks, Ebola Emergency and Rising Disease Threats Highlight Growing Need for TOMI Environmental Solutions' SteraMist Technology	Globe Newswire	13.24	NASDAQ	2026-06-05 09:00:09.357795	0.2765	0.0211	0.7024	0.2554	positive	0.371	0.4003	0.2951	0.6481	0.3164	2026-06-05 09:00:09.924492	NO:sentiment_score
FSK	"[""FSK""]"	nGNX4dDy4x	2026-06-05 09:00:10.840	FSK Shareholder Alert: July 6, 2026 Lead Plaintiff Deadline in FS KKR Capital Corp Securities Class Action - Contact The Gross Law Firm	Globe Newswire	279.18	NYSE	2026-06-05 09:00:10.876142	0.0797	0.0558	0.8645	0.0239	neutral	0.0085	0.017	0.0166	0.1266	0.0056	2026-06-05 09:00:11.216012	NO:sentiment_score,Float
ZTS	"[""ZTS""]"	nGNX4Tlwrk	2026-06-05 09:00:11.434	ZTS Deadline Alert: The Gross Law Firm Reminds Zoetis Inc. (ZTS) Investors of Securities Class Action Deadline on July 27, 2026	Globe Newswire	416.84	NYSE	2026-06-05 09:00:11.476745	0.1008	0.1157	0.7835	-0.0149	neutral	-0.0137	-0.0525	0.0034	0.1266	-0.0115	2026-06-05 09:00:11.849704	NO:sentiment_score,Float
GPK	"[""GPK""]"	nGNXc9jPTB	2026-06-05 09:00:11.757	GPK Shareholder Alert: Investors With Losses May Seek to Lead the Class Action in Graphic Packaging Holding Company Securities Lawsuit - Contact The Gross Law Firm	Globe Newswire	291.25	NYSE	2026-06-05 09:00:11.890335	0.0585	0.1669	0.7746	-0.1084	negative	-0.0203	-0.0671	0.0022	0.1266	-0.0131	2026-06-05 09:00:12.549585	NO:sentiment_score,Float
D0Y	"[""TORO"", ""D0Y""]"	nGNX67yqb	2026-06-05 09:00:11.942	Toro Corp. Announces Shareholder Election Results and Payment of Special Dividend	Globe Newswire		NASDAQ	2026-06-05 09:00:11.961239	0.0531	0.0475	0.8993	0.0056	neutral	0.0	0.0384	0.0333	0.0709	0.035	2026-06-05 09:00:13.141242	NO:sentiment_score,Float
TORO	"[""TORO"", ""D0Y""]"	nGNX67yqb	2026-06-05 09:00:11.942	Toro Corp. Announces Shareholder Election Results and Payment of Special Dividend	Globe Newswire	10.2	NASDAQ	2026-06-05 09:00:11.959932	0.0531	0.0475	0.8993	0.0056	neutral	0.1322	0.0598	0.0438	0.1183	0.0449	2026-06-05 09:00:13.141645	NO:sentiment_score
SES	"[""SES""]"	nGNX2GSG5	2026-06-05 09:00:12.372	SES Shareholder Alert: SES AI Corporation Securities Class Action Lawsuit - Investors With Losses May Contact The Gross Law Firm	Globe Newswire	235.77	NYSE	2026-06-05 09:00:12.442151	0.0612	0.2145	0.7243	-0.1533	negative	0.0216	0.0097	0.0214	0.1266	0.0129	2026-06-05 09:00:13.464086	NO:sentiment_score,Float
FEED	"[""FEED""]"	nGNX2Lfqwf	2026-06-05 09:00:12.475	ENvue Medical Expands into Burn Intensive Care Unit at Major Academic Health Network	Globe Newswire	5.68	NASDAQ	2026-06-05 09:00:12.535132	0.2689	0.0195	0.7117	0.2494	positive	0.3558	0.522	0.3299	0.8034	0.4426	2026-06-05 09:00:14.010534	NO:sentiment_score
LKQ	"[""LKQ""]"	nGNX1P4qpp	2026-06-05 09:00:12.550	The Gross Law Firm Reminds LKQ Corporation Investors of the Pending Class Action Lawsuit With a Lead Plaintiff Deadline of June 22, 2026 - LKQ	Globe Newswire	253.12	NASDAQ	2026-06-05 09:00:12.609474	0.2149	0.118	0.6672	0.0969	positive	-0.183	-0.2666	-0.067	0.1266	-0.0872	2026-06-05 09:00:14.042165	NO:sentiment_score,Float
WOK	"[""WOK""]"	nGNX90RHYp	2026-06-05 09:00:12.869	WORK Medical Technology Group Participated in 2026 CBA-China Annual Conference	Globe Newswire	1.22	NASDAQ	2026-06-05 09:00:12.990987	0.3522	0.0215	0.6264	0.3307	positive	0.4833	0.6069	0.4201	0.8062	0.4014	2026-06-05 09:00:14.917124	NO:sentiment_score
AIFA	"[""AIFA""]"	nGNX24XQmF	2026-06-05 09:00:12.864	All In FutureTech Alliance Announces Stockholder Approval of Reverse Stock Split Proposal; Board Approves 1-for-6 Reverse Stock Split with a Market Effective Date of June 12, 2026	Globe Newswire	19.61	NASDAQ	2026-06-05 09:00:13.020791	0.2254	0.0138	0.7608	0.2117	positive	0.439	0.5365	0.3166	0.8017	0.3057	2026-06-05 09:00:14.981618	NO:sentiment_score
EOSE	"[""EOSE""]"	nGNX2w4HpD	2026-06-05 09:00:13.261	Eos Energy Stockholders Approve All Proposals at 2026 Annual Meeting	Globe Newswire	333.25	NASDAQ	2026-06-05 09:00:13.317557	0.1793	0.0148	0.8059	0.1645	positive	0.5701	0.6287	0.4911	0.8367	0.4651	2026-06-05 09:00:15.865622	NO:sentiment_score,Float
GASS	"[""GASS""]"	nGNX4K8cms	2026-06-05 09:00:13.364	STEALTHGAS INC. Reports First Quarter 2026 Financial And Operating Results	Globe Newswire	24.79	NASDAQ	2026-06-05 09:00:13.397048	0.1226	0.106	0.7713	0.0166	neutral	0.2641	0.3446	0.2443	0.922	0.2618	2026-06-05 09:00:16.000972	NO:sentiment_score
DOW	"[""DOW""]"	nPn77hXgHa	2026-06-05 09:00:18.690	Dow to participate at the 2026 Wells Fargo 16th Annual Industrials & Materials Conference	PR Newswire	718.74	NYSE	2026-06-05 09:00:18.703264	0.2448	0.0218	0.7333	0.223	positive	0.3482	0.3739	0.1275	0.4488	0.1317	2026-06-05 09:00:18.997376	NO:sentiment_score,Float
GEN	"[""GEN""]"	nPn4mhS7ga	2026-06-05 09:00:18.809	Norton Reveals the Top 10 Scams Standing Between You and a Scam Free Summer	PR Newswire	542.93	NASDAQ	2026-06-05 09:00:18.833168	0.0551	0.0348	0.9102	0.0203	neutral	0.1751	0.3018	0.1661	0.8292	0.1044	2026-06-05 09:00:19.238181	NO:sentiment_score,Float
DUK	"[""DUK""]"	nPn4nQYJ5a	2026-06-05 09:14:06.391	Duke Energy supports South Carolina first responders with $500,000 in grants for emergency preparedness	PR Newswire	778.54	NYSE	2026-06-05 09:14:06.408190	0.6621	0.0196	0.3183	0.6425	positive	0.352	0.4129	0.32	0.7785	0.3287	2026-06-05 09:14:06.763529	NO:Float
EDSA	"[""EDSA""]"	nGNXZbRYb	2026-06-05 09:20:00.477	Edesa Biotech Reports Positive Exploratory Data for Paridiprubart in Patients with Acute Kidney Injury	Globe Newswire	7.57	NASDAQ	2026-06-05 09:20:00.497721	0.9316	0.0159	0.0525	0.9156	positive	0.2871	0.3761	0.2609	0.8303	0.3311	2026-06-05 09:20:01.174617	YES
COSM	"[""COSM""]"	nGNX6xkyvh	2026-06-05 09:25:00.483	Cosmos Health Continues U.S. Expansion with Launch of Oliv18, Targeting Cardiovascular and Antioxidant Categories	Globe Newswire	33.22	NASDAQ	2026-06-05 09:25:00.510672	0.3605	0.0114	0.6281	0.3491	positive	0.4045	0.4626	0.314	0.7183	0.3388	2026-06-05 09:25:01.135438	NO:sentiment_score
LTRYW	"[""SEGG"", ""LTRYW""]"	nGNX4L57Zb	2026-06-05 09:27:23.340	SEGG Media Opens Exclusive First Access to Sports.com Predict	Globe Newswire		NASDAQ	2026-06-05 09:27:23.356480	0.074	0.0134	0.9125	0.0606	positive	0.3667	0.431	0.273	0.7182	0.2112	2026-06-05 09:27:23.940230	NO:sentiment_score,Float
SEGG	"[""SEGG"", ""LTRYW""]"	nGNX4L57Zb	2026-06-05 09:27:23.340	SEGG Media Opens Exclusive First Access to Sports.com Predict	Globe Newswire	10.84	NASDAQ	2026-06-05 09:27:23.357702	0.074	0.0134	0.9125	0.0606	positive	0.3729	0.439	0.2723	0.7182	0.2064	2026-06-05 09:27:23.940362	NO:sentiment_score
SURG	"[""SURG""]"	nGNX7gBgf3	2026-06-05 09:30:00.308	SurgePays Signs Master Services Agreement with BrandRap to Build Artificial Intelligence (AI) Decisioning Engine to Drive Higher Revenue Per Subscriber	Globe Newswire	16.22	NASDAQ	2026-06-05 09:30:00.331082	0.8885	0.01	0.1014	0.8785	positive	0.2488	0.255	0.2104	0.7076	0.2526	2026-06-05 09:30:00.925602	YES
PHR	"[""PHR""]"	nNFC9BccXH	2026-06-05 09:37:25.231	PHR INVESTOR ACTION: Faruqi & Faruqi, LLP Reminds Phreesia (PHR) Investors of Securities Class Action Deadline on July 13, 2026	Newsfile Corp	48.96	NYSE	2026-06-05 09:37:25.250081	0.0986	0.0875	0.8139	0.0111	neutral	-0.1831	-0.3432	-0.0876	0.2709	-0.0829	2026-06-05 09:37:25.631284	NO:sentiment_score
PWRL	"[""PWRL""]"	nBw8pm0nKa	2026-06-05 09:46:00.327	Powerlaw Corp. (Nasdaq: PWRL) Announces Largest Portfolio Holding: SpaceX	Business Wire		NASDAQ	2026-06-05 09:46:00.347795	0.0716	0.0213	0.9071	0.0503	positive	0.2348	0.2436	0.1419	0.4113	0.12	2026-06-05 09:46:00.897236	NO:sentiment_score,Float
PICS	"[""PICS""]"	nGNX7tDWhg	2026-06-05 09:48:28.282	PicS N.V. / PicPay Shareholders Are Encouraged to Reach Out to Johnson Fistel for More Information About Potentially Recovering Their Losses	Globe Newswire	22.23	NASDAQ	2026-06-05 09:48:28.297453	0.7187	0.0166	0.2647	0.7021	positive	0.1653	0.1587	0.1246	0.6055	0.0875	2026-06-05 09:48:28.812546	YES
FSK	"[""FSK""]"	nNFC1bBWx0	2026-06-05 09:56:22.221	FSK INVESTOR ACTION: Faruqi & Faruqi, LLP Reminds FS KKR Capital (FSK) Investors of Securities Class Action Deadline on July 3, 2026	Newsfile Corp	279.18	NYSE	2026-06-05 09:56:22.250535	0.1196	0.1088	0.7716	0.0107	neutral	-0.294	-0.4116	-0.2771	0.7035	-0.1589	2026-06-05 09:56:22.880119	NO:sentiment_score,Float
VIDA	"[""VIDA""]"	nBwbgrPrHa	2026-06-05 10:00:00.696	Vida Global Honored with 2026 MSP Today Product of the Year Award	Business Wire	5.5192	NYSE AMERICAN	2026-06-05 10:00:00.712084	0.718	0.0312	0.2508	0.6868	positive	0.4779	0.596	0.3944	0.8328	0.502	2026-06-05 10:00:01.987891	YES
ADMA	"[""ADMA""]"	nACSknWHCa	2026-06-05 10:00:01.139	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of ADMA Biologics, Inc. - ADMA	ACCESSWIRE	225.24	NASDAQ	2026-06-05 10:00:01.256183	0.1088	0.1025	0.7888	0.0063	neutral	-0.4866	-0.5937	-0.256	0.11	-0.2879	2026-06-05 10:00:02.282658	NO:sentiment_score,Float,excluded_string
UNP	"[""UNP""]"	nBw4mnmHCa	2026-06-05 10:00:01.719	Union Pacific Mourns the Passing of Former Chairman and CEO Dick Davidson	Business Wire	592.58	NYSE	2026-06-05 10:00:01.797536	0.2221	0.3728	0.4052	-0.1507	negative	0.2147	0.3057	0.1873	0.7041	0.1643	2026-06-05 10:00:02.589900	NO:sentiment_score,Float
VTSI	"[""VTSI""]"	nACS2mZg2a	2026-06-05 10:00:02.536	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of VirTra, Inc. - VTSI	ACCESSWIRE	10.85	NASDAQ	2026-06-05 10:00:02.574916	0.1149	0.1011	0.7841	0.0138	neutral	-0.2899	-0.4203	-0.132	0.11	-0.1515	2026-06-05 10:00:03.051694	NO:sentiment_score,excluded_string
INTU	"[""INTU""]"	nACS3wdVYa	2026-06-05 10:00:02.761	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Intuit, Inc. - INTU	ACCESSWIRE	267.63	NASDAQ	2026-06-05 10:00:02.819574	0.0858	0.0863	0.8278	-0.0005	neutral	-0.1289	-0.2399	-0.0556	0.1675	-0.06	2026-06-05 10:00:03.721915	NO:sentiment_score,Float,excluded_string
XXI	"[""XXI""]"	nACSQ26dQa	2026-06-05 10:00:03.142	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Twenty One Capital, Inc. - XXI	ACCESSWIRE	255.93	NYSE	2026-06-05 10:00:03.175832	0.0883	0.0774	0.8343	0.0109	neutral	0.0204	0.0154	0.0235	0.1043	0.0168	2026-06-05 10:00:03.783265	NO:sentiment_score,Float,excluded_string
BP	"[""BP""]"	nACS4BDGka	2026-06-05 10:00:03.882	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of BP p.l.c. - BP	ACCESSWIRE	2570.0	NYSE	2026-06-05 10:00:03.906196	0.1078	0.1101	0.782	-0.0023	neutral	-0.1348	-0.2017	-0.0453	0.0299	-0.0539	2026-06-05 10:00:04.858929	NO:sentiment_score,Float,excluded_string
GTM	"[""GTM""]"	nACSq9QC0a	2026-06-05 10:00:03.969	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of ZoomInfo Technologies Inc. - GTM	ACCESSWIRE	230.34	NASDAQ	2026-06-05 10:00:03.997758	0.0895	0.0727	0.8378	0.0169	neutral	-0.314	-0.4327	-0.153	0.11	-0.17	2026-06-05 10:00:05.022404	NO:sentiment_score,Float,excluded_string
SNBR	"[""SNBR""]"	nACSTXMpBa	2026-06-05 10:00:04.360	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Sleep Number Corporation - SNBR	ACCESSWIRE	18.58	NASDAQ	2026-06-05 10:00:04.433781	0.0942	0.0692	0.8365	0.025	neutral	-0.2895	-0.4289	-0.1318	0.11	-0.1502	2026-06-05 10:00:06.164654	NO:sentiment_score,excluded_string
ANGI	"[""ANGI""]"	nACSdjnT8a	2026-06-05 10:00:04.922	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Angi Inc. - ANGI	ACCESSWIRE	28.53	NASDAQ	2026-06-05 10:00:04.973009	0.0722	0.0878	0.84	-0.0156	neutral	-0.3378	-0.4996	-0.1916	0.2556	-0.2041	2026-06-05 10:00:06.256992	NO:sentiment_score,excluded_string
AARD	"[""AARD""]"	nACSC36SPa	2026-06-05 10:00:04.944	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Aardvark Therapeutics, Inc. - AARD	ACCESSWIRE	12.55	NASDAQ	2026-06-05 10:00:05.026001	0.1263	0.1161	0.7576	0.0102	neutral	-0.1904	-0.307	-0.0931	0.1336	-0.1099	2026-06-05 10:00:07.369664	NO:sentiment_score,excluded_string
QIA	"[""QGEN"", ""QIA""]"	nACSjRSWKa	2026-06-05 10:00:05.339	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Qiagen N.V. - QGEN	ACCESSWIRE		NYSE	2026-06-05 10:00:05.427715	0.0895	0.0831	0.8274	0.0064	neutral	-0.2664	-0.3616	-0.0934	0.11	-0.1122	2026-06-05 10:00:07.748086	NO:sentiment_score,Float,excluded_string
QGEN	"[""QGEN"", ""QIA""]"	nACSjRSWKa	2026-06-05 10:00:05.339	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Qiagen N.V. - QGEN	ACCESSWIRE	204.85	NYSE	2026-06-05 10:00:05.428149	0.0895	0.0831	0.8274	0.0064	neutral	-0.2664	-0.3616	-0.0934	0.11	-0.1122	2026-06-05 10:00:07.748838	NO:sentiment_score,Float,excluded_string
ENGN	"[""ENGN""]"	nACSDFLPJa	2026-06-05 10:00:05.489	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of enGene Therapeutics Inc. - ENGN	ACCESSWIRE	27.87	NASDAQ	2026-06-05 10:00:05.590530	0.1345	0.0716	0.7939	0.0629	positive	-0.026	-0.0877	0.0015	0.244	-0.0062	2026-06-05 10:00:08.000284	NO:sentiment_score,excluded_string
BRCB	"[""BRCB""]"	nACS313r7a	2026-06-05 10:00:05.989	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Black Rock Coffee Bar, Inc. - BRCB	ACCESSWIRE	20.99	NASDAQ	2026-06-05 10:00:06.080243	0.1238	0.1171	0.7591	0.0067	neutral	-0.1921	-0.301	-0.0679	0.11	-0.0777	2026-06-05 10:00:08.479054	NO:sentiment_score,excluded_string
TRDA	"[""TRDA""]"	nACScdKKxa	2026-06-05 10:00:06.153	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Entrada Therapeutics, Inc. - TRDA	ACCESSWIRE	21.97	NASDAQ	2026-06-05 10:00:06.248533	0.1106	0.1409	0.7485	-0.0304	neutral	0.0107	-0.0464	0.0188	0.3383	0.0134	2026-06-05 10:00:09.014184	NO:sentiment_score,excluded_string
TLSI	"[""TLSI""]"	nACScR1BPa	2026-06-05 10:00:06.862	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of TriSalus Life Sciences Inc. - TLSI	ACCESSWIRE	38.14	NASDAQ	2026-06-05 10:00:06.946072	0.0971	0.096	0.8068	0.0011	neutral	-0.3391	-0.4711	-0.1662	0.1116	-0.1972	2026-06-05 10:00:09.286654	NO:sentiment_score,excluded_string
BKKT	"[""BKKT""]"	nACSyxPFDa	2026-06-05 10:00:07.088	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Bakkt, Inc. - BKKT	ACCESSWIRE	26.92	NYSE	2026-06-05 10:00:07.174966	0.1281	0.1233	0.7486	0.0048	neutral	-0.2952	-0.4434	-0.1346	0.11	-0.1527	2026-06-05 10:00:09.603340	NO:sentiment_score,excluded_string
ZTS	"[""ZTS""]"	nGNX1nl8Mn	2026-06-05 10:05:59.240	ZTS Investors Have Opportunity to Lead Zoetis Inc. Securities Fraud Lawsuit with the Schall Law Firm	Globe Newswire	416.84	NYSE	2026-06-05 10:05:59.260783	0.2573	0.0292	0.7135	0.228	positive	-0.3608	-0.3894	-0.1858	-0.3345	-0.14	2026-06-05 10:05:59.532364	NO:sentiment_score,Float,excluded_string
