Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
SNBR	"[""SNBR""]"	nACSHKcC6a	2026-06-07 11:00:16.425	Bronstein, Gewirtz & Grossman, LLC Encourages Sleep Number Corporation (SNBR) Shareholders to Inquire about Securities Investigation	ACCESSWIRE	18.58	NASDAQ	2026-06-07 11:00:16.496538	0.0739	0.0231	0.903	0.0507	positive	-0.1351	-0.3176	-0.0661	0.3494	-0.1382	2026-06-07 11:00:18.620648	YES
MDLN	"[""MDLN""]"	nACSXbnCPa	2026-06-07 11:00:16.557	Bronstein, Gewirtz & Grossman, LLC Initiates an Investigation into Allegations Against Medline Inc. (MDLN) And Encourages Investors to Reach Out	ACCESSWIRE	457.09	NASDAQ	2026-06-07 11:00:16.627697	0.3656	0.0373	0.5971	0.3283	positive	-0.0187	-0.1263	-0.0046	0.2809	-0.057	2026-06-07 11:00:18.951294	NO:Float
INTU	"[""INTU""]"	nACS7m1LLa	2026-06-07 11:00:16.675	Bronstein, Gewirtz & Grossman, LLC Encourages Intuit Inc. (INTU) Stockholders to Inquire about Securities Investigation	ACCESSWIRE	267.63	NASDAQ	2026-06-07 11:00:16.788441	0.1593	0.0297	0.811	0.1296	positive	-0.015	-0.1265	0.0039	0.1813	-0.0536	2026-06-07 11:00:19.279031	NO:Float
GRCE	"[""GRCE""]"	nACSTljLja	2026-06-07 11:00:16.856	Grace Therapeutics, Inc. (GRCE) Investigation: Bronstein, Gewirtz & Grossman, LLC Encourages Shareholders to Contact the Firm to Learn More About the Investigation	ACCESSWIRE	11.25	NASDAQ	2026-06-07 11:00:16.984611	0.2906	0.0385	0.6709	0.2521	positive	0.0714	-0.0088	0.0443	0.4712	0.0228	2026-06-07 11:00:19.529462	YES
BP	"[""BP""]"	nACSCYwKma	2026-06-07 11:00:16.877	Bronstein, Gewirtz & Grossman, LLC Announces an Investigation Against BP p.l.c. (BP) and Encourages Investors to Learn More About the Investigation	ACCESSWIRE	2570.0	NYSE	2026-06-07 11:00:17.335427	0.202	0.0409	0.7571	0.161	positive	-0.0121	-0.1001	0.006	0.2433	-0.0346	2026-06-07 11:00:19.788610	NO:Float
PHR	"[""PHR""]"	nGNX9lBM92	2026-06-07 12:00:00.803	Bronstein, Gewirtz & Grossman LLC Urges Phreesia, Inc. Investors to Act: Class Action Filed Alleging Investor Harm	Globe Newswire	48.96	NYSE	2026-06-07 12:00:00.822251	0.1708	0.2267	0.6025	-0.0559	negative	0.0317	0.002	0.0271	0.332	-0.0249	2026-06-07 12:00:01.660683	NO:sentiment_score
STLAM	"[""STLA"", ""STLAM""]"	nGNX7NSz14	2026-06-07 12:00:00.914	Bronstein, Gewirtz & Grossman LLC Urges Stellantis N.V. Investors to Act: Class Action Filed Alleging Investor Harm	Globe Newswire		NYSE	2026-06-07 12:00:00.937269	0.1671	0.1857	0.6472	-0.0187	neutral	0.1525	0.1619	0.092	0.332	0.059	2026-06-07 12:00:02.050057	NO:sentiment_score,Float
STLA	"[""STLA"", ""STLAM""]"	nGNX7NSz14	2026-06-07 12:00:00.914	Bronstein, Gewirtz & Grossman LLC Urges Stellantis N.V. Investors to Act: Class Action Filed Alleging Investor Harm	Globe Newswire	2020.0	NYSE	2026-06-07 12:00:00.935425	0.1671	0.1857	0.6472	-0.0187	neutral	0.0181	-0.0178	0.0189	0.332	-0.0291	2026-06-07 12:00:02.050565	NO:sentiment_score,Float
SES	"[""SES""]"	nGNX8hMb6Z	2026-06-07 12:00:00.929	Bronstein, Gewirtz & Grossman LLC Urges SES AI Corporation Investors to Act: Class Action Filed Alleging Investor Harm	Globe Newswire	235.77	NYSE	2026-06-07 12:00:00.953255	0.1003	0.2767	0.6229	-0.1764	negative	-0.0582	-0.1334	-0.0238	0.3011	-0.0854	2026-06-07 12:00:02.849496	NO:sentiment_score,Float
GPK	"[""GPK""]"	nACS6cks7a	2026-06-07 12:00:01.084	ROSEN, A TOP RANKED LAW FIRM, Encourages Graphic Packaging Holding Company Investors to Secure Counsel Before Important Deadline in Securities Class Action - GPK	ACCESSWIRE	291.25	NYSE	2026-06-07 12:00:01.139529	0.179	0.0204	0.8005	0.1586	positive	0.2314	0.2643	0.1438	0.539	0.0922	2026-06-07 12:00:03.050010	NO:Float,excluded_string
FCHL	"[""FCHL""]"	nNFCbzHyks	2026-06-07 12:00:13.451	Bronstein, Gewirtz & Grossman LLC Urges Fitness Champs Holdings Ltd. Investors to Act: Class Action Filed Alleging Investor Harm	Newsfile Corp	0.4	NASDAQ	2026-06-07 12:00:13.481403	0.144	0.192	0.664	-0.048	neutral	-0.0072	-0.0175	0.0088	0.231	-0.0375	2026-06-07 12:00:14.090254	NO:sentiment_score
LKQ	"[""LKQ""]"	nNFC6wGr0w	2026-06-07 12:00:13.924	Bronstein, Gewirtz & Grossman LLC Urges LKQ Corporation Investors to Act: Class Action Filed Alleging Investor Harm	Newsfile Corp	253.12	NASDAQ	2026-06-07 12:00:13.964287	0.1048	0.2742	0.621	-0.1694	negative	0.0415	0.0264	0.0365	0.4227	-0.0032	2026-06-07 12:00:14.472232	NO:sentiment_score,Float
GOCO	"[""GOCO""]"	nGNX97Q7WD	2026-06-07 15:40:12.577	GoHealth, Inc. to strengthen its position ahead of AEP 2026 through Restructuring Process supported by key stakeholders	Globe Newswire	12.14	NASDAQ	2026-06-07 15:40:12.663974	0.7685	0.0108	0.2207	0.7576	positive	0.5149	0.5927	0.4226	0.8185	0.456	2026-06-07 15:40:13.690886	YES
ADMA	"[""ADMA""]"	nNFC3sf4v1	2026-06-07 16:16:07.305	ROSEN, RECOGNIZED INVESTOR COUNSEL, Encourages ADMA Biologics, Inc. Investors to Inquire About Securities Class Action Investigation - ADMA	Newsfile Corp	225.24	NASDAQ	2026-06-07 16:16:07.324047	0.135	0.0495	0.8155	0.0854	positive	-0.0007	-0.12	0.0146	0.539	-0.0564	2026-06-07 16:16:07.642359	NO:Float,excluded_string
AMGN	"[""AMGN""]"	nPn5qH6Zca	2026-06-07 16:45:00.919	AMGEN PRESENTS NEW DATA ACROSS ITS CARDIOMETABOLIC PORTFOLIO AT AMERICAN DIABETES ASSOCIATION 86TH SCIENTIFIC SESSIONS	PR Newswire	538.48	NASDAQ	2026-06-07 16:45:00.962998	0.2239	0.0272	0.7489	0.1966	positive	0.3814	0.4296	0.3458	0.7854	0.3938	2026-06-07 16:45:01.820970	NO:Float
FCHL	"[""FCHL""]"	nACSTCvxla	2026-06-07 18:00:01.111	Pomerantz LLP Notifies Investors of Class Action Filing Against Fitness Champs Holdings Ltd.  – FCHL	ACCESSWIRE	0.4	NASDAQ	2026-06-07 18:00:01.137701	0.089	0.2339	0.677	-0.1449	negative	-0.1939	-0.232	-0.0615	0.11	-0.0747	2026-06-07 18:00:02.075962	NO:sentiment_score,excluded_string
PHR	"[""PHR""]"	nACSGt7K7a	2026-06-07 18:00:01.648	Pomerantz LLP Informs Shareholders of Class Action Against Phreesia, Inc.  – PHR	ACCESSWIRE	48.96	NYSE	2026-06-07 18:00:01.738912	0.0977	0.1195	0.7828	-0.0218	neutral	-0.3544	-0.4248	-0.1296	0.0035	-0.1437	2026-06-07 18:00:03.252924	NO:sentiment_score,excluded_string
GPK	"[""GPK""]"	nACSVZYDxa	2026-06-07 18:00:01.530	Pomerantz LLP Pursues Class Action Litigation Against Graphic Packaging Holding Company  – GPK	ACCESSWIRE	291.25	NYSE	2026-06-07 18:00:01.644247	0.1374	0.2675	0.5951	-0.1301	negative	-0.2433	-0.2758	-0.1158	0.6554	-0.0161	2026-06-07 18:00:03.965984	NO:sentiment_score,Float,excluded_string
FSK	"[""FSK""]"	nACSxpNdQa	2026-06-07 18:00:02.254	Pomerantz LLP Issues Alert Regarding Shareholder Class Action Against FS KKR Capital Corp.  – FSK	ACCESSWIRE	279.18	NYSE	2026-06-07 18:00:02.280081	0.1841	0.2067	0.6093	-0.0226	neutral	-0.3397	-0.3933	-0.2242	0.6244	-0.1958	2026-06-07 18:00:05.198664	NO:sentiment_score,Float,excluded_string
SES	"[""SES""]"	nACSY7dCba	2026-06-07 18:00:02.384	Pomerantz LLP Reminds Investors with Losses on their Investment in SES AI Corporation  of Class Action Lawsuit – SES	ACCESSWIRE	235.77	NYSE	2026-06-07 18:00:02.455731	0.2442	0.567	0.1887	-0.3228	negative	-0.2536	-0.3611	-0.1365	0.0551	-0.1105	2026-06-07 18:00:05.410736	NO:sentiment_score,Float,excluded_string
STLA	"[""STLA"", ""STLAM""]"	nACSCtG0Qa	2026-06-07 18:00:02.681	Pomerantz LLP Reminds Investors: Securities Lawsuit Has Been Filed Against Stellantis N.V.  – STLA	ACCESSWIRE	2020.0	NYSE	2026-06-07 18:00:02.773510	0.1428	0.2767	0.5805	-0.1339	negative	-0.2034	-0.2578	-0.073	0.1147	-0.0822	2026-06-07 18:00:06.013295	NO:sentiment_score,Float,excluded_string
STLAM	"[""STLA"", ""STLAM""]"	nACSCtG0Qa	2026-06-07 18:00:02.681	Pomerantz LLP Reminds Investors: Securities Lawsuit Has Been Filed Against Stellantis N.V.  – STLA	ACCESSWIRE		NYSE	2026-06-07 18:00:02.775032	0.1428	0.2767	0.5805	-0.1339	negative	0.11	0.0592	0.0498	0.11	0.0454	2026-06-07 18:00:06.013396	NO:sentiment_score,Float,excluded_string
LKQ	"[""LKQ""]"	nACS06sPza	2026-06-07 18:00:03.305	Class Action Reminder from Pomerantz LLP for Investors of LKQ Corporation  – LKQ	ACCESSWIRE	253.12	NASDAQ	2026-06-07 18:00:03.418409	0.2242	0.1027	0.6731	0.1215	positive	-0.6419	-0.7333	-0.4706	0.0668	-0.2807	2026-06-07 18:00:06.187292	NO:Float,excluded_string
PHR	"[""PHR""]"	nGNX7wZYQx	2026-06-07 18:13:00.331	ROSEN, A RANKED AND LEADING LAW FIRM, Encourages Phreesia, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - PHR	Globe Newswire	48.96	NYSE	2026-06-07 18:13:00.359562	0.2323	0.0325	0.7352	0.1998	positive	0.2118	0.2627	0.1468	0.5323	0.0995	2026-06-07 18:13:00.769638	NO:excluded_string
FSK	"[""FSK""]"	nPn7c2PvHa	2026-06-07 18:13:00.408	FSK Investors Have Opportunity to Lead FS KKR Capital Corp. Securities Fraud Lawsuit	PR Newswire	279.18	NYSE	2026-06-07 18:13:00.420045	0.1296	0.0401	0.8303	0.0895	positive	0.1965	0.2542	0.1392	0.539	0.092	2026-06-07 18:13:00.978693	NO:Float
VNRX	"[""VNRX""]"	nPn3KCr6Sa	2026-06-07 18:30:00.610	VolitionRx Announces Pricing of $4.6 Million Public Offering	PR Newswire	6.93	NYSE AMERICAN	2026-06-07 18:30:00.635684	0.0869	0.0212	0.8918	0.0657	positive	0.2214	0.1802	0.0997	0.3159	0.1036	2026-06-07 18:30:01.307621	YES
NVDA	"[""NVDA""]"	nGNXbZmhMb	2026-06-07 19:00:00.536	SK Telecom and NVIDIA Build AI Infrastructure to Power Korea’s AI Innovation	Globe Newswire	23270.0	NASDAQ	2026-06-07 19:00:00.561389	0.3331	0.0123	0.6545	0.3208	positive	0.3937	0.4933	0.3579	0.7373	0.2889	2026-06-07 19:00:01.012670	NO:Float
ODYS	"[""ODYS""]"	nGNX6HFWnl	2026-06-07 19:15:00.423	Odysight.ai® Establishes At-The-Market (ATM) Program of up to $20 Million to Enhance Financial Flexibility	Globe Newswire	8.64	NASDAQ	2026-06-07 19:15:00.459475	0.8529	0.0097	0.1374	0.8432	positive	0.4335	0.4694	0.1859	0.7473	0.2241	2026-06-07 19:15:01.248829	YES
LENZ	"[""LENZ""]"	nGNXbW7vg6	2026-06-07 19:30:00.609	LENZ Therapeutics Announces Everest Medicines Acquired Rights to Develop and Commercialize VIZZ® (LNZ100) in Greater China	Globe Newswire	27.36	NASDAQ	2026-06-07 19:30:00.626407	0.6362	0.0093	0.3545	0.6269	positive	0.4422	0.5659	0.4012	0.818	0.3837	2026-06-07 19:30:01.473005	YES
FFAI	"[""FFAI""]"	nBw5hWsYga	2026-06-07 19:30:00.655	Faraday Future Founder and Global CEO YT Jia Shares Weekly Investor Update: Announces Upcoming EAI Robotics Major Launch Events in June, Along with the First Cooperation Agreement with U.S. K-12 Public School	Business Wire	285.14	NASDAQ	2026-06-07 19:30:00.685736	0.2259	0.0134	0.7607	0.2125	positive	0.3011	0.4344	0.253	0.7696	0.2135	2026-06-07 19:30:01.685066	NO:Float
STLAM	"[""STLA"", ""STLAM""]"	nGNX5CxhwS	2026-06-07 20:44:00.434	STLA IMPORTANT DEADLINE: ROSEN, NATIONALLY REGARDED INVESTOR COUNSEL, Encourages Stellantis N.V. Investors to Secure Counsel Before Important June 8 Deadline in Securities Class Action – STLA	Globe Newswire		NYSE	2026-06-07 20:44:00.458513	0.473	0.0463	0.4807	0.4267	positive	0.2286	0.2799	0.1581	0.5323	0.1035	2026-06-07 20:44:00.985312	NO:Float,excluded_string
STLA	"[""STLA"", ""STLAM""]"	nGNX5CxhwS	2026-06-07 20:44:00.434	STLA IMPORTANT DEADLINE: ROSEN, NATIONALLY REGARDED INVESTOR COUNSEL, Encourages Stellantis N.V. Investors to Secure Counsel Before Important June 8 Deadline in Securities Class Action – STLA	Globe Newswire	2020.0	NYSE	2026-06-07 20:44:00.456964	0.473	0.0463	0.4807	0.4267	positive	0.2321	0.2691	0.1532	0.5323	0.1092	2026-06-07 20:44:00.985448	NO:Float,excluded_string
1952	"[""LENZ"", ""1952""]"	nPNATzn9Va	2026-06-07 20:55:47.340	Everest Medicines Enters into Asset Purchase Agreement with Corxel Pharmaceuticals to Develop and Commercialize LNZ100 in Greater China	PR Newswire		NASDAQ	2026-06-07 20:55:47.370482	0.7438	0.0088	0.2475	0.735	positive	0.4923	0.6351	0.4923	0.8596	0.4248	2026-06-07 20:55:48.268242	NO:Float
LENZ	"[""LENZ"", ""1952""]"	nPNATzn9Va	2026-06-07 20:55:47.340	Everest Medicines Enters into Asset Purchase Agreement with Corxel Pharmaceuticals to Develop and Commercialize LNZ100 in Greater China	PR Newswire	27.36	NASDAQ	2026-06-07 20:55:47.360536	0.7438	0.0088	0.2475	0.735	positive	0.4923	0.6351	0.4923	0.8596	0.4248	2026-06-07 20:55:48.268365	YES
BARC	"[""BCS"", ""BARC""]"	nGNX35q6lx	2026-06-07 21:33:28.380	Barclays Investor News: If You Have Suffered Losses in Barclays PLC (NYSE: BCS), You Are Encouraged to Contact The Rosen Law Firm About Your Rights	Globe Newswire		NYSE	2026-06-07 21:33:28.410451	0.1385	0.0597	0.8018	0.0788	positive	0.0507	-0.0096	0.0458	0.4056	0.001	2026-06-07 21:33:28.954590	NO:Float,excluded_string
BCS	"[""BCS"", ""BARC""]"	nGNX35q6lx	2026-06-07 21:33:28.380	Barclays Investor News: If You Have Suffered Losses in Barclays PLC (NYSE: BCS), You Are Encouraged to Contact The Rosen Law Firm About Your Rights	Globe Newswire	3390.0	NYSE	2026-06-07 21:33:28.410843	0.1385	0.0597	0.8018	0.0788	positive	0.0507	-0.0096	0.0458	0.4056	0.001	2026-06-07 21:33:28.954730	NO:Float,excluded_string
MDLZ	"[""MDLZ""]"	nPNArmgrba	2026-06-07 22:00:00.679	The OREO Brand & BTS Movement is On! Introducing the Limited Edition OREO & BTS Cookies	PR Newswire	1280.0	NASDAQ	2026-06-07 22:00:00.709785	0.1079	0.022	0.8701	0.0859	positive	0.3276	0.4261	0.286	0.7214	0.2469	2026-06-07 22:00:01.207796	NO:Float
ZTS	"[""ZTS""]"	nACSzw5Pta	2026-06-07 22:09:00.809	ROSEN, GLOBAL INVESTOR COUNSEL, Encourages Zoetis Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - ZTS	ACCESSWIRE	416.84	NYSE	2026-06-07 22:09:00.831179	0.2186	0.0465	0.735	0.1721	positive	0.1985	0.2418	0.1389	0.539	0.0652	2026-06-07 22:09:01.133310	NO:Float,excluded_string
STLAM	"[""STLA"", ""STLAM""]"	nNFC3JC0cP	2026-06-07 23:24:12.610	STLA DEADLINE TOMORROW: ROSEN, LEADING TRIAL ATTORNEYS, Encourages Stellantis N.V. Investors to Secure Counsel Before Important June 8 Deadline in Securities Class Action - STLA	Newsfile Corp		NYSE	2026-06-07 23:24:12.644754	0.4156	0.0404	0.544	0.3751	positive	0.2314	0.2811	0.1616	0.539	0.1084	2026-06-07 23:24:13.099866	NO:Float,excluded_string
STLA	"[""STLA"", ""STLAM""]"	nNFC3JC0cP	2026-06-07 23:24:12.610	STLA DEADLINE TOMORROW: ROSEN, LEADING TRIAL ATTORNEYS, Encourages Stellantis N.V. Investors to Secure Counsel Before Important June 8 Deadline in Securities Class Action - STLA	Newsfile Corp	2020.0	NYSE	2026-06-07 23:24:12.643595	0.4156	0.0404	0.544	0.3751	positive	0.2347	0.2708	0.1555	0.539	0.1115	2026-06-07 23:24:13.100076	NO:Float,excluded_string
