Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
MIRA	"[""MIRA""]"	nACSJ3sRra	2026-06-04 08:00:12.818	MIRA Pharmaceuticals Secures Worldwide Exclusive Rights to MIRA-55 and SKNY-1	ACCESSWIRE	35.08	NASDAQ	2026-06-04 08:00:16.333179	0.4318	0.0133	0.5549	0.4186	positive	0.4605	0.5567	0.4145	0.8303	0.4363	2026-06-04 08:00:20.507175	YES
RKT	"[""RKT""]"	nBw5nkGPBa	2026-06-04 08:00:12.847	New Listings Fall 1.3%, One of the Biggest Weekly Declines of 2026	Business Wire	960.91	NYSE	2026-06-04 08:00:17.262845	0.0194	0.9428	0.0378	-0.9235	negative	-0.2356	-0.3044	-0.2187	0.7495	-0.2928	2026-06-04 08:00:20.832371	NO:sentiment_score,Float
PEP	"[""PEP""]"	nPn7sNXZca	2026-06-04 08:00:12.890	PepsiCo Announces Timing and Availability of Second-Quarter 2026 Financial Results	PR Newswire	1360.0	NASDAQ	2026-06-04 08:00:17.861561	0.0871	0.0287	0.8843	0.0584	positive	0.3373	0.3507	0.1488	0.5442	0.1343	2026-06-04 08:00:21.258334	NO:sentiment_score,Float
HDRN	"[""HDRN""]"	nBw5Zb54Ta	2026-06-04 08:00:12.875	Hadron Energy Announces NRC Acceptance of Quality Assurance Program Description for Future Manufacturing License Applications, a First for a Light-Water Microreactor	Business Wire	20.0	NASDAQ	2026-06-04 08:00:17.850412	0.8219	0.0113	0.1668	0.8106	positive	0.3307	0.3874	0.2455	0.6501	0.2667	2026-06-04 08:00:21.788129	YES
ZCMD	"[""ZCMD""]"	nPn998Yk0a	2026-06-04 08:00:13.058	Zhongchao Inc. Announces 1-for-31 Share Consolidation	PR Newswire	3.12	NASDAQ	2026-06-04 08:00:18.186804	0.0771	0.0665	0.8563	0.0106	neutral	0.1101	0.093	0.0638	0.1561	0.0884	2026-06-04 08:00:22.314245	NO:sentiment_score
LPCN	"[""LPCN""]"	nPnbKbcjMa	2026-06-04 08:00:13.086	Lipocine Inc. to Host Virtual KOL Event Highlighting Unmet Needs in Postpartum Depression and the Clinical Profile of LPCN 1154	PR Newswire	7.86	NASDAQ	2026-06-04 08:00:18.709303	0.3656	0.033	0.6014	0.3326	positive	0.1449	0.1436	0.1062	0.2625	0.1069	2026-06-04 08:00:22.913096	NO:sentiment_score
SOPH	"[""SOPH"", ""90B""]"	nPn7f8qZLa	2026-06-04 08:00:16.200	SOPHiA GENETICS Signs Strategic Collaboration MOU with Leading Global Cancer Center	PR Newswire	48.16	NASDAQ	2026-06-04 08:00:19.188249	0.6947	0.0169	0.2884	0.6778	positive	0.5254	0.6	0.5254	0.7954	0.5131	2026-06-04 08:00:23.900983	YES
90B	"[""SOPH"", ""90B""]"	nPn7f8qZLa	2026-06-04 08:00:16.200	SOPHiA GENETICS Signs Strategic Collaboration MOU with Leading Global Cancer Center	PR Newswire		NASDAQ	2026-06-04 08:00:19.662266	0.6947	0.0169	0.2884	0.6778	positive	0.4767	0.5547	0.4767	0.7392	0.4568	2026-06-04 08:00:23.901551	NO:Float
SPGI	"[""SPGI""]"	nPn7h3BjJa	2026-06-04 08:00:16.282	S&P Global Launches Agentic AI-Powered Credit Memo Builder™ to Streamline Credit Analysis	PR Newswire	295.25	NYSE	2026-06-04 08:00:20.516989	0.2242	0.0101	0.7657	0.2141	positive	0.3043	0.3378	0.2354	0.7087	0.2219	2026-06-04 08:00:23.919118	NO:sentiment_score,Float
QTRX	"[""QTRX""]"	nBwcfZLKja	2026-06-04 08:02:00.307	Quanterix Appoints Industry Veteran Geoff Albrecht as Senior Vice President and General Manager of Diagnostics	Business Wire	38.35	NASDAQ	2026-06-04 08:02:00.325700	0.1211	0.0237	0.8552	0.0973	positive	0.4191	0.5187	0.3436	0.7483	0.3873	2026-06-04 08:02:01.132287	NO:sentiment_score
EBS	"[""EBS""]"	nGNX6bhLMC	2026-06-04 08:02:00.526	Emergent BioSolutions Supports Victoria’s Voice Foundation’s National Naloxone Awareness Day to Help Save Lives from Opioid Overdose	Globe Newswire	48.71	NYSE	2026-06-04 08:02:00.563616	0.5095	0.0482	0.4424	0.4613	positive	0.4461	0.5	0.3623	0.7473	0.2998	2026-06-04 08:02:01.436427	YES
XOS	"[""XOS""]"	nGNXblfCXj	2026-06-04 08:05:00.342	Xos announces $6 million common stock registered direct offering	Globe Newswire	5.49	NASDAQ	2026-06-04 08:05:00.364202	0.097	0.0183	0.8847	0.0786	positive	0.2176	0.2231	0.1077	0.3821	0.1595	2026-06-04 08:05:00.887540	NO:sentiment_score
BRAI	"[""BRAI""]"	nPRr42145a	2026-06-04 08:14:30.650	REG-BlackRock American Income Trust Plc: Net Asset Value(s)	PR Newswire	53.1	LSE	2026-06-04 08:14:30.669626	0.0711	0.0375	0.8914	0.0336	neutral	0.0	0.0207	0.0242	0.0222	0.0237	2026-06-04 08:14:30.769430	NO:sentiment_score
STLA	"[""STLA"", ""STLAM""]"	nGNXR31bk	2026-06-04 08:15:00.483	INVESTOR DEADLINE MONDAY: Stellantis N.V. (STLA) Investors with Substantial Losses Have Opportunity to Lead Investor Class Action Lawsuit - RGRD Law	Globe Newswire	2020.0	NYSE	2026-06-04 08:15:00.515315	0.243	0.1665	0.5905	0.0765	positive	0.0647	-0.0019	0.0562	0.4976	-0.0157	2026-06-04 08:15:01.515637	NO:sentiment_score,Float
STLAM	"[""STLA"", ""STLAM""]"	nGNXR31bk	2026-06-04 08:15:00.483	INVESTOR DEADLINE MONDAY: Stellantis N.V. (STLA) Investors with Substantial Losses Have Opportunity to Lead Investor Class Action Lawsuit - RGRD Law	Globe Newswire		NYSE	2026-06-04 08:15:00.516872	0.243	0.1665	0.5905	0.0765	positive	0.2943	0.3716	0.2634	0.4976	0.2581	2026-06-04 08:15:01.515763	NO:sentiment_score,Float
IQST	"[""IQST""]"	nPn40w4Mna	2026-06-04 08:15:00.798	IQST - IQSTEL ANNOUNCES BINDING MOU TO ACQUIRE 51% INTEREST IN ULTRANET TELECOM GROUP, POSITIONING THE COMPANY ABOVE A HALF-BILLION-DOLLAR REVENUE RUN RATE AND INCREASING NET INCOME FROM OPERATIONS BY 4x	PR Newswire	6.32	NASDAQ	2026-06-04 08:15:00.903533	0.9309	0.0134	0.0557	0.9175	positive	0.7068	0.7263	0.6761	0.8831	0.6867	2026-06-04 08:15:01.813145	YES
OCTV	"[""OCTV""]"	nGNE1DJMYM	2026-06-04 08:20:24.292	Octave Intelligence plc Form 10-Q for the Quarterly Period Ended March 31, 2026	Globe Newswire		NASDAQ	2026-06-04 08:20:24.319188	0.0809	0.0972	0.8219	-0.0163	neutral	0.1719	0.1152	0.0683	0.1719	0.0562	2026-06-04 08:20:24.524086	NO:sentiment_score,Float
NEXR	"[""NEXR"", ""NEXRW""]"	nGNX520xWn	2026-06-04 08:23:00.291	Nexera Technologies Announces Receipt of Nasdaq Listing Approval for Majority-Owned Subsidiary Fort Technology	Globe Newswire	1.76	NASDAQ	2026-06-04 08:23:00.317987	0.2419	0.0303	0.7278	0.2115	positive	0.0246	0.0285	0.0371	0.1031	0.0454	2026-06-04 08:23:01.241217	NO:sentiment_score
NEXRW	"[""NEXR"", ""NEXRW""]"	nGNX520xWn	2026-06-04 08:23:00.291	Nexera Technologies Announces Receipt of Nasdaq Listing Approval for Majority-Owned Subsidiary Fort Technology	Globe Newswire	0.801	NASDAQ	2026-06-04 08:23:00.316824	0.2419	0.0303	0.7278	0.2115	positive	0.043	0.0397	0.0441	0.1348	0.0573	2026-06-04 08:23:01.241328	NO:sentiment_score
TDTH	"[""TDTH""]"	nGNXJFHDC	2026-06-04 08:24:05.292	Trident Digital Launches TDTHAI Africa to Pursue AI-Powered Digital Infrastructure Opportunities Across Emerging African Markets	Globe Newswire		NASDAQ	2026-06-04 08:24:05.312873	0.2985	0.0101	0.6914	0.2884	positive	0.4881	0.5377	0.4179	0.7954	0.3778	2026-06-04 08:24:05.880079	NO:sentiment_score,Float
FTV	"[""FTV""]"	nGNE3BgKxw	2026-06-04 08:25:00.293	REG-Net Asset Value(s)	Globe Newswire	303.87	LSE	2026-06-04 08:25:00.312216	0.085	0.0457	0.8693	0.0393	neutral	0.3866	0.2682	0.1468	0.1468	0.1588	2026-06-04 08:25:00.387182	NO:sentiment_score,Float
ROLR	"[""ROLR""]"	nGNXcglkdq	2026-06-04 08:28:00.332	High Roller Technologies to Launch ROLR Brand with $25 Million Free-To-Trade Prediction Challenge Ahead of Official Prediction Markets Product Release	Globe Newswire	3.7	NYSE AMERICAN	2026-06-04 08:28:00.357900	0.2557	0.0108	0.7335	0.2449	positive	0.3366	0.4818	0.2794	0.7589	0.3448	2026-06-04 08:28:00.793844	NO:sentiment_score
UCL	"[""UCL""]"	nPn6BX5kVa	2026-06-04 08:28:43.728	uCloudlink Triumphs at MVNOs World Awards 2026; Unveils Dual-Framework Solutions for Global Carrier Hyper-Growth	PR Newswire		NASDAQ	2026-06-04 08:28:43.746767	0.6895	0.0102	0.3003	0.6793	positive	0.4766	0.5681	0.3808	0.8048	0.4807	2026-06-04 08:28:44.165144	NO:Float
INBS	"[""INBS""]"	nGNX9Z89rX	2026-06-04 08:30:00.688	Intelligent Bio Solutions to Participate in Planet MicroCap Las Vegas Conference over June 16-18	Globe Newswire	2.28	NASDAQ	2026-06-04 08:30:00.702205	0.1282	0.0143	0.8575	0.1139	positive	0.3272	0.2626	0.1185	0.3907	0.0914	2026-06-04 08:30:01.445657	NO:sentiment_score
CLSK	"[""CLSK""]"	nPn8vdwXqa	2026-06-04 08:30:00.657	CleanSpark Releases May 2026 Operational Update	PR Newswire	246.35	NASDAQ	2026-06-04 08:30:00.681977	0.0516	0.0387	0.9097	0.0128	neutral	0.38	0.513	0.2606	0.8022	0.2997	2026-06-04 08:30:02.561846	NO:sentiment_score,Float
TOMZ	"[""TOMZ""]"	nGNX70MZwv	2026-06-04 08:30:00.707	TOMI Environmental Solutions, Inc. Scales Food Safety Presence with SteraMist Hybrid Installation at Expanded Food Facility	Globe Newswire	13.24	NASDAQ	2026-06-04 08:30:00.723421	0.5092	0.0365	0.4543	0.4728	positive	0.4969	0.5569	0.3466	0.7951	0.4509	2026-06-04 08:30:02.916008	YES
NCPL	"[""NCPL"", ""NCPLW""]"	nGNXTbn2D	2026-06-04 08:30:01.718	Netcapital Signs Non-Binding LOI to Acquire Resmac Mortgage Banking Assets from RezyFi	Globe Newswire	4.38	NASDAQ	2026-06-04 08:30:01.788496	0.3696	0.0135	0.617	0.3561	positive	0.1959	0.2321	0.1507	0.3619	0.1269	2026-06-04 08:30:04.407818	NO:sentiment_score
NCPLW	"[""NCPL"", ""NCPLW""]"	nGNXTbn2D	2026-06-04 08:30:01.718	Netcapital Signs Non-Binding LOI to Acquire Resmac Mortgage Banking Assets from RezyFi	Globe Newswire	4.3878	NASDAQ	2026-06-04 08:30:01.790722	0.3696	0.0135	0.617	0.3561	positive	0.3526	0.4241	0.2443	0.7425	0.2654	2026-06-04 08:30:04.413976	NO:sentiment_score
EMBJ3	"[""CVU"", ""EMBJ3""]"	nGNX4x8Xlv	2026-06-04 08:30:00.871	CPI Aero Announces New Long Term Supply Agreement to Manufacture Engine Air Inlet Assemblies for Embraer Phenom 100EX	Globe Newswire		NYSE AMERICAN	2026-06-04 08:30:00.939012	0.786	0.0096	0.2044	0.7765	positive	0.4452	0.5386	0.3137	0.8198	0.437	2026-06-04 08:30:04.480666	NO:Float
CVU	"[""CVU"", ""EMBJ3""]"	nGNX4x8Xlv	2026-06-04 08:30:00.871	CPI Aero Announces New Long Term Supply Agreement to Manufacture Engine Air Inlet Assemblies for Embraer Phenom 100EX	Globe Newswire	9.49	NYSE AMERICAN	2026-06-04 08:30:00.939276	0.786	0.0096	0.2044	0.7765	positive	0.4452	0.5386	0.3137	0.8198	0.437	2026-06-04 08:30:04.480790	YES
DHX	"[""DHX""]"	nBw5HfV3ma	2026-06-04 08:30:01.933	ClearanceJobs Reaches 2 Million Registered Candidates, Reflecting Record Growth in the Cleared Talent Community	Business Wire	34.83	NYSE	2026-06-04 08:30:02.024532	0.8281	0.0147	0.1572	0.8135	positive	0.63	0.6855	0.5136	0.8256	0.5142	2026-06-04 08:30:05.166319	YES
CITR	"[""CITR""]"	nBwc3nrN6a	2026-06-04 08:30:03.377	CitroTech Expands Patent Portfolio, Leading the Market for GPS-Verified, AI-Enabled Deployment of Eco-Friendly Fire Retardants	Business Wire	11.12	NYSE AMERICAN	2026-06-04 08:30:03.463222	0.749	0.0087	0.2423	0.7402	positive	0.285	0.3616	0.2746	0.6279	0.2851	2026-06-04 08:30:06.270646	YES
TRAN	"[""BKKT"", ""TRAN""]"	nGNX6RRJrx	2026-06-04 08:30:03.340	Bakkt Advances Indian Investment Following Regulatory Approval	Globe Newswire		NYSE	2026-06-04 08:30:03.383167	0.6728	0.014	0.3132	0.6589	positive	0.5166	0.5749	0.3284	0.8146	0.3954	2026-06-04 08:30:06.298828	NO:Float
BKKT	"[""BKKT"", ""TRAN""]"	nGNX6RRJrx	2026-06-04 08:30:03.340	Bakkt Advances Indian Investment Following Regulatory Approval	Globe Newswire	18.79	NYSE	2026-06-04 08:30:03.381786	0.6728	0.014	0.3132	0.6589	positive	0.5166	0.5749	0.3284	0.8146	0.3954	2026-06-04 08:30:06.298934	YES
ZTS	"[""ZTS""]"	nBw4TG3HSa	2026-06-04 08:30:05.202	Zoetis Releases 2025 Sustainability Report: Advancing Sustainability in Animal Health for a Better Future	Business Wire	416.84	NYSE	2026-06-04 08:30:05.236889	0.2839	0.0167	0.6994	0.2673	positive	0.4773	0.5689	0.4773	0.8059	0.527	2026-06-04 08:30:07.219983	NO:sentiment_score,Float
XPER	"[""XPER""]"	nBw4Z87q3a	2026-06-04 08:30:05.512	TiVo Video Trends Report Finds Consumer Video Engagement Reached Peak Levels in 2025 Despite Economic Pressure	Business Wire	43.32	NYSE	2026-06-04 08:30:05.556487	0.7669	0.0533	0.1798	0.7136	positive	0.3223	0.4111	0.3223	0.7611	0.3994	2026-06-04 08:30:07.264568	YES
RNXT	"[""RNXT""]"	nGNXcPBy	2026-06-04 08:30:05.879	RenovoRx CEO, Shaun Bagai, to Present at the iAccess Alpha Virtual Best Ideas Summer Investment Conference 2026 on June 23rd	Globe Newswire	43.48	NASDAQ	2026-06-04 08:30:05.941576	0.1114	0.0216	0.867	0.0899	positive	0.4278	0.5313	0.3873	0.8017	0.3895	2026-06-04 08:30:08.639180	NO:sentiment_score
2EB0Y	"[""QNRX"", ""2EB0Y""]"	nGNXmKR9D	2026-06-04 08:30:05.577	Quoin Pharmaceuticals Announces Japan's MHLW Grants Orphan Drug Designation for QRX003 in Netherton Syndrome	Globe Newswire		NASDAQ	2026-06-04 08:30:05.645593	0.5552	0.0644	0.3804	0.4909	positive	0.2632	0.3277	0.2467	0.743	0.3487	2026-06-04 08:30:09.040692	NO:Float
QNRX	"[""QNRX"", ""2EB0Y""]"	nGNXmKR9D	2026-06-04 08:30:05.577	Quoin Pharmaceuticals Announces Japan's MHLW Grants Orphan Drug Designation for QRX003 in Netherton Syndrome	Globe Newswire		NASDAQ	2026-06-04 08:30:05.645967	0.5552	0.0644	0.3804	0.4909	positive	0.2907	0.3679	0.2664	0.7785	0.358	2026-06-04 08:30:09.041218	NO:Float
BLIN	"[""BLIN""]"	nACSpNdcFa	2026-06-04 08:30:07.027	Medical Equipment Manufacturer Launches HawkSearch to Improve eCommerce Search	ACCESSWIRE	9.17	NASDAQ	2026-06-04 08:30:07.098019	0.5057	0.0102	0.4841	0.4955	positive	0.4391	0.5268	0.2961	0.7469	0.3175	2026-06-04 08:30:09.218562	YES
SSII	"[""SSII""]"	nGNX2mtcwb	2026-06-04 08:30:07.131	SS Innovations Announces Completion of World’s Longest-Distance Robotic Telesurgery	Globe Newswire	37.51	NASDAQ	2026-06-04 08:30:07.205754	0.517	0.0191	0.4639	0.4979	positive	0.4286	0.5637	0.4286	0.8282	0.3551	2026-06-04 08:30:10.189256	YES
NIVF	"[""NIVF""]"	nGNX23RHBx	2026-06-04 08:30:07.299	NewGen Doubles Down on K25.ai with Additional US$4 Million Stake and Adopts Digital Asset Treasury Strategy	Globe Newswire		NASDAQ	2026-06-04 08:30:07.369535	0.1281	0.0428	0.8291	0.0854	positive	0.4255	0.5446	0.3711	0.7968	0.3836	2026-06-04 08:30:10.256126	NO:sentiment_score,Float
AMCI	"[""AMCI""]"	nGNXbLxCW0	2026-06-04 08:30:07.336	AMC Robotics Makes Strategic Investment in Etronium AI, an Agentic Edge AI Company Founded by Duke University Professors	Globe Newswire	3.42	NASDAQ	2026-06-04 08:30:08.646432	0.326	0.0102	0.6638	0.3158	positive	0.4636	0.601	0.3544	0.8507	0.3815	2026-06-04 08:30:11.346785	NO:sentiment_score
PSKY	"[""PSKY"", ""TKO""]"	nBw5z9jxZa	2026-06-04 08:30:07.317	Paramount and UFC Expand Partnership to Canada Beginning in 2027	Business Wire	865.35	NASDAQ	2026-06-04 08:30:07.407676	0.753	0.0085	0.2385	0.7445	positive	0.3719	0.5123	0.3152	0.7606	0.3528	2026-06-04 08:30:11.423459	NO:Float
TKO	"[""PSKY"", ""TKO""]"	nBw5z9jxZa	2026-06-04 08:30:07.317	Paramount and UFC Expand Partnership to Canada Beginning in 2027	Business Wire	62.02	NASDAQ	2026-06-04 08:30:07.404527	0.753	0.0085	0.2385	0.7445	positive	0.3851	0.5167	0.3063	0.7606	0.3686	2026-06-04 08:30:11.423588	YES
ONFO	"[""ONFO"", ""ONFOW""]"	nGNX1L9RZs	2026-06-04 08:30:08.213	Onfolio Launches AI Investor Relations and Communications Platforms for Public Companies	Globe Newswire	4.6	NASDAQ	2026-06-04 08:30:09.045218	0.1368	0.0148	0.8484	0.122	positive	0.4033	0.4026	0.2034	0.6592	0.2281	2026-06-04 08:30:13.560196	NO:sentiment_score
ONFOW	"[""ONFO"", ""ONFOW""]"	nGNX1L9RZs	2026-06-04 08:30:08.213	Onfolio Launches AI Investor Relations and Communications Platforms for Public Companies	Globe Newswire	4.945	NASDAQ	2026-06-04 08:30:09.219366	0.1368	0.0148	0.8484	0.122	positive	0.4033	0.4026	0.2034	0.6592	0.2281	2026-06-04 08:30:13.560702	NO:sentiment_score
HTOO	"[""HTOO""]"	nGNX25lBVL	2026-06-04 08:30:07.346	Fusion Fuel Highlights Jaguar Uranium’s Surface Uranium-Copper-Vanadium Findings at Huemul Project; Planned Royal Uranium Acquisition Expected to Provide 1.0% NSR Royalty Exposure	Globe Newswire	2.67	NASDAQ	2026-06-04 08:30:09.042014	0.592	0.0261	0.3818	0.5659	positive	0.3739	0.4529	0.3215	0.705	0.3506	2026-06-04 08:30:13.617682	YES
STT	"[""STT""]"	nBw1TddF9a	2026-06-04 08:30:08.561	State Street Expands Investment Servicing Relationship with Principal Financial Group®	Business Wire	275.41	NYSE	2026-06-04 08:30:10.190208	0.8557	0.0099	0.1344	0.8458	positive	0.5623	0.6326	0.4363	0.8588	0.5641	2026-06-04 08:30:14.698448	NO:Float
TRT	"[""TRT""]"	nBwC05vRa	2026-06-04 08:30:08.608	Trio-Tech International Receives Additional $2.6 Million in Orders for Burn-In Boards Supporting Next-Generation AI GPU Platform	Business Wire	6.85	NYSE AMERICAN	2026-06-04 08:30:10.270736	0.7473	0.0145	0.2382	0.7327	positive	0.4777	0.5853	0.351	0.8821	0.5449	2026-06-04 08:30:15.112785	YES
RSSS	"[""RSSS""]"	nPn9yTwTsa	2026-06-04 08:30:09.114	Research Solutions to Present and Host 1x1 Investor Meetings at the 16th Annual East Coast IDEAS Investor Conference on June 10th in New York, NY	PR Newswire	27.61	NASDAQ	2026-06-04 08:30:11.441481	0.1507	0.0235	0.8258	0.1272	positive	0.1578	0.1252	0.0805	0.2396	0.0777	2026-06-04 08:30:15.852761	NO:sentiment_score
FEAM	"[""FEAM""]"	nACSv29Gxa	2026-06-04 08:30:08.718	5E Advanced Materials Live Webinar Highlights Positive Lithium PEA and Fort Cady Development Progress	ACCESSWIRE	20.95	NASDAQ	2026-06-04 08:30:11.368916	0.5278	0.0166	0.4556	0.5112	positive	0.3371	0.4304	0.2432	0.7638	0.3829	2026-06-04 08:30:16.831816	YES
AEM	"[""AEM""]"	nPn99RcTra	2026-06-04 08:30:09.123	AGNICO EAGLE UPDATES EARLY WARNING REPORT IN RESPECT OF PRISM RESOURCES INC.	PR Newswire	498.75	NYSE	2026-06-04 08:30:11.443692	0.1436	0.1156	0.7408	0.0279	neutral	0.2768	0.318	0.1305	0.6377	0.0929	2026-06-04 08:30:17.254853	NO:sentiment_score,Float
BMNR	"[""BMNR"", ""ORBS""]"	nPNAbmT80a	2026-06-04 08:30:09.142	Eightco Holdings (NASDAQ: ORBS) Reports Total Holdings of Approximately $437 Million, Includes OpenAI, Beast Industries, More Than 16,000 ETH and Over 283 Million WLD Tokens	PR Newswire	565.64	NYSE	2026-06-04 08:30:13.561765	0.0705	0.0199	0.9096	0.0506	positive	0.4037	0.4999	0.3308	0.7926	0.3312	2026-06-04 08:30:19.518437	NO:sentiment_score,Float
ORBS	"[""BMNR"", ""ORBS""]"	nPNAbmT80a	2026-06-04 08:30:09.142	Eightco Holdings (NASDAQ: ORBS) Reports Total Holdings of Approximately $437 Million, Includes OpenAI, Beast Industries, More Than 16,000 ETH and Over 283 Million WLD Tokens	PR Newswire	338.19	NYSE	2026-06-04 08:30:13.563872	0.0705	0.0199	0.9096	0.0506	positive	0.3891	0.4832	0.3264	0.7926	0.3206	2026-06-04 08:30:19.519178	NO:sentiment_score,Float
1KW0Y	"[""WAVE"", ""1KW0Y""]"	nNFC7sbPwc	2026-06-04 08:30:15.680	Eco Wave Power to Participate in Maxim Group's AI Data Center Summit on June 11, 2026	Newsfile Corp		NASDAQ	2026-06-04 08:30:15.730619	0.2152	0.0137	0.7711	0.2015	positive	0.365	0.4424	0.2778	0.7023	0.247	2026-06-04 08:30:19.665631	NO:sentiment_score,Float
WAVE	"[""WAVE"", ""1KW0Y""]"	nNFC7sbPwc	2026-06-04 08:30:15.680	Eco Wave Power to Participate in Maxim Group's AI Data Center Summit on June 11, 2026	Newsfile Corp	5.61	NASDAQ	2026-06-04 08:30:15.730976	0.2152	0.0137	0.7711	0.2015	positive	0.3397	0.423	0.2675	0.7023	0.2378	2026-06-04 08:30:19.665786	NO:sentiment_score
COCH	"[""COCH""]"	nNFCdQsyf	2026-06-04 08:30:16.020	Envoy Medical to Present at Planet MicroCap Conference Las Vegas on June 16th-18th	Newsfile Corp	45.77	NASDAQ	2026-06-04 08:30:16.064074	0.103	0.0188	0.8781	0.0842	positive	0.2368	0.241	0.1557	0.4175	0.1369	2026-06-04 08:30:20.259917	NO:sentiment_score
ATHR	"[""ATHR""]"	nNFC7CvRL0	2026-06-04 08:30:16.359	Aether Holdings Announces Enhancements to SentimenTracker	Newsfile Corp	4.12	NASDAQ	2026-06-04 08:30:16.409620	0.5854	0.0117	0.4029	0.5737	positive	0.2444	0.3184	0.1834	0.6543	0.2091	2026-06-04 08:30:20.598232	YES
MBRX	"[""MBRX""]"	nGNX6Ftzb7	2026-06-04 08:31:00.341	Moleculin CEO, Walter Klemp, Highlights 45 Subject Enrollment Milestone in Recent Virtual Investor “What This Means” Segment	Globe Newswire	5.29	NASDAQ	2026-06-04 08:31:00.375099	0.2251	0.043	0.7319	0.1821	positive	0.2848	0.3587	0.2351	0.6139	0.2169	2026-06-04 08:31:01.238378	NO:sentiment_score
LAKE	"[""LAKE""]"	nGNX5PpY4M	2026-06-04 08:31:00.327	Lakeland Fire + Safety Selected for National Firefighter PPE Framework in the United Kingdom	Globe Newswire	8.37	NASDAQ	2026-06-04 08:31:00.360109	0.2468	0.0205	0.7327	0.2263	positive	0.4807	0.6189	0.4394	0.8313	0.4239	2026-06-04 08:31:01.350115	NO:sentiment_score
NWTG	"[""NWTG""]"	nBw8tX8cza	2026-06-04 08:31:00.444	Newton Golf to Present at the Emerging Growth Conference on Thursday, June 11, 2026	Business Wire	3.28	NASDAQ	2026-06-04 08:31:00.456708	0.072	0.02	0.908	0.0519	positive	0.4202	0.4993	0.2347	0.7989	0.2784	2026-06-04 08:31:01.721640	NO:sentiment_score
MTVA	"[""MTVA""]"	nPn9lcPlda	2026-06-04 08:31:03.784	MetaVia to Highlight Novel Obesity and Metabolic Therapies at Upcoming Emerging Growth Conference	PR Newswire	3.36	NASDAQ	2026-06-04 08:31:03.806413	0.1929	0.0119	0.7951	0.181	positive	0.4765	0.4878	0.2344	0.7402	0.1813	2026-06-04 08:31:04.191943	NO:sentiment_score
XBIO	"[""XBIO""]"	nACSrYPKma	2026-06-04 08:40:44.911	Xenetic Biosciences, Inc. Announces That Its Collaboration Partner Received Approval From the Israeli Ministry of Health to Conduct Exploratory, Investigator Initiated Study of DNase I In Combination With Anti-CD19 CAR T Cells in Large B-Cell Lymphoma	ACCESSWIRE	1.96	NASDAQ	2026-06-04 08:40:44.952450	0.7747	0.0133	0.2119	0.7614	positive	0.3804	0.4666	0.3469	0.7878	0.3832	2026-06-04 08:40:45.870908	YES
PERF	"[""PERF"", ""SZ9""]"	nBwbcck3wa	2026-06-04 08:45:00.339	Perfect Corp. Brings the Bleeding-Edge of AI Innovation to Viva Tech 2026	Business Wire	40.94	NYSE	2026-06-04 08:45:00.368850	0.2276	0.0263	0.7461	0.2014	positive	0.3092	0.3547	0.2224	0.6074	0.2056	2026-06-04 08:45:01.334853	NO:sentiment_score
SZ9	"[""PERF"", ""SZ9""]"	nBwbcck3wa	2026-06-04 08:45:00.339	Perfect Corp. Brings the Bleeding-Edge of AI Innovation to Viva Tech 2026	Business Wire		NYSE	2026-06-04 08:45:00.370722	0.2276	0.0263	0.7461	0.2014	positive	0.3092	0.3547	0.2224	0.6074	0.2056	2026-06-04 08:45:01.334964	NO:sentiment_score,Float
LASE	"[""LASE""]"	nACSpKGbma	2026-06-04 08:45:01.068	Laser Photonics and Fonon Technologies Highlight Strong Defense Engagement Following SOF Week 2026	ACCESSWIRE	24.6	NASDAQ	2026-06-04 08:45:01.085617	0.9113	0.0172	0.0715	0.8941	positive	0.6013	0.6978	0.5759	0.873	0.5152	2026-06-04 08:45:01.791808	YES
WLDS	"[""WLDS"", ""WLDSW""]"	nGNXb5T1tr	2026-06-04 08:50:00.359	Wearable Devices Announces Pre-Order for Mudra Pro to Fast-Track AI and XR Programs for Enterprise and OEM Customers	Globe Newswire	3.39	NASDAQ	2026-06-04 08:50:00.385373	0.4482	0.0101	0.5418	0.4381	positive	0.2622	0.33	0.2201	0.54	0.205	2026-06-04 08:50:01.150838	YES
WLDSW	"[""WLDS"", ""WLDSW""]"	nGNXb5T1tr	2026-06-04 08:50:00.359	Wearable Devices Announces Pre-Order for Mudra Pro to Fast-Track AI and XR Programs for Enterprise and OEM Customers	Globe Newswire	2.7276	NASDAQ	2026-06-04 08:50:00.387783	0.4482	0.0101	0.5418	0.4381	positive	0.3033	0.394	0.2546	0.6447	0.2406	2026-06-04 08:50:01.150972	YES
AIM	"[""AIM""]"	nGNX9kVWRQ	2026-06-04 08:55:00.350	AIM ImmunoTech Releases Virtual Investor ‘What This Means’ Video Segment Discussing Ampligen’s Potential in Ebola Virus Disease Preparedness	Globe Newswire	13.69	NYSE AMERICAN	2026-06-04 08:55:00.374750	0.1817	0.0229	0.7954	0.1588	positive	0.2423	0.3152	0.2168	0.6	0.1768	2026-06-04 08:55:00.880200	NO:sentiment_score
