Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
VWAV	"[""VWAV"", ""VWAVW""]"	nGNX1QyhVN	2026-06-02 08:00:27.673	VisionWave to Unveil DeepWave RF™ Near-Bit Subsurface Sensing Initiative at AOW Energy 2026	Globe Newswire	15.72	NASDAQ	2026-06-02 08:00:27.699226	0.1543	0.0175	0.8281	0.1368	positive	0.3709	0.4554	0.3012	0.7297	0.2355	2026-06-02 08:00:28.519875	NO:sentiment_score
BFRGW	"[""BFRG"", ""BFRGW""]"	nGNX9ctSc1	2026-06-02 08:00:29.155	BullFrog AI Announces New Commercial Leadership Team to Execute Growth Strategy for its Integrated Pharma AI Platform	Globe Newswire		NASDAQ	2026-06-02 08:00:29.185020	0.2254	0.0158	0.7588	0.2095	positive	0.4498	0.516	0.3497	0.764	0.3228	2026-06-02 08:00:29.984710	NO:sentiment_score,Float
BFRG	"[""BFRG"", ""BFRGW""]"	nGNX9ctSc1	2026-06-02 08:00:29.155	BullFrog AI Announces New Commercial Leadership Team to Execute Growth Strategy for its Integrated Pharma AI Platform	Globe Newswire	15.33	NASDAQ	2026-06-02 08:00:29.186508	0.2254	0.0158	0.7588	0.2095	positive	0.4657	0.5276	0.3561	0.764	0.3346	2026-06-02 08:00:29.984860	NO:sentiment_score
COSM	"[""COSM""]"	nGNE90myWG	2026-06-02 08:00:30.181	Cosmos Health Provides Balance Sheet Update: Highlights European Investment Bank Financing Discussions for up to €25M, Eliminates 38% of Warrant Overhang with No Dilution; Reaffirms Growth Trajectory; Notes No Known Business Reason for Recent Share Price Decline	Globe Newswire	33.22	NASDAQ	2026-06-02 08:00:30.207977	0.8648	0.0197	0.1154	0.8451	positive	0.3773	0.415	0.3608	0.8806	0.3927	2026-06-02 08:00:31.455266	YES
INMB	"[""INMB""]"	nGNXbf04lC	2026-06-02 08:00:30.462	INmune Bio Reports Statistically Significant Treatment Effect on Advanced White Matter MRI Biomarker in Phase 2 MINDFuL Alzheimer's Trial	Globe Newswire	23.62	NASDAQ	2026-06-02 08:00:30.488373	0.7264	0.0916	0.182	0.6348	positive	0.4296	0.5304	0.392	0.782	0.4262	2026-06-02 08:00:31.885655	NO:sentiment_score
ENVB	"[""ENVB""]"	nBw5C6c44a	2026-06-02 08:00:30.525	Enveric Biosciences Initiates Investigational New Drug (IND)-enabling Genotoxicity Studies of Lead Neuroplastogen Candidate EB-003	Business Wire	3.55	NASDAQ	2026-06-02 08:00:30.545077	0.4274	0.0229	0.5496	0.4045	positive	0.3477	0.3768	0.1975	0.6403	0.2738	2026-06-02 08:00:32.653617	NO:sentiment_score
LOBO	"[""LOBO""]"	nGNX72Rjft	2026-06-02 08:00:30.957	LOBO Announces US$15 Million Contract for Annual AI Products and Large Model API Services	Globe Newswire	11.33	NASDAQ	2026-06-02 08:00:31.019148	0.6979	0.0176	0.2845	0.6802	positive	0.5873	0.6208	0.3736	0.8721	0.4878	2026-06-02 08:00:33.596436	NO:sentiment_score
AZN	"[""AZN""]"	nBw92sTsLa	2026-06-02 08:00:30.849	Camizestrant Combination Delayed Time to First Progression by 55% and to Second Progression by 37% in Patients With Advanced HR-positive Breast Cancer With an Emergent ESR1 Tumor Mutation in SERENA-6 Trial	Business Wire	1480.0	LSE	2026-06-02 08:00:30.964750	0.4084	0.2631	0.3285	0.1453	positive	0.5182	0.5855	0.4938	0.8554	0.497	2026-06-02 08:00:33.634509	NO:sentiment_score,Float
SCOR	"[""SCOR""]"	nGNX6KShdl	2026-06-02 08:00:32.027	Comscore’s Q1 2026 AI Intelligence Report Shows Scale of Claude’s Breakout Growth as AI Continues to Influence Search, Discovery and Consumer Decisions	Globe Newswire	13.53	NASDAQ	2026-06-02 08:00:32.065374	0.7099	0.0325	0.2575	0.6774	positive	0.4428	0.554	0.4024	0.8695	0.4067	2026-06-02 08:00:34.380724	NO:sentiment_score
BIAFW	"[""BIAF"", ""BIAFW""]"	nBw6k9Qyka	2026-06-02 08:00:32.071	Multidisciplinary Physician Panel to Share Real-World Benefits of bioAffinity Technologies’ Noninvasive CyPath Lung Cancer Test in Upcoming Society for Advanced Bronchoscopy Webinar	Business Wire	4.3853	NASDAQ	2026-06-02 08:00:32.131756	0.2462	0.0157	0.7381	0.2304	positive	0.4274	0.4944	0.337	0.7524	0.3521	2026-06-02 08:00:35.655493	NO:sentiment_score
BIAF	"[""BIAF"", ""BIAFW""]"	nBw6k9Qyka	2026-06-02 08:00:32.071	Multidisciplinary Physician Panel to Share Real-World Benefits of bioAffinity Technologies’ Noninvasive CyPath Lung Cancer Test in Upcoming Society for Advanced Bronchoscopy Webinar	Business Wire	4.39	NASDAQ	2026-06-02 08:00:32.135532	0.2462	0.0157	0.7381	0.2304	positive	0.4274	0.4944	0.337	0.7524	0.3521	2026-06-02 08:00:35.657681	NO:sentiment_score
ZJK	"[""ZJK""]"	nGNX8C6CQk	2026-06-02 08:00:32.411	ZJK Industrial Co., Ltd. Receives 2026 Yunfan Cup Award for Best Liquid Cooling Connector Supplier for Data Centers	Globe Newswire	8.8	NASDAQ	2026-06-02 08:00:32.445432	0.8733	0.0158	0.1109	0.8576	positive	0.4036	0.5397	0.3141	0.8185	0.3725	2026-06-02 08:00:35.846994	YES
TEAD	"[""TEAD""]"	nGNX11hZ1q	2026-06-02 08:00:32.758	Teads Announces Audience API Integration with Havas Media Network	Globe Newswire	28.6	NASDAQ	2026-06-02 08:00:33.605440	0.2333	0.0382	0.7285	0.1951	positive	0.3882	0.5209	0.3356	0.8094	0.3204	2026-06-02 08:00:36.958769	NO:sentiment_score
CING	"[""CING"", ""CINGW""]"	nGNX4d3dbC	2026-06-02 08:00:32.453	Cingulate Receives Complete Response Letter from FDA for CTx-1301	Globe Newswire	10.6	NASDAQ	2026-06-02 08:00:32.485631	0.5807	0.0365	0.3828	0.5443	positive	0.2189	0.3405	0.2084	0.7101	0.2035	2026-06-02 08:00:37.215020	NO:sentiment_score
CINGW	"[""CING"", ""CINGW""]"	nGNX4d3dbC	2026-06-02 08:00:32.453	Cingulate Receives Complete Response Letter from FDA for CTx-1301	Globe Newswire	12.9395	NASDAQ	2026-06-02 08:00:32.654196	0.5807	0.0365	0.3828	0.5443	positive	0.2384	0.3472	0.2295	0.7101	0.2507	2026-06-02 08:00:37.215143	NO:sentiment_score
VCIG	"[""VCIG""]"	nGNXMBc6x	2026-06-02 08:00:32.812	VCI Global’s V Gallant Signs Definitive Agreement to Acquire Rights Platform Covering 241,000 Hectares of Indonesian Forestry Assets to Accelerate AI, Carbon Credit and RWA Ecosystem Strategy	Globe Newswire	4.57	NASDAQ	2026-06-02 08:00:33.650054	0.8732	0.0106	0.1161	0.8626	positive	0.4982	0.5904	0.478	0.818	0.5123	2026-06-02 08:00:37.681733	YES
POLA	"[""POLA""]"	nGNX5bZWp0	2026-06-02 08:00:32.887	Polar Power Highlights Sharply Improved First Quarter 2026 Performance and Recent Operational Progress	Globe Newswire	2.83	NASDAQ	2026-06-02 08:00:34.386919	0.9468	0.0225	0.0307	0.9243	positive	0.5227	0.6493	0.5227	0.9032	0.4679	2026-06-02 08:00:38.334228	YES
TNMG	"[""TNMG""]"	nNFC999TVH	2026-06-02 08:00:32.905	TNL Mediagene's GIZMART Expands Co-Development Partnership with Keychron and Kopek Japan, Launching Keychron T1 HE Pre-Sale in Japan	Newsfile Corp	2.05	NASDAQ	2026-06-02 08:00:35.658182	0.8271	0.0097	0.1632	0.8173	positive	0.4965	0.5827	0.4284	0.7995	0.5156	2026-06-02 08:00:38.926225	YES
AUST	"[""AUST""]"	nNFC5m0vtY	2026-06-02 08:00:32.936	Austin Gold Reports Results of CSAMT Survey and Advances Drill Targeting at Stockade Mountain	Newsfile Corp	7.27	NYSE AMERICAN	2026-06-02 08:00:35.684559	0.1417	0.0201	0.8382	0.1217	positive	0.3507	0.5167	0.3354	0.8191	0.3301	2026-06-02 08:00:39.118599	NO:sentiment_score
YOUL	"[""YOUL""]"	nPn80qgTqa	2026-06-02 08:00:32.969	Youlife Announces Vocational Education Expansion Strategy	PR Newswire	18.86	NASDAQ	2026-06-02 08:00:35.847965	0.2351	0.0142	0.7507	0.2209	positive	0.4313	0.5201	0.4087	0.7272	0.4232	2026-06-02 08:00:39.668135	NO:sentiment_score
SEED	"[""SEED""]"	nPn6X0j1Da	2026-06-02 08:00:33.081	Origin Agritech Co-Authors Plant Biotechnology Journal Study That Breaks the Long-Standing Trade-Off Between Early-Maturing and High-Yield Corn	PR Newswire	6.64	NASDAQ	2026-06-02 08:00:36.964743	0.4323	0.0211	0.5467	0.4112	positive	0.1777	0.1837	0.162	0.3979	0.1601	2026-06-02 08:00:39.907071	NO:sentiment_score
AEMD	"[""AEMD""]"	nPn7kk8WWa	2026-06-02 08:01:00.305	Aethlon Medical to Release Fiscal Year End Financial Results and Host Conference Call on June 10, 2026	PR Newswire	1.5	NASDAQ	2026-06-02 08:01:00.327715	0.0627	0.032	0.9053	0.0307	neutral	0.1155	0.0565	0.0701	0.2368	0.068	2026-06-02 08:01:00.784751	NO:sentiment_score
FLNT	"[""FLNT""]"	nGNX52qHhd	2026-06-02 08:03:00.307	Fluent Inc. Subsidiary Trevant Launches as Creator Marketing Agency Built on Performance Discipline	Globe Newswire	15.42	NASDAQ	2026-06-02 08:03:00.325980	0.2718	0.011	0.7173	0.2608	positive	0.3595	0.4043	0.219	0.7059	0.2213	2026-06-02 08:03:00.772680	NO:sentiment_score
PAYS	"[""PAYS""]"	nBw9TXzxma	2026-06-02 08:05:01.550	Paysign, Inc. to Present at the Planet MicroCap Las Vegas 2026	Business Wire	43.18	NASDAQ	2026-06-02 08:05:01.571523	0.0791	0.0167	0.9042	0.0625	positive	0.2696	0.3829	0.1834	0.7103	0.1893	2026-06-02 08:05:02.450894	NO:sentiment_score
SCNX	"[""SCNX""]"	nGNX7RhMGH	2026-06-02 08:05:01.648	SCIENTURE Receives U.S. Patent Covering REZENOPY™ (Naloxone HCl) Nasal Spray 10 mg, Strengthening Intellectual Property Protection Through 2041	Globe Newswire	20.89	NASDAQ	2026-06-02 08:05:01.669460	0.8566	0.014	0.1294	0.8426	positive	0.5066	0.5786	0.4159	0.8073	0.4125	2026-06-02 08:05:02.885818	YES
TZOO	"[""TZOO""]"	nPn6R9cfPa	2026-06-02 08:08:24.830	Club Offers for Travel Enthusiasts in the UK	PR Newswire	6.61	NASDAQ	2026-06-02 08:08:24.843192	0.1313	0.0398	0.8289	0.0914	positive	0.2019	0.2641	0.1671	0.5353	0.1829	2026-06-02 08:08:25.113683	NO:sentiment_score
GXAI	"[""GXAI""]"	nGNX3sHHZM	2026-06-02 08:12:00.297	Gaxos Secures Additional Funding from Amazon AWS to Accelerate AI Sales Platform Development	Globe Newswire	9.59	NASDAQ	2026-06-02 08:12:00.317984	0.8186	0.0075	0.1739	0.8111	positive	0.5766	0.6361	0.3959	0.8571	0.5062	2026-06-02 08:12:00.869883	YES
LTRN	"[""LTRN""]"	nBw3CnYbja	2026-06-02 08:13:00.541	Lantern Pharma Reports HARMONIC™ Data Showing LP-300 Progression-Free Survival Benefit Deepens with Treatment Duration in EGFR Exon 21 L858R Lung Cancer	Business Wire	8.52	NASDAQ	2026-06-02 08:13:00.568174	0.6373	0.1626	0.2001	0.4746	positive	0.4219	0.5002	0.4023	0.7504	0.3906	2026-06-02 08:13:01.225196	NO:sentiment_score
QMCO	"[""QMCO""]"	nBw35vTqma	2026-06-02 08:20:00.347	Quantum Announces Preliminary Fiscal Fourth Quarter 2026 Financial Results	Business Wire	13.97	NASDAQ	2026-06-02 08:20:00.369035	0.1499	0.1002	0.75	0.0497	neutral	0.2024	0.1969	0.0827	0.4169	0.1209	2026-06-02 08:20:00.844924	NO:sentiment_score
OESX	"[""OESX""]"	nGNX49JsxX	2026-06-02 08:28:00.325	Orion to Present at Singular Research’s Las Vegas Invitational Conference	Globe Newswire	3.65	NASDAQ	2026-06-02 08:28:00.347612	0.1275	0.0364	0.8361	0.091	positive	0.1262	0.1014	0.0674	0.262	0.0717	2026-06-02 08:28:00.737895	NO:sentiment_score
VIVO	"[""VIVO""]"	nGNXSMnG6	2026-06-02 08:30:07.515	VivoPower Appoints SpaceX Veteran Porter Harris to Support AI Data Center Power and Battery Storage Strategy	Globe Newswire	2.67	NASDAQ	2026-06-02 08:30:07.541007	0.119	0.0138	0.8672	0.1053	positive	0.5192	0.5817	0.3562	0.7854	0.3582	2026-06-02 08:30:08.163645	NO:sentiment_score
KULR	"[""KULR""]"	nGNX6zrvNM	2026-06-02 08:30:08.289	KULR Secures Prototype Battery Development Contract with U.S.-Based Military Drone Manufacturer	Globe Newswire	42.9	NYSE AMERICAN	2026-06-02 08:30:08.328042	0.8589	0.0114	0.1297	0.8476	positive	0.4077	0.532	0.3331	0.7761	0.3656	2026-06-02 08:30:08.980364	YES
TOMZ	"[""TOMZ""]"	nGNX8LxG9Y	2026-06-02 08:30:11.527	TOMI Environmental Eyes Massive Expansion Opportunity as Food Industry Seeks Advanced Protection Against Emerging Pathogens	Globe Newswire	13.24	NASDAQ	2026-06-02 08:30:11.542081	0.8165	0.0125	0.171	0.804	positive	0.4615	0.5509	0.3429	0.8289	0.3851	2026-06-02 08:30:12.277409	YES
OLOX	"[""OLOX""]"	nACS0SDDqa	2026-06-02 08:30:12.582	Olenox Industries Reports May 2026 Bitcoin Production, Its First Monthly Operating Update Following the Closing of the CS Digital Acquisition	ACCESSWIRE	0.74	NASDAQ	2026-06-02 08:30:12.613814	0.1426	0.0636	0.7938	0.0791	positive	0.1369	0.152	0.1091	0.2827	0.13	2026-06-02 08:30:13.676154	NO:sentiment_score
HSCS	"[""HSCS"", ""HSCSW""]"	nGNX88sfBs	2026-06-02 08:30:12.763	HeartSciences Launches MyoVista Insights™ Version 1.3 with AI-ECG Algorithm Marketplace and First FDA-Cleared Algorithm	Globe Newswire	3.11	NASDAQ	2026-06-02 08:30:12.802895	0.2995	0.0118	0.6886	0.2877	positive	0.4359	0.5489	0.4112	0.7712	0.4303	2026-06-02 08:30:14.114319	NO:sentiment_score
HSCSW	"[""HSCS"", ""HSCSW""]"	nGNX88sfBs	2026-06-02 08:30:12.763	HeartSciences Launches MyoVista Insights™ Version 1.3 with AI-ECG Algorithm Marketplace and First FDA-Cleared Algorithm	Globe Newswire		NASDAQ	2026-06-02 08:30:12.804041	0.2995	0.0118	0.6886	0.2877	positive	0.492	0.6007	0.4718	0.7909	0.4841	2026-06-02 08:30:14.114627	NO:sentiment_score,Float
MOBBW	"[""MOB"", ""MOBBW""]"	nGNX260RWj	2026-06-02 08:30:14.746	Mobilicom to Participate in the Jefferies 2026 Defense Technology Virtual Summit on June 4, 2026, at 2:00pm EDT	Globe Newswire	11.9359	NASDAQ	2026-06-02 08:30:14.768730	0.0823	0.0409	0.8768	0.0414	neutral	0.2913	0.3949	0.1741	0.6642	0.2404	2026-06-02 08:30:15.686516	NO:sentiment_score
MOB	"[""MOB"", ""MOBBW""]"	nGNX260RWj	2026-06-02 08:30:14.746	Mobilicom to Participate in the Jefferies 2026 Defense Technology Virtual Summit on June 4, 2026, at 2:00pm EDT	Globe Newswire	11.65	NASDAQ	2026-06-02 08:30:14.767114	0.0823	0.0409	0.8768	0.0414	neutral	0.015	0.0279	0.0271	0.0609	0.0262	2026-06-02 08:30:15.686657	NO:sentiment_score
SPAI	"[""SPAI""]"	nGNX8PHFb7	2026-06-02 08:30:14.972	Safe Pro Awarded U.S. Army Order For AI-Powered Threat Analysis Kit Together with Red Cat Black Widow Drones	Globe Newswire	12.76	NASDAQ	2026-06-02 08:30:15.031466	0.7908	0.0177	0.1915	0.7731	positive	0.2657	0.3659	0.199	0.6363	0.2481	2026-06-02 08:30:16.078968	YES
COCH	"[""COCH""]"	nACS9RZ8ma	2026-06-02 08:30:15.025	Envoy Medical (NASDAQ:COCH) Signs Multi-Part Series With New to The Street	ACCESSWIRE	45.77	NASDAQ	2026-06-02 08:30:15.093703	0.1584	0.0155	0.8261	0.1429	positive	0.2945	0.3668	0.2741	0.7019	0.3019	2026-06-02 08:30:16.397161	NO:sentiment_score
INBS	"[""INBS""]"	nGNX2Q2T3Y	2026-06-02 08:30:15.058	Intelligent Bio Solutions Commences Multi-Site Method Comparison Study for FDA 510(k) Submission	Globe Newswire	2.28	NASDAQ	2026-06-02 08:30:15.099485	0.17	0.0161	0.8139	0.154	positive	0.4015	0.484	0.3149	0.7412	0.3095	2026-06-02 08:30:16.746232	NO:sentiment_score
ATCH	"[""ATCH""]"	nGNX2PvHQ9	2026-06-02 08:30:15.193	AtlasClear to Present at the Planet MicroCap Las Vegas 2026 Powered by MicroCapClub	Globe Newswire	141.56	NYSE AMERICAN	2026-06-02 08:30:15.275178	0.1633	0.0134	0.8232	0.1499	positive	0.1551	0.1063	0.0708	0.2534	0.0524	2026-06-02 08:30:17.439766	NO:sentiment_score,Float
ODYS	"[""ODYS""]"	nGNX82BZKN	2026-06-02 08:30:15.128	Odysight.ai Completes First U.S. Test Flights of its AI Visual Sensing System on UH-60 Black Hawk Helicopter	Globe Newswire	8.64	NASDAQ	2026-06-02 08:30:15.182721	0.6447	0.0163	0.339	0.6285	positive	0.3896	0.5383	0.3536	0.7724	0.4888	2026-06-02 08:30:17.638257	NO:sentiment_score
IGC	"[""IGC""]"	nACSRN0H6a	2026-06-02 08:30:15.204	IGC Pharma Adds Mount Sinai Clinical Site as CALMA Trial Advances Toward Completion and Topline Analysis	ACCESSWIRE	76.97	NYSE AMERICAN	2026-06-02 08:30:15.300010	0.6709	0.0126	0.3165	0.6583	positive	0.4205	0.5387	0.3623	0.8093	0.4214	2026-06-02 08:30:18.296383	NO:sentiment_score,Float
LAND	"[""LAND""]"	nACSk5KzTa	2026-06-02 08:30:15.263	"Gladstone Land Corporation Announces Election of George ""Chip"" Stelljes, III as Director"	ACCESSWIRE	40.53	NASDAQ	2026-06-02 08:30:15.701794	0.0776	0.0342	0.8882	0.0434	neutral	0.2459	0.2868	0.1333	0.5332	0.1491	2026-06-02 08:30:18.563186	NO:sentiment_score
BRAI	"[""BRAI""]"	nGNX2Xrtch	2026-06-02 08:30:15.322	Braiin Targets US$3 Trillion Global Residential Services Market Through ClearBank Embedded Banking Infrastructure Integrated into Home.cc Via Strategic Collaboration	Globe Newswire	53.1	NASDAQ	2026-06-02 08:30:15.703457	0.212	0.0075	0.7805	0.2045	positive	0.5937	0.6372	0.5381	0.7906	0.4805	2026-06-02 08:30:19.179572	NO:sentiment_score,Float
SNAL	"[""SNAL""]"	nGNXbPqxf3	2026-06-02 08:30:15.356	Snail Games Celebrates ARK’s Continued Expansion 11 Years After Launch	Globe Newswire	13.49	NASDAQ	2026-06-02 08:30:16.080140	0.5884	0.0321	0.3794	0.5563	positive	0.4787	0.6017	0.3685	0.8669	0.3974	2026-06-02 08:30:19.368471	NO:sentiment_score
IVF	"[""IVF""]"	nGNX76j8Hk	2026-06-02 08:30:15.374	INVO Fertility Announces Fiscal Year 2025 Financial Results	Globe Newswire	1.61	NASDAQ	2026-06-02 08:30:16.402950	0.133	0.1173	0.7497	0.0156	neutral	0.3956	0.4736	0.3767	0.9092	0.3543	2026-06-02 08:30:19.990795	NO:sentiment_score
ICCM	"[""ICCM""]"	nPn3zgh3ca	2026-06-02 08:30:15.393	IceCure Medical Announces 1-for-30 Reverse Share Split to Support Nasdaq Compliance	PR Newswire	30.41	NASDAQ	2026-06-02 08:30:16.751757	0.3154	0.0196	0.665	0.2958	positive	0.3087	0.3104	0.1688	0.5502	0.2069	2026-06-02 08:30:20.302134	NO:sentiment_score
HODL	"[""STKE"", ""HODL""]"	nNFC5PDBkd	2026-06-02 08:30:17.634	SOL Strategies Closes Acquisition of Houdini Swap, Adding Transactional Revenue to Its Solana Infrastructure Platform	Newsfile Corp		NASDAQ	2026-06-02 08:30:17.658535	0.5289	0.0144	0.4567	0.5144	positive	0.4236	0.504	0.2635	0.7637	0.2861	2026-06-02 08:30:20.968432	NO:sentiment_score,Float
STKE	"[""STKE"", ""HODL""]"	nNFC5PDBkd	2026-06-02 08:30:17.634	SOL Strategies Closes Acquisition of Houdini Swap, Adding Transactional Revenue to Its Solana Infrastructure Platform	Newsfile Corp	18.94	NASDAQ	2026-06-02 08:30:17.657387	0.5289	0.0144	0.4567	0.5144	positive	0.4854	0.5187	0.274	0.7637	0.3162	2026-06-02 08:30:20.968963	NO:sentiment_score
LAKE	"[""LAKE""]"	nGNX5g2wPX	2026-06-02 08:31:00.672	Lakeland Fire + Safety Expands Latin American Sales with New Orders in Mexico, Argentina, Ecuador, Guyana and Panama	Globe Newswire	8.55	NASDAQ	2026-06-02 08:31:00.703619	0.8466	0.0111	0.1423	0.8355	positive	0.6176	0.6745	0.4222	0.8779	0.4884	2026-06-02 08:31:01.479399	YES
LASE	"[""LASE""]"	nACSj0Q3za	2026-06-02 08:31:01.128	Laser Photonics' Laser Shield Anti-Drone System Selected by Department of War Under MEIA Vulcan Call for Solutions	ACCESSWIRE	24.6	NASDAQ	2026-06-02 08:31:01.158089	0.3678	0.01	0.6223	0.3578	positive	0.4166	0.5432	0.3245	0.8087	0.4488	2026-06-02 08:31:02.546780	NO:sentiment_score
HPAI	"[""HPAI"", ""HPAIW""]"	nGNX7trkR7	2026-06-02 08:31:01.052	Helport AI Reports Commercial Validation of AI Labor in Global Consumer Finance	Globe Newswire	7.88	NASDAQ	2026-06-02 08:31:01.085871	0.1354	0.017	0.8476	0.1183	positive	0.3971	0.4408	0.2878	0.675	0.3414	2026-06-02 08:31:02.640108	NO:sentiment_score
HPAIW	"[""HPAI"", ""HPAIW""]"	nGNX7trkR7	2026-06-02 08:31:01.052	Helport AI Reports Commercial Validation of AI Labor in Global Consumer Finance	Globe Newswire	7.5869	NASDAQ	2026-06-02 08:31:01.087135	0.1354	0.017	0.8476	0.1183	positive	0.4196	0.4695	0.332	0.7329	0.3667	2026-06-02 08:31:02.640240	NO:sentiment_score
STIM	"[""STIM""]"	nGNX8FGmsD	2026-06-02 08:32:00.410	Neuronetics Highlights Continued Advancements in TMS Research at CTMSS 2026	Globe Newswire	27.52	NASDAQ	2026-06-02 08:32:00.434515	0.8029	0.0115	0.1856	0.7914	positive	0.3922	0.4873	0.3289	0.7693	0.3799	2026-06-02 08:32:01.123844	YES
GNS	"[""GNS""]"	nGNX3MC82Q	2026-06-02 08:38:00.454	Genius Group Completes First Investments for its AI Treasury with Pre-IPO exposure to SpaceX, Anthropic and OpenAI	Globe Newswire	146.03	NYSE AMERICAN	2026-06-02 08:38:00.477738	0.2721	0.0099	0.718	0.2622	positive	0.2876	0.39	0.2188	0.7016	0.1978	2026-06-02 08:38:01.269777	NO:sentiment_score,Float
EVTV	"[""EVTV""]"	nBw9MHSwVa	2026-06-02 08:40:00.507	Envirotech Vehicles, Inc. (NASDAQ: EVTV) Builds out 500 MW Energy-Backed Infrastructure Platform Across 548-Acre Campus to Power Artificial Intelligence and Data Center Growth	Business Wire	12.55	NASDAQ	2026-06-02 08:40:00.529755	0.2856	0.0099	0.7045	0.2757	positive	0.5797	0.629	0.499	0.7808	0.4146	2026-06-02 08:40:01.113440	NO:sentiment_score
RENX	"[""RENX""]"	nGNX9hZBmz	2026-06-02 08:45:01.440	RenX Posts Record Delivery Quarter at Myakka City, Up 57%; Independent Drone Survey Verifies Approximately 185,000 Cubic Yards On-Site	Globe Newswire	2.42	NASDAQ	2026-06-02 08:45:01.469485	0.9269	0.0191	0.0539	0.9078	positive	0.3791	0.4704	0.2411	0.761	0.3134	2026-06-02 08:45:02.120336	YES
KPTI	"[""KPTI""]"	nPn1BqKpWa	2026-06-02 08:59:55.527	Karyopharm to Present Results from Phase 3 SENTRY Trial of Selinexor Plus Ruxolitinib in Myelofibrosis in Late-Breaking Oral Presentation at ASCO 2026 with Simultaneous Publication in the Journal of Clinical Oncology	PR Newswire	19.61	NASDAQ	2026-06-02 08:59:55.566263	0.2497	0.0148	0.7354	0.2349	positive	0.4536	0.599	0.4301	0.8848	0.4029	2026-06-02 08:59:56.300306	NO:sentiment_score
DLPN	"[""DLPN""]"	nACSHCHwja	2026-06-02 09:00:05.564	Dolphin Subsidiary The Door and Its DISRPT Division Represents U.S. SailGP Around Major U.S. Race Events	ACCESSWIRE	9.21	NASDAQ	2026-06-02 09:00:05.582719	0.1075	0.0248	0.8677	0.0827	positive	0.3261	0.4136	0.2642	0.668	0.2486	2026-06-02 09:00:06.151076	NO:sentiment_score
HMR	"[""HMR""]"	nGNXzS5YL	2026-06-02 09:00:09.842	Heidmar Maritime Holdings Corp. Regains Compliance with Nasdaq Capital Market Listing Requirements	Globe Newswire	5.48	NASDAQ	2026-06-02 09:00:09.857236	0.7437	0.0374	0.2188	0.7063	positive	0.3503	0.4284	0.2582	0.8519	0.3362	2026-06-02 09:00:10.690819	YES
BBNX	"[""BBNX""]"	nGNX7QtQLN	2026-06-02 09:00:10.243	Beta Bionics First in Automated Insulin Delivery to Publish Near Real-Time Real-World Data on a Public Website	Globe Newswire	33.45	NASDAQ	2026-06-02 09:00:10.281770	0.2312	0.0098	0.7589	0.2214	positive	0.2304	0.2707	0.1633	0.4779	0.15	2026-06-02 09:00:10.873383	NO:sentiment_score
PHR	"[""PHR""]"	nPn1S9B8Ga	2026-06-02 09:00:14.292	PHR Shareholder Alert: Investors With Losses May Seek to Lead the Class Action in Phreesia, Inc. Securities Lawsuit - Contact The Gross Law Firm	PR Newswire	48.93	NYSE	2026-06-02 09:00:14.310631	0.0687	0.1071	0.8242	-0.0383	neutral	-0.3638	-0.4958	-0.1356	0.1506	-0.1578	2026-06-02 09:00:14.770198	NO:sentiment_score
CTRM	"[""CTRM"", ""1C1""]"	nGNX7LMF4Q	2026-06-02 09:00:13.499	Castor Maritime Inc. Reports Net Income of $69.2 Million for the Three Months Ended March 31, 2026	Globe Newswire	9.65	NASDAQ	2026-06-02 09:00:13.554458	0.085	0.0783	0.8366	0.0067	neutral	0.535	0.5584	0.33	0.9194	0.2721	2026-06-02 09:00:15.850623	NO:sentiment_score
1C1	"[""CTRM"", ""1C1""]"	nGNX7LMF4Q	2026-06-02 09:00:13.499	Castor Maritime Inc. Reports Net Income of $69.2 Million for the Three Months Ended March 31, 2026	Globe Newswire		NASDAQ	2026-06-02 09:00:13.555515	0.085	0.0783	0.8366	0.0067	neutral	0.5771	0.5683	0.3436	0.9194	0.2942	2026-06-02 09:00:15.853163	NO:sentiment_score,Float
CODX	"[""CODX""]"	nPn18Lyrza	2026-06-02 09:00:14.307	Co-Diagnostics and CoSara Advance Ebola PCR Test Development and Co-Dx™ PCR Point-of-Care Platform Capabilities	PR Newswire	3.42	NASDAQ	2026-06-02 09:00:14.329660	0.1124	0.0141	0.8736	0.0983	positive	0.4215	0.5678	0.3224	0.8404	0.3765	2026-06-02 09:00:15.989999	NO:sentiment_score
UHG	"[""UHG""]"	nPnbPQ1Tca	2026-06-02 09:00:17.653	UHG Shareholder Alert: Investors With Losses May Seek to Lead the Class Action in United Homes Group, Inc. Securities Lawsuit - Contact The Gross Law Firm	PR Newswire		NASDAQ	2026-06-02 09:00:17.675103	0.0633	0.0903	0.8464	-0.027	neutral	-0.0239	-0.0224	0.0109	0.1266	-0.0138	2026-06-02 09:00:18.057904	NO:sentiment_score,Float
