Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
ENLV	"[""ENLV"", ""1BTG""]"	nGNE55trd0	2026-06-01 08:00:18.121	Allocetra Shows Durable 6-Month Efficacy in Knee Osteoarthritis Phase IIa Trial; Oral Presentation at EULAR 2026	Globe Newswire	31.94	NASDAQ	2026-06-01 08:00:18.203931	0.8184	0.0146	0.1671	0.8038	positive	0.2796	0.3824	0.1972	0.7335	0.2397	2026-06-01 08:00:20.991687	YES
VYGR	"[""VYGR""]"	nGNXkZNxY	2026-06-01 08:00:19.479	Voyager Receives FDA IND Clearance for VY1706, First Gene Therapy Approach to Reducing Tau Production in the Brain for Alzheimer’s Disease	Globe Newswire	50.38	NASDAQ	2026-06-01 08:00:19.561150	0.6957	0.0128	0.2914	0.6829	positive	0.3979	0.4714	0.3834	0.7262	0.4314	2026-06-01 08:00:22.133013	NO:sentiment_score,Float
NSRX	"[""NSRX""]"	nGNX1vZ8dj	2026-06-01 08:00:19.909	Nasus Pharma to Host Virtual KOL Event on June 10, 2026 to Discuss NS002 for the Treatment of Anaphylaxis	Globe Newswire	2.86	NYSE AMERICAN	2026-06-01 08:00:19.962952	0.2139	0.0188	0.7673	0.1952	positive	0.1169	0.161	0.0936	0.3014	0.1162	2026-06-01 08:00:22.362638	NO:sentiment_score
GNS	"[""GNS""]"	nGNX66TJtg	2026-06-01 08:00:20.972	Genius Group Announces Investor Call to Discuss AI Treasury and AGI Infinity Portfolio	Globe Newswire	146.03	NYSE AMERICAN	2026-06-01 08:00:21.039079	0.1829	0.0444	0.7727	0.1385	positive	0.1738	0.2386	0.1434	0.4151	0.1423	2026-06-01 08:00:23.933682	NO:sentiment_score,Float
XAIR	"[""XAIR""]"	nGNX241r0d	2026-06-01 08:00:20.969	Beyond Air Receives Nasdaq Hearing Panel Decision Granting Continued Listing	Globe Newswire	12.13	NASDAQ	2026-06-01 08:00:21.029481	0.318	0.0815	0.6005	0.2365	positive	0.2873	0.3502	0.1922	0.7015	0.2346	2026-06-01 08:00:23.952205	NO:sentiment_score
PSQH	"[""PSQH""]"	nBw1MFK89a	2026-06-01 08:00:21.213	PSQ Holdings Announces Updates to Board of Directors	Business Wire	39.17	NYSE	2026-06-01 08:00:21.225533	0.0981	0.094	0.8079	0.0041	neutral	0.3727	0.52	0.3096	0.756	0.2595	2026-06-01 08:00:24.769700	NO:sentiment_score
CABR	"[""CABR""]"	nGNXjBkjJ	2026-06-01 08:00:21.217	Caring Brands Inc. and SanPellegrino Cosmetics Private Limited Announce Expanded Multi-Territory Licensing Agreement for Photocil and Hair Enzyme Booster	Globe Newswire	1.5415	NASDAQ	2026-06-01 08:00:21.241954	0.7785	0.0111	0.2104	0.7674	positive	0.5007	0.5928	0.4787	0.8171	0.5004	2026-06-01 08:00:25.027332	YES
MAIA	"[""MAIA""]"	nGNX18MS5D	2026-06-01 08:00:22.087	MAIA Biotechnology Presents Trial in Progress Poster for Pivotal Phase 3 Clinical Trial of Novel Telomere Targeting Agent at 2026 Annual Meeting of American Society of Clinical Oncology	Globe Newswire	50.86	NYSE AMERICAN	2026-06-01 08:00:22.156599	0.443	0.0293	0.5277	0.4137	positive	0.3497	0.4963	0.3346	0.8178	0.3827	2026-06-01 08:00:25.742234	NO:sentiment_score,Float
AURA	"[""AURA""]"	nGNX528Jrd	2026-06-01 08:00:22.409	Aura Biosciences Announces Enrollment Completion in Phase 3 CoMpass Trial of Bel-sar in Early Choroidal Melanoma	Globe Newswire	64.63	NASDAQ	2026-06-01 08:00:22.471059	0.6821	0.0283	0.2896	0.6538	positive	0.3513	0.4768	0.2723	0.7702	0.3745	2026-06-01 08:00:26.294389	NO:sentiment_score,Float
GTBP	"[""GTBP""]"	nGNX1KCn4f	2026-06-01 08:00:22.682	GT Biopharma Provides Update on Pipeline Discovery Activities from Newly Implemented AI-Based Technological Initiatives	Globe Newswire	35.16	NASDAQ	2026-06-01 08:00:22.728185	0.1588	0.0152	0.8259	0.1436	positive	0.263	0.3735	0.2166	0.7662	0.3303	2026-06-01 08:00:26.884690	NO:sentiment_score
TWAV	"[""TWAV""]"	nBw1rTRCVa	2026-06-01 08:00:22.998	TaoWeave Expands Into Physical AI With Investment in Manako Labs and North American Commercialization Rights	Business Wire	3.04	NASDAQ	2026-06-01 08:00:23.053637	0.2075	0.011	0.7815	0.1965	positive	0.4484	0.5511	0.4052	0.7413	0.417	2026-06-01 08:00:27.121969	NO:sentiment_score
LILA	"[""LILA""]"	nBwX6Xpva	2026-06-01 08:00:23.430	LIBERTY PUERTO RICO ENTERS INTO A NEW RCF AGREEMENT AND RAISES ADDITIONAL $200 MILLION FACILITY	Business Wire	32.79	NASDAQ	2026-06-01 08:00:23.971148	0.7757	0.0111	0.2132	0.7646	positive	0.3274	0.3962	0.1968	0.8042	0.2916	2026-06-01 08:00:28.002385	YES
RLYB	"[""RLYB""]"	nBw8PBsQHa	2026-06-01 08:00:23.206	Rallybio Corporation and Avenzo Therapeutics Announce Merger Agreement to Advance Next-Generation Oncology Therapies and $215 Million Concurrent Private Placement	Business Wire	3.47	NASDAQ	2026-06-01 08:00:23.935756	0.5022	0.0123	0.4855	0.4899	positive	0.3229	0.4432	0.2987	0.705	0.2779	2026-06-01 08:00:29.137881	NO:sentiment_score
BTMD	"[""BTMD""]"	nBw5sDQd2a	2026-06-01 08:00:23.439	Biote Appoints Komal Bajaj, MD, MS as Chief Medical Officer	Business Wire	27.64	NASDAQ	2026-06-01 08:00:24.781756	0.0878	0.03	0.8823	0.0578	positive	0.3992	0.5301	0.347	0.7672	0.306	2026-06-01 08:00:29.282668	NO:sentiment_score
VENU	"[""VENU""]"	nBw4WF9Fra	2026-06-01 08:00:23.457	Venu Holding Corporation to Join Russell 3000 Index	Business Wire	43.13	NYSE AMERICAN	2026-06-01 08:00:25.039115	0.0748	0.0334	0.8918	0.0415	neutral	0.296	0.3779	0.1826	0.6853	0.201	2026-06-01 08:00:30.232111	NO:sentiment_score
JSPR	"[""JSPR""]"	nGNXtsJt3	2026-06-01 08:00:23.473	Jasper Therapeutics Announces Exploration of Strategic Alternatives to Maximize Shareholder Value	Globe Newswire	24.26	NASDAQ	2026-06-01 08:00:25.751162	0.8146	0.0112	0.1743	0.8034	positive	0.224	0.2911	0.1405	0.6426	0.1964	2026-06-01 08:00:30.746645	YES
LOCL	"[""LOCL""]"	nPn6WD76ma	2026-06-01 08:00:23.521	Local Bounti Named as Exclusive CEA Honoree on the TIME World's Growth Leaders 2026 List	PR Newswire	22.8	NYSE	2026-06-01 08:00:26.310588	0.3945	0.0288	0.5768	0.3657	positive	0.5202	0.6258	0.4503	0.8848	0.4899	2026-06-01 08:00:31.064432	NO:sentiment_score
ATNM	"[""ATNM""]"	nPn3yTgRWa	2026-06-01 08:00:23.658	Actinium Appoints Accomplished Oncology Expert Steffen Heeger MD, MSc as Chief Medical Officer to Drive Rejuvenated Pipeline Development	PR Newswire	30.4	NYSE AMERICAN	2026-06-01 08:00:27.130758	0.2532	0.0125	0.7343	0.2407	positive	0.4103	0.5247	0.3528	0.7771	0.3339	2026-06-01 08:00:32.010748	NO:sentiment_score
AMBR	"[""AMBR""]"	nPn3t7ks1a	2026-06-01 08:00:23.700	Amber International's Direct Shareholder Register to Showcase Long-Term, High-Caliber Institutional Investors Following Pro Rata Distribution by Amber Global Limited	PR Newswire	7.22	NASDAQ	2026-06-01 08:00:28.003072	0.3449	0.0111	0.644	0.3338	positive	0.372	0.4192	0.2405	0.6429	0.2561	2026-06-01 08:00:32.781605	NO:sentiment_score
AZN	"[""AZN""]"	nBw9jWmFZa	2026-06-01 08:00:23.546	IMFINZI® (durvalumab) plus IMJUDO® (tremelimumab-actl) combined with lenvatinib and TACE reduced the risk of disease progression or death by 30% in embolization-eligible unresectable liver cancer in EMERALD-3 Phase III trial	Business Wire	1480.0	LSE	2026-06-01 08:00:26.891859	0.8819	0.0323	0.0858	0.8496	positive	0.4456	0.5418	0.4046	0.8723	0.3867	2026-06-01 08:00:32.967701	NO:Float
LFMD	"[""LFMD""]"	nGNX4FBP8D	2026-06-01 08:05:00.431	LifeMD Appoints Umesh Sripad as Chief Technology Officer	Globe Newswire	39.63	NASDAQ	2026-06-01 08:05:00.454955	0.0663	0.0419	0.8918	0.0243	neutral	0.3651	0.5258	0.3117	0.7777	0.3016	2026-06-01 08:05:01.431614	NO:sentiment_score
CLRB	"[""CLRB""]"	nGNX2Kv73F	2026-06-01 08:05:00.444	Cellectar Biosciences to Highlight Compelling New Efficacy Data from Phase 2b CLOVER WaM Study of Iopofosine I 131 in r/r Waldenström Macroglobulinemia at the American Society of Clinical Oncology Annual Meeting	Globe Newswire	7.45	NASDAQ	2026-06-01 08:05:00.485456	0.3492	0.0287	0.6221	0.3205	positive	0.4571	0.5915	0.4122	0.8554	0.3818	2026-06-01 08:05:01.501612	NO:sentiment_score
BRAI	"[""BRAI""]"	nPRr19879a	2026-06-01 08:11:22.623	REG-BlackRock American Income Trust Plc: Total Voting Rights	PR Newswire	53.1	LSE	2026-06-01 08:11:22.641714	0.0747	0.0127	0.9126	0.062	positive	0.0	0.0573	0.0501	0.0705	0.0538	2026-06-01 08:11:22.760332	NO:sentiment_score,Float
JZXN	"[""JZXN""]"	nGNXbYsQXK	2026-06-01 08:15:01.179	Jiuzi Holdings Announces AI Intelligent Imaging Platform Achieves Milestone Progress and Advances Toward Commercial Deployment as Planned	Globe Newswire	1.39	NASDAQ	2026-06-01 08:15:01.200708	0.8714	0.011	0.1176	0.8603	positive	0.3618	0.4855	0.3462	0.8062	0.3551	2026-06-01 08:15:01.935634	YES
ADTX	"[""ADTX""]"	nBw32HgwJa	2026-06-01 08:15:01.397	Aditxt, Inc. Appoints Jeffrey M. Busch as Interim Chief Executive Officer; Founder and Former CEO of $1B NYSE Enterprise Which Delivered ~8.5% Dividends to Shareholders	Business Wire	0.82	NASDAQ	2026-06-01 08:15:01.427561	0.0845	0.0911	0.8244	-0.0066	neutral	0.2973	0.4008	0.2569	0.6417	0.2449	2026-06-01 08:15:02.427712	NO:sentiment_score
COSM	"[""COSM""]"	nGNX7lMxqZ	2026-06-01 08:25:00.394	Cosmos Health Enters $69 Billion Global Animal Health Industry with Veterinary C-Scrub Wash 4% Following Successful European Standard Testing Under EN 1656 and EN 1657	Globe Newswire	33.22	NASDAQ	2026-06-01 08:25:00.417838	0.784	0.0119	0.2041	0.7722	positive	0.5476	0.5717	0.3765	0.8192	0.4529	2026-06-01 08:25:01.212413	YES
ABEO	"[""ABEO""]"	nGNXc3yRsP	2026-06-01 08:30:01.037	Abeona Therapeutics® Announces New Employee Inducement Grants Under Nasdaq Listing Rule 5635(c)(4)	Globe Newswire	50.12	NASDAQ	2026-06-01 08:30:01.073227	0.2166	0.0238	0.7596	0.1928	positive	0.3129	0.3945	0.165	0.572	0.2043	2026-06-01 08:30:01.421113	NO:sentiment_score,Float
SLMT	"[""SLMT""]"	nBw5BNQXJa	2026-06-01 08:30:02.401	Brera Holdings PLC (NASDAQ: SLMT) (d/b/a Solmate Infrastructure) Regains Compliance with Nasdaq Minimum Bid Price Requirement; Nasdaq Hearing Cancelled	Business Wire	4.56	NASDAQ	2026-06-01 08:30:02.449568	0.727	0.1493	0.1237	0.5777	positive	0.289	0.3753	0.1856	0.775	0.2554	2026-06-01 08:30:02.807262	NO:sentiment_score
HYLN	"[""HYLN""]"	nPn5kdSH6a	2026-06-01 08:30:02.883	Hyliion's KARNO™ Power Module Named 2026 Most Valuable Product by Consulting-Specifying Engineer	PR Newswire	121.08	NYSE AMERICAN	2026-06-01 08:30:02.898389	0.7402	0.0162	0.2436	0.724	positive	0.5211	0.5917	0.4336	0.7524	0.3895	2026-06-01 08:30:03.334405	NO:Float
FTRK	"[""FTRK""]"	nGNX1VKLl1	2026-06-01 08:30:05.741	Fast Track Entertainment Brings Dream Cruises’ 10th Anniversary Celebrity Strategy to Life with Chef Tommie Lee Onboard ‘Genting Dream’	Globe Newswire	8.47	NASDAQ	2026-06-01 08:30:05.757681	0.2471	0.0424	0.7104	0.2047	positive	0.4606	0.5645	0.4191	0.7953	0.3892	2026-06-01 08:30:06.228941	NO:sentiment_score
MMA	"[""MMA""]"	nGNX3hxbF2	2026-06-01 08:30:09.259	NYSE: MMA Investor and Strategic Advisor Conor McGregor’s UFC Return Sparks Ticket Frenzy Ahead of July 11 in Las Vegas	Globe Newswire	21.14	NYSE AMERICAN	2026-06-01 08:30:09.277157	0.6348	0.0508	0.3144	0.584	positive	0.4585	0.5661	0.4204	0.7563	0.4645	2026-06-01 08:30:10.603535	NO:sentiment_score
TTRX	"[""TTRX""]"	nBw6gzQhJa	2026-06-01 08:30:09.125	Turn Therapeutics Reports Interim Analysis Findings and Adaptive Optimization Strategy from Phase 2 GX-03 Trial in Moderate-to-Severe Atopic Dermatitis	Business Wire	10.79	NASDAQ	2026-06-01 08:30:09.154550	0.2586	0.0238	0.7175	0.2348	positive	0.5477	0.5839	0.4714	0.7537	0.4604	2026-06-01 08:30:10.759338	NO:sentiment_score
BLIN	"[""BLIN""]"	nACSDjLyza	2026-06-01 08:30:09.455	HawkSearch Enhances Product Discovery for Multi-Brand Sewing and Cleaning Supplier	ACCESSWIRE	9.17	NASDAQ	2026-06-01 08:30:09.468404	0.7567	0.0083	0.235	0.7484	positive	0.5314	0.5649	0.3305	0.7502	0.3499	2026-06-01 08:30:11.066480	YES
DFNS	"[""DFNS""]"	nGNX2WrhBZ	2026-06-01 08:30:09.761	T3 Defense to Participate in the Noble Capital Markets Virtual Equity Conference on June 3-4	Globe Newswire	33.93	NASDAQ	2026-06-01 08:30:09.817598	0.1796	0.0402	0.7802	0.1393	positive	0.267	0.3281	0.1286	0.3343	0.112	2026-06-01 08:30:11.659134	NO:sentiment_score
JTAI	"[""JTAI""]"	nGNX2L9Nc8	2026-06-01 08:30:09.421	JET.AI ANNOUNCES LEADING INDEPENDENT PROXY ADVISORY FIRM GLASS LEWIS RECOMMENDS STOCKHOLDERS VOTE “FOR” THE PROPOSED MERGER	Globe Newswire	1.37	NASDAQ	2026-06-01 08:30:09.452858	0.29	0.0828	0.6272	0.2072	positive	0.3788	0.4545	0.1926	0.7932	0.2714	2026-06-01 08:30:11.731649	NO:sentiment_score
INAB	"[""INAB""]"	nGNX50LSz2	2026-06-01 08:30:09.956	IN8bio Presents Updated Overall Survival Data Surpassing 19.5 Months for DeltEx DRI in Newly Diagnosed Glioblastoma at ASCO 2026	Globe Newswire	7.74	NASDAQ	2026-06-01 08:30:10.030655	0.4193	0.0753	0.5053	0.344	positive	0.3136	0.4126	0.2978	0.8074	0.2769	2026-06-01 08:30:12.402276	NO:sentiment_score
PYPD	"[""PYPD""]"	nGNX74LDCm	2026-06-01 08:30:10.004	PolyPid Completes New Drug Application Submission to FDA for D-PLEX₁₀₀	Globe Newswire	6.89	NASDAQ	2026-06-01 08:30:10.084524	0.291	0.0114	0.6976	0.2796	positive	0.447	0.6018	0.3884	0.8515	0.4699	2026-06-01 08:30:13.210074	NO:sentiment_score
FEAM	"[""FEAM""]"	nACS8FBbya	2026-06-01 08:30:10.328	5E Advanced Materials to Host Live Webinar Highlighting Positive Lithium PEA and Fort Cady Development Progress	ACCESSWIRE	20.95	NASDAQ	2026-06-01 08:30:10.399000	0.2967	0.0117	0.6917	0.285	positive	0.1698	0.2017	0.109	0.506	0.1567	2026-06-01 08:30:14.126570	NO:sentiment_score
RMCF	"[""RMCF""]"	nGNX8DNfh5	2026-06-01 08:30:10.653	Rocky Mountain Chocolate Factory Reports Fiscal Fourth Quarter and Full Year 2026 Financial Results	Globe Newswire	5.72	NASDAQ	2026-06-01 08:30:10.710189	0.1526	0.1366	0.7108	0.0161	neutral	-0.0231	-0.0651	-0.0214	0.8798	0.2133	2026-06-01 08:30:14.307883	NO:sentiment_score
SLAI	"[""SLAI"", ""50C0Y""]"	nPn6Cr4l4a	2026-06-01 08:30:10.715	SOLAI Announces Agreement to Acquire 51% Stake in NEURALAND	PR Newswire	18.37	NYSE	2026-06-01 08:30:10.762593	0.22	0.0146	0.7655	0.2054	positive	0.4021	0.4698	0.2471	0.7578	0.2714	2026-06-01 08:30:15.567122	NO:sentiment_score
50C0Y	"[""SLAI"", ""50C0Y""]"	nPn6Cr4l4a	2026-06-01 08:30:10.715	SOLAI Announces Agreement to Acquire 51% Stake in NEURALAND	PR Newswire		NYSE	2026-06-01 08:30:11.070523	0.22	0.0146	0.7655	0.2054	positive	0.359	0.4072	0.206	0.6613	0.232	2026-06-01 08:30:15.567510	NO:sentiment_score,Float
WAVE	"[""WAVE"", ""1KW0Y""]"	nNFC6FM6Cl	2026-06-01 08:30:12.891	Eco Wave Power to Present at RedChip's Future Tech Investor Conference on June 10, 2026	Newsfile Corp	5.61	NASDAQ	2026-06-01 08:30:12.967285	0.1324	0.0114	0.8562	0.1211	positive	0.2904	0.4103	0.2519	0.6848	0.2504	2026-06-01 08:30:15.851430	NO:sentiment_score
1KW0Y	"[""WAVE"", ""1KW0Y""]"	nNFC6FM6Cl	2026-06-01 08:30:12.891	Eco Wave Power to Present at RedChip's Future Tech Investor Conference on June 10, 2026	Newsfile Corp		NASDAQ	2026-06-01 08:30:12.968633	0.1324	0.0114	0.8562	0.1211	positive	0.3081	0.429	0.2624	0.6848	0.2688	2026-06-01 08:30:15.851564	NO:sentiment_score,Float
PRZO	"[""PRZO""]"	nGNX56Bqrj	2026-06-01 08:35:00.557	ParaZero Secures First DefendAir Order from U.S.-Based Tier-1 Defense Corporation	Globe Newswire	25.02	NASDAQ	2026-06-01 08:35:00.580242	0.8051	0.0123	0.1825	0.7928	positive	0.4115	0.51	0.3236	0.7835	0.4257	2026-06-01 08:35:01.358215	YES
MTEK	"[""MTEK""]"	nGNE19W3r2	2026-06-01 08:40:00.644	Maris-Tech Unveils Venus-Space, Expanding AI-Powered Edge Video Solutions to Low Earth Orbit Nano Satellites	Globe Newswire	5.63	NASDAQ	2026-06-01 08:40:00.674200	0.2629	0.01	0.7271	0.2528	positive	0.3061	0.3986	0.2545	0.7429	0.2521	2026-06-01 08:40:01.120357	NO:sentiment_score
BRW	"[""BRW""]"	nBw51THSa	2026-06-01 08:45:01.502	BRW Announces $0.085 Dividend	Business Wire	42.53	NYSE	2026-06-01 08:45:01.521081	0.0756	0.0685	0.8559	0.0071	neutral	0.057	0.0652	0.0505	0.2805	0.0959	2026-06-01 08:45:02.212645	NO:sentiment_score
OPTX	"[""OPTX""]"	nGNX2kxdj3	2026-06-01 08:46:47.420	Syntec Optics (Nasdaq: OPTX) Announces Inclusion in Russell 3000 Index	Globe Newswire	6.85	NASDAQ	2026-06-01 08:46:47.441727	0.1904	0.0188	0.7908	0.1717	positive	0.3794	0.4817	0.2804	0.7963	0.2613	2026-06-01 08:46:48.007226	NO:sentiment_score
LIXT	"[""LIXT""]"	nGNX6HfXGr	2026-06-01 08:50:00.723	LIXTE Biotechnology Announces Strategic Transformation into AI Energy Infrastructure Equipment & Services; Stuart D. Porter, Founder of Denham Capital, to Join Board of Directors	Globe Newswire	11.65	NASDAQ	2026-06-01 08:50:00.753225	0.0935	0.0225	0.884	0.071	positive	0.4503	0.5372	0.353	0.7869	0.3831	2026-06-01 08:50:01.234056	NO:sentiment_score
AIM	"[""AIM""]"	nGNX75c4bp	2026-06-01 08:58:00.783	AIM ImmunoTech Completes Phase 2 DURIPANC Enrollment Milestone Ahead of Schedule, Advancing Ampligen Toward Critical Pancreatic Cancer Clinical Milestones	Globe Newswire	13.69	NYSE AMERICAN	2026-06-01 08:58:00.825647	0.8731	0.0158	0.1111	0.8573	positive	0.4627	0.5978	0.4434	0.863	0.5332	2026-06-01 08:58:01.569807	YES
XGN	"[""XGN""]"	nGNX9qKdKh	2026-06-01 09:00:00.874	Exagen Announces Publication of Systematic Review Confirming Robust Real-World Performance of AVISE Lupus	Globe Newswire	15.18	NASDAQ	2026-06-01 09:00:00.904671	0.8697	0.0215	0.1089	0.8482	positive	0.5578	0.663	0.5578	0.8452	0.5945	2026-06-01 09:00:01.924131	YES
LILA	"[""LILA""]"	nBw6YxC0Da	2026-06-01 09:00:09.612	LIBERTY LATIN AMERICA ANNOUNCES KEY DATES REGARDING SPECIAL DIVIDEND OF SERIES A PREFERENCE SHARES TO COMMON SHAREHOLDERS	Business Wire	32.79	NASDAQ	2026-06-01 09:00:09.637659	0.1062	0.0211	0.8727	0.085	positive	0.0768	0.063	0.051	0.072	0.0625	2026-06-01 09:00:10.748769	NO:sentiment_score
BSBK	"[""BSBK""]"	nGNX4t9Lwd	2026-06-01 09:00:09.578	Bogota Savings Bank and GSL Savings Bank to Merge	Globe Newswire	4.09	NASDAQ	2026-06-01 09:00:09.605047	0.0827	0.0188	0.8985	0.0638	positive	0.5666	0.6286	0.3611	0.8461	0.3983	2026-06-01 09:00:10.843128	NO:sentiment_score
GMM	"[""GMM""]"	nGNX5rHrYJ	2026-06-01 09:00:09.848	Global Mofy AI Limited Applies to Join Snowflake Partner Network to Advance Digital Content Data Ecosystem	Globe Newswire	45.84	NASDAQ	2026-06-01 09:00:09.876988	0.5925	0.0116	0.396	0.5809	positive	0.2942	0.372	0.2202	0.7635	0.3225	2026-06-01 09:00:11.523307	NO:sentiment_score
DFNS	"[""DFNS""]"	nGNX8xB5jH	2026-06-01 09:00:09.852	T3 Defense Subsidiary Rimon Advances Delivery of Counter-UAS (C-UAS) Launcher Platforms for Elbit Systems' Active Defense Division	Globe Newswire	33.93	NASDAQ	2026-06-01 09:00:09.880080	0.5832	0.0129	0.404	0.5703	positive	0.3073	0.4006	0.2439	0.7294	0.2696	2026-06-01 09:00:11.681425	NO:sentiment_score
SST	"[""SST""]"	nBw9HYjwCa	2026-06-01 09:00:09.863	System1 Strengthens Capital Structure and Reduces Total Debt Through Exchange Transaction With Lenders	Business Wire	4.17	NYSE	2026-06-01 09:00:09.885363	0.911	0.0157	0.0733	0.8953	positive	0.5051	0.6206	0.3932	0.8751	0.3781	2026-06-01 09:00:12.820091	YES
PUBM	"[""PUBM""]"	nBw9B9nYda	2026-06-01 09:00:09.910	PubMatic Launches Decision Fabric on AgenticOS, Giving Partner Decision Models a Native Environment Inside the Programmatic Supply Path	Business Wire	37.76	NASDAQ	2026-06-01 09:00:09.940241	0.2984	0.0123	0.6893	0.286	positive	0.3291	0.3845	0.2985	0.6921	0.2754	2026-06-01 09:00:13.340820	NO:sentiment_score
REVB	"[""REVB""]"	nACSbRgj1a	2026-06-01 09:00:09.913	Revelation Biosciences Expands Acute Kidney Injury Advisory Board	ACCESSWIRE	3.58	NASDAQ	2026-06-01 09:00:09.938839	0.1083	0.0827	0.8089	0.0256	neutral	0.1513	0.2314	0.129	0.4296	0.1771	2026-06-01 09:00:14.113602	NO:sentiment_score
BNRG	"[""BNRG""]"	nNFCbp8nbK	2026-06-01 09:00:13.011	Brenmiller Energy Achieves Major Commercial Milestone as Tempo Project Successfully Begins Delivering Steam During Ongoing Commissioning Phase	Newsfile Corp	0.49	NASDAQ	2026-06-01 09:00:13.098550	0.911	0.0136	0.0754	0.8974	positive	0.6692	0.7437	0.6692	0.8705	0.6874	2026-06-01 09:00:14.388949	YES
UCAR	"[""UCAR""]"	nPn9yB3Kna	2026-06-01 09:00:41.704	"U Power Hydro Data Joint Venture Receives ""Data Center Power & Energy Solution"" Recognition at DIF Awards 2026 in Thailand"	PR Newswire	2.02	NASDAQ	2026-06-01 09:00:41.726863	0.7157	0.0321	0.2522	0.6836	positive	0.3931	0.509	0.3775	0.8052	0.3298	2026-06-01 09:00:42.461837	NO:sentiment_score
RDNW	"[""RDNW""]"	nPn6w3m7Za	2026-06-01 09:00:41.901	RideNow Group, Inc. to be Added to the Russell 2000 and Russell 3000 Indexes	PR Newswire	23.73	NASDAQ	2026-06-01 09:00:41.921006	0.0793	0.0134	0.9073	0.0659	positive	0.4462	0.5143	0.269	0.8326	0.2996	2026-06-01 09:00:42.655986	NO:sentiment_score
XBIO	"[""XBIO""]"	nACSbQblxa	2026-06-01 09:02:00.555	Xenetic Biosciences Showcases Compelling ASCO 2026 Data Demonstrating DNase I Significantly Enhances CAR-T Cell Persistence, Tumor Control, and Survival	ACCESSWIRE	1.96	NASDAQ	2026-06-01 09:02:00.586793	0.8063	0.0173	0.1764	0.789	positive	0.4566	0.5203	0.3576	0.7882	0.3817	2026-06-01 09:02:01.585638	YES
50S	"[""SPCB"", ""50S""]"	nPn1zp13Ba	2026-06-01 09:03:28.737	SuperCom Wins $1.8 Million National Electronic Monitoring Contract in Norway	PR Newswire		NASDAQ	2026-06-01 09:03:28.766995	0.8724	0.0258	0.1017	0.8466	positive	0.7363	0.7881	0.6708	0.8836	0.5658	2026-06-01 09:03:29.565234	NO:Float
SPCB	"[""SPCB"", ""50S""]"	nPn1zp13Ba	2026-06-01 09:03:28.737	SuperCom Wins $1.8 Million National Electronic Monitoring Contract in Norway	PR Newswire	3.89	NASDAQ	2026-06-01 09:03:28.764175	0.8724	0.0258	0.1017	0.8466	positive	0.6589	0.7241	0.6015	0.8836	0.5767	2026-06-01 09:03:29.565601	YES
DBLTX	"[""DBLTX"", ""DLY""]"	nPn90Vcdna	2026-06-01 09:05:04.379	DoubleLine Yield Opportunities Fund Declares June 2026 Distribution	PR Newswire		NASDAQ	2026-06-01 09:05:04.405164	0.069	0.0391	0.8919	0.0299	neutral	0.3091	0.2383	0.0661	0.39	0.0566	2026-06-01 09:05:05.248837	NO:sentiment_score,Float
DLY	"[""DBLTX"", ""DLY""]"	nPn90Vcdna	2026-06-01 09:05:04.379	DoubleLine Yield Opportunities Fund Declares June 2026 Distribution	PR Newswire	48.54	NASDAQ	2026-06-01 09:05:04.405424	0.069	0.0391	0.8919	0.0299	neutral	0.3091	0.2383	0.0661	0.39	0.0566	2026-06-01 09:05:05.248921	NO:sentiment_score
OPTT	"[""OPTT""]"	nGNX8F8vvz	2026-06-01 09:07:20.364	Ocean Power Technologies Expands International Defense Engagements Across Europe	Globe Newswire	217.64	NYSE AMERICAN	2026-06-01 09:07:20.390430	0.6881	0.0127	0.2992	0.6755	positive	0.4308	0.516	0.3111	0.7551	0.3859	2026-06-01 09:07:20.985237	NO:sentiment_score,Float
YDDL	"[""YDDL""]"	nGNX6tNTNl	2026-06-01 09:15:00.438	One and One Green Technologies. INC Plans to Commission In-House Chemical Testing Laboratory at Philippine Facility, Supporting Vertical Quality Control Across Recycling Operations	Globe Newswire	8.29	NASDAQ	2026-06-01 09:15:00.467950	0.4818	0.0094	0.5088	0.4725	positive	0.4276	0.4877	0.2936	0.7688	0.2913	2026-06-01 09:15:00.942005	NO:sentiment_score
EZRA	"[""EZRA""]"	nGNX2YRWB0	2026-06-01 09:18:00.423	Reliance Global Group Positions ENQUANTUM to Help Secure the Post-Quantum Economy Before “Q-Day”	Globe Newswire	0.2	NASDAQ	2026-06-01 09:18:00.446012	0.6344	0.031	0.3346	0.6034	positive	0.5031	0.5894	0.4563	0.7808	0.5206	2026-06-01 09:18:01.115387	NO:sentiment_score
BBNX	"[""BBNX""]"	nGNX5xV5f5	2026-06-01 09:19:54.325	Beta Bionics, Inc. Shareholders Are Encouraged to Reach Out to Johnson Fistel for More Information about Potentially Recovering Their Losses	Globe Newswire	33.45	NASDAQ	2026-06-01 09:19:54.351163	0.4568	0.0327	0.5105	0.4241	positive	-0.0248	-0.1217	-0.002	0.5005	-0.0316	2026-06-01 09:19:54.753892	NO:sentiment_score
