Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
UHG	"[""UHG""]"	nPnbvMQhqa	2026-05-29 10:19:00.468	UHG UPCOMING DEADLINE: Faruqi & Faruqi, LLP Reminds United Homes Group (UHG) Investors of Securities Class Action Deadline on June 9, 2026	PR Newswire		NASDAQ	2026-05-29 10:19:00.490039	0.1043	0.0696	0.826	0.0347	neutral	-0.1356	-0.3042	-0.1058	0.3641	-0.0299	2026-05-29 10:19:01.097772	NO:sentiment_score,Float
LANV	"[""LANV""]"	nPn884rs3a	2026-05-29 10:30:01.434	Lanvin Names Barbara Werschine as CEO	PR Newswire	7.83	NYSE	2026-05-29 10:30:01.455149	0.0487	0.0543	0.897	-0.0056	neutral	0.2647	0.3324	0.1673	0.5685	0.163	2026-05-29 10:30:01.860116	NO:sentiment_score
III	"[""III""]"	nBw4vBPj2a	2026-05-29 11:00:00.646	ISG Introduces New Flagship, Executive-Level Event	Business Wire	33.4	NASDAQ	2026-05-29 11:00:00.660049	0.0701	0.0157	0.9141	0.0544	positive	0.2999	0.3414	0.2063	0.5768	0.1971	2026-05-29 11:00:01.109382	NO:sentiment_score
TLSI	"[""TLSI""]"	nACSRmGZBa	2026-05-29 11:00:03.610	TriSalus Life Sciences, Inc. (TLSI) Investigation: Bronstein, Gewirtz & Grossman, LLC Encourages Shareholders to Contact the Firm to Learn More About the Investigation	ACCESSWIRE	41.43	NASDAQ	2026-05-29 11:00:03.665189	0.3433	0.047	0.6097	0.2963	positive	-0.2054	-0.3683	-0.1023	0.325	-0.1805	2026-05-29 11:00:04.221454	NO:sentiment_score
GRCE	"[""GRCE""]"	nACSg0WFda	2026-05-29 11:00:03.756	Grace Therapeutics, Inc. (GRCE) Investigation: Bronstein, Gewirtz & Grossman, LLC Encourages Stockholders to Contact the Firm to Learn More About the Investigation	ACCESSWIRE	11.25	NASDAQ	2026-05-29 11:00:03.839538	0.3913	0.0335	0.5751	0.3578	positive	0.0714	-0.0108	0.0403	0.4712	0.017	2026-05-29 11:00:04.513840	NO:sentiment_score
SNBR	"[""SNBR""]"	nACS4Xlp1a	2026-05-29 11:00:08.382	Sleep Number Corporation (SNBR) Investigation: Bronstein, Gewirtz & Grossman, LLC Encourages Stockholders to Contact the Firm to Learn More About the Investigation	ACCESSWIRE	18.68	NASDAQ	2026-05-29 11:00:08.413699	0.2776	0.0278	0.6945	0.2498	positive	-0.1491	-0.3136	-0.0629	0.3494	-0.1254	2026-05-29 11:00:08.816939	NO:sentiment_score
SHEL	"[""SHEL""]"	nGNEbxsjWp	2026-05-29 11:00:22.531	REG-Voting Rights and Capital	Globe Newswire	2790.0	LSE	2026-05-29 11:00:22.547742	0.0746	0.0313	0.8941	0.0433	neutral	0.0	0.008	0.0065	0.0094	0.0061	2026-05-29 11:00:22.710334	NO:sentiment_score,Float
TGE	"[""TGE""]"	nPRrT9380a	2026-05-29 11:21:11.302	REG-The Generation Essentials Group: AMTD's Successful Completion of Acquisition of Upper View Regalia Hotel in Malaysia for US$38 Million	PR Newswire	44.18	NYSE	2026-05-29 11:21:11.321968	0.73	0.0158	0.2542	0.7143	positive	0.129	0.0982	0.083	0.083	0.0853	2026-05-29 11:21:11.422689	YES
FTF	"[""FTF""]"	nGNE9x9wr6	2026-05-29 11:30:00.361	REG-Total Voting Rights	Globe Newswire	40.41	LSE	2026-05-29 11:30:00.372289	0.0777	0.0195	0.9027	0.0582	positive	0.0	0.0348	0.0296	0.0424	0.0292	2026-05-29 11:30:00.553034	NO:sentiment_score
FTV	"[""FTV""]"	nGNE4yHmQ8	2026-05-29 11:30:00.430	REG-Total Voting Rights	Globe Newswire	303.11	LSE	2026-05-29 11:30:00.463061	0.0777	0.0195	0.9027	0.0582	positive	0.0	0.0356	0.0308	0.0424	0.0308	2026-05-29 11:30:00.640576	NO:sentiment_score,Float
AZI	"[""AZI""]"	nGNX3D8W48	2026-05-29 11:30:00.888	Autozi Internet Technology (Global) Ltd. Reports First Half Fiscal Year 2026 Financial Results	Globe Newswire	4.41	NASDAQ	2026-05-29 11:30:00.907820	0.0958	0.0966	0.8076	-0.0008	neutral	-0.2453	-0.29	-0.22	0.8135	-0.3192	2026-05-29 11:30:01.650082	NO:sentiment_score
DBCA	"[""DBCA"", ""GMM""]"	nACSyDzfHa	2026-05-29 11:30:02.393	D. Boral Capital Acted as Exclusive Placement Agent to Global Mofy AI Limited (Nasdaq: GMM) in Connection with its ~$8,000,000 Registered Direct Offering	ACCESSWIRE	28.05	NASDAQ	2026-05-29 11:30:02.446715	0.2693	0.0189	0.7118	0.2504	positive	0.3451	0.2909	0.14	0.5166	0.0838	2026-05-29 11:30:03.314672	NO:sentiment_score
GMM	"[""DBCA"", ""GMM""]"	nACSyDzfHa	2026-05-29 11:30:02.393	D. Boral Capital Acted as Exclusive Placement Agent to Global Mofy AI Limited (Nasdaq: GMM) in Connection with its ~$8,000,000 Registered Direct Offering	ACCESSWIRE	45.84	NASDAQ	2026-05-29 11:30:02.448924	0.2693	0.0189	0.7118	0.2504	positive	0.3451	0.2771	0.1321	0.5166	0.0798	2026-05-29 11:30:03.315149	NO:sentiment_score
UHG	"[""UHG""]"	nGNXbK3KRr	2026-05-29 12:00:04.848	Bronstein, Gewirtz & Grossman LLC Urges United Homes Group, Inc. Investors to Act: Class Action Filed Alleging Investor Harm	Globe Newswire		NASDAQ	2026-05-29 12:00:04.866950	0.1505	0.2528	0.5966	-0.1023	negative	0.0277	0.0356	0.0298	0.332	-0.0163	2026-05-29 12:00:05.285288	NO:sentiment_score,Float
PHR	"[""PHR""]"	nBw5ml3kva	2026-05-29 12:00:05.631	Deadline Alert: Phreesia Inc. (PHR) Shareholders Who Lost Money Urged To Contact Glancy Prongay Wolke & Rotter LLP About Securities Fraud Lawsuit	Business Wire	46.89	NYSE	2026-05-29 12:00:05.661670	0.1617	0.3172	0.5211	-0.1555	negative	-0.2574	-0.3695	-0.117	-0.0997	-0.1821	2026-05-29 12:00:06.216280	NO:sentiment_score
FCHL	"[""FCHL""]"	nNFC4yqM6v	2026-05-29 12:00:12.279	Bronstein, Gewirtz & Grossman LLC Urges Fitness Champs Holdings Ltd. Investors to Act: Class Action Filed Alleging Investor Harm	Newsfile Corp	0.38	NASDAQ	2026-05-29 12:00:12.309279	0.144	0.192	0.664	-0.048	neutral	-0.0127	-0.0244	0.0065	0.3341	-0.048	2026-05-29 12:00:12.811583	NO:sentiment_score
BRAI	"[""BRAI""]"	nPRrT9376a	2026-05-29 12:12:56.939	REG-BlackRock American Income Trust Plc: Issue of Equity	PR Newswire	53.1	LSE	2026-05-29 12:12:56.951815	0.0606	0.0415	0.8979	0.0191	neutral	0.1152	0.0472	0.0378	0.0597	0.0414	2026-05-29 12:12:57.143317	NO:sentiment_score,Float
TEI	"[""TEI""]"	nBw4GcQHa	2026-05-29 12:17:00.419	Franklin Templeton Announces Availability of 19(a) Notices for Certain Closed-End Funds	Business Wire	47.23	NYSE	2026-05-29 12:17:00.437892	0.1272	0.021	0.8518	0.1061	positive	0.0161	0.0108	0.0225	0.1219	0.0346	2026-05-29 12:17:00.873547	NO:sentiment_score
CUPR	"[""CUPR""]"	nGNX5qvdQH	2026-05-29 12:55:00.408	Cuprina Holdings Announces Completion of Reverse Stock Split and Requests a Hearing before the Nasdaq Hearings Panel to Maintain Listing	Globe Newswire	7.37	NASDAQ	2026-05-29 12:55:00.432230	0.1831	0.1534	0.6635	0.0296	neutral	0.0741	0.1113	0.0683	0.5036	0.0577	2026-05-29 12:55:01.080547	NO:sentiment_score
MFIN	"[""MFIN""]"	nBw1cTY5za	2026-05-29 13:21:00.518	ISS and Glass Lewis Support BIMIZCI’s Case for Change at Medallion Financial. Both Recommend Stockholders Vote on the BLUE Proxy Card FOR Election of Two BIMIZCI Nominees to Medallion Board	Business Wire	14.33	NASDAQ	2026-05-29 13:21:00.550697	0.2076	0.0511	0.7413	0.1566	positive	0.2076	0.2296	0.1914	0.5671	0.2252	2026-05-29 13:21:01.267893	NO:sentiment_score
WK6Y	"[""MYND"", ""WK6Y""]"	nPn7Cy3yna	2026-05-29 14:00:02.655	Mynd.ai Regains Compliance with NYSE American Filing Requirements Following Submission of Annual Report on Form 20-F	PR Newswire		NYSE AMERICAN	2026-05-29 14:00:02.675544	0.7294	0.0394	0.2312	0.6901	positive	0.1122	0.1153	0.0747	0.4458	0.0628	2026-05-29 14:00:03.310617	NO:sentiment_score,Float
MYND	"[""MYND"", ""WK6Y""]"	nPn7Cy3yna	2026-05-29 14:00:02.655	Mynd.ai Regains Compliance with NYSE American Filing Requirements Following Submission of Annual Report on Form 20-F	PR Newswire	45.41	NYSE AMERICAN	2026-05-29 14:00:02.674586	0.7294	0.0394	0.2312	0.6901	positive	0.1122	0.1153	0.0747	0.4458	0.0628	2026-05-29 14:00:03.311477	NO:sentiment_score
KFFB	"[""KFFB""]"	nGNXPxgnz	2026-05-29 14:53:45.379	Kentucky First Federal Bancorp Board of Directors to Consider Resumption of Quarterly Dividend	Globe Newswire	3.06	NASDAQ	2026-05-29 14:53:45.399040	0.1062	0.0644	0.8294	0.0418	neutral	0.0084	-0.0137	0.0211	0.1749	0.0089	2026-05-29 14:53:46.032549	NO:sentiment_score
ANGI	"[""ANGI""]"	nBw2pClhva	2026-05-29 14:56:00.322	ANGI Investors Have Opportunity to Join Angi Inc. Fraud Investigation with the Schall Law Firm	Business Wire	28.5	NASDAQ	2026-05-29 14:56:00.338245	0.1915	0.0131	0.7954	0.1784	positive	-0.3232	-0.5273	-0.1929	0.0229	-0.2102	2026-05-29 14:56:00.670235	NO:sentiment_score,excluded_string
MAX	"[""MAX""]"	nACSKtrCJa	2026-05-29 15:07:01.002	$MAX Ongoing Investigation Alert: MediaAlpha Investigation Into The Board is Pending - Current Investors Notified to Protect Your Rights	ACCESSWIRE	28.59	NYSE	2026-05-29 15:07:01.018175	0.1254	0.066	0.8085	0.0594	positive	-0.0464	-0.0474	-0.0217	0.3043	-0.0531	2026-05-29 15:07:01.415150	NO:sentiment_score
AAUC	"[""AAUC""]"	nGNX9gvd05	2026-05-29 15:24:47.348	Allied Gold Advances Receipt of Regulatory Approvals and Clearances in Connection with the Proposed Arrangement with Zijin Gold International and Extends the Outside Date to July 29, 2026	Globe Newswire	105.01	TSX	2026-05-29 15:24:47.376451	0.1469	0.0176	0.8355	0.1292	positive	0.3611	0.4387	0.2396	0.6818	0.2938	2026-05-29 15:24:48.098895	NO:sentiment_score,Float
RMCF	"[""RMCF""]"	nGNX7rNwmV	2026-05-29 16:05:00.566	Rocky Mountain Chocolate Factory Schedules Fiscal Fourth Quarter and Full Year 2026 Conference Call for June 2, 2026 at 9:00 A.M. ET	Globe Newswire	5.69	NASDAQ	2026-05-29 16:05:00.586229	0.0327	0.051	0.9163	-0.0184	neutral	0.1545	0.1117	0.0785	0.1956	0.0692	2026-05-29 16:05:00.993170	NO:sentiment_score
FTHM	"[""FTHM""]"	nPnjpYZpa	2026-05-29 16:05:00.652	Fathom Holdings Inc. Receives Notification from Nasdaq Regarding Late Filing of Form 10-Q	PR Newswire	19.81	NASDAQ	2026-05-29 16:05:00.679685	0.0926	0.1266	0.7808	-0.034	neutral	0.0644	0.0544	0.0491	0.2064	0.0505	2026-05-29 16:05:01.312245	NO:sentiment_score
HIVE	"[""HIVE""]"	nNFC8JSsL	2026-05-29 16:17:54.437	Toronto Stock Exchange, HIVE Digital Technologies Ltd., The View from the C-Suite	Newsfile Corp	251.51	TSX	2026-05-29 16:17:54.467500	0.066	0.0384	0.8956	0.0276	neutral	0.1059	0.1182	0.09	0.1903	0.0766	2026-05-29 16:17:54.648217	NO:sentiment_score,Float
GURE	"[""GURE""]"	nGNX5b7bxc	2026-05-29 16:30:00.933	Gulf Resources, Inc. Receives NASDAQ Notice to Late Filing of Its Quarterly Report	Globe Newswire	0.97	NASDAQ	2026-05-29 16:30:00.949904	0.0688	0.0984	0.8328	-0.0295	neutral	0.0729	0.0885	0.0606	0.4275	0.0215	2026-05-29 16:30:01.648997	NO:sentiment_score
PHR	"[""PHR""]"	nGNX5FbXDs	2026-05-29 16:32:57.370	ROSEN, SKILLED INVESTOR COUNSEL, Encourages Phreesia, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - PHR	Globe Newswire	46.89	NYSE	2026-05-29 16:32:57.393548	0.2118	0.0545	0.7337	0.1573	positive	0.212	0.2605	0.1458	0.5323	0.0971	2026-05-29 16:32:57.723093	NO:sentiment_score,excluded_string
CSAI	"[""CSAI""]"	nGNX1mlpP	2026-05-29 16:45:00.285	Cloudastructure Receives Notice From Nasdaq	Globe Newswire	23.62	NASDAQ	2026-05-29 16:45:00.298818	0.0746	0.0341	0.8914	0.0405	neutral	0.2365	0.2495	0.1229	0.6301	0.097	2026-05-29 16:45:00.749797	NO:sentiment_score
NML	"[""NBGEX"", ""NML""]"	nPn2B6Gdca	2026-05-29 17:00:12.378	NEUBERGER ENERGY INFRASTRUCTURE AND INCOME FUND ANNOUNCES MONTHLY DISTRIBUTION	PR Newswire	56.24	NASDAQ	2026-05-29 17:00:12.390942	0.0465	0.0494	0.9041	-0.003	neutral	0.247	0.2486	0.1141	0.6099	0.0986	2026-05-29 17:00:13.388582	NO:sentiment_score,Float
NBGEX	"[""NBGEX"", ""NML""]"	nPn2B6Gdca	2026-05-29 17:00:12.378	NEUBERGER ENERGY INFRASTRUCTURE AND INCOME FUND ANNOUNCES MONTHLY DISTRIBUTION	PR Newswire		NASDAQ	2026-05-29 17:00:12.390676	0.0465	0.0494	0.9041	-0.003	neutral	0.247	0.2486	0.1141	0.6099	0.0986	2026-05-29 17:00:13.388700	NO:sentiment_score,Float
FNGR	"[""FNGR""]"	nNFC3NcWJP	2026-05-29 17:07:28.482	FingerMotion Reports FY 2026 Financial Results	Newsfile Corp	46.14	NASDAQ	2026-05-29 17:07:28.506531	0.1118	0.1163	0.7719	-0.0046	neutral	-0.0064	-0.1221	-0.0023	0.7474	0.0395	2026-05-29 17:07:29.082361	NO:sentiment_score
BRW	"[""BRW""]"	nBwbpZHKJa	2026-05-29 17:15:00.789	BRW Announces Notification of Sources of Distributions	Business Wire	42.53	NYSE	2026-05-29 17:15:00.806262	0.0945	0.1048	0.8006	-0.0103	neutral	0.0928	0.0652	0.0466	0.145	0.0476	2026-05-29 17:15:01.540094	NO:sentiment_score
H	"[""H""]"	nPn2Pc567a	2026-05-29 17:20:02.656	Hydro One seeks approval from the Ontario Energy Board to build the Orléans Area Reinforcement Project	PR Newswire	38.47	TSX	2026-05-29 17:20:02.677749	0.5587	0.0118	0.4296	0.5469	positive	0.4151	0.5281	0.308	0.7833	0.3783	2026-05-29 17:20:03.110030	NO:sentiment_score
ATNM	"[""ATNM""]"	nPn8Z0RbKa	2026-05-29 17:30:00.660	Actinium Pharmaceuticals to Present ATNM-400 Program Update at SNMMI 2026 Conference on May 31-June 2 and Provides NYSE American Listing Standards Notice	PR Newswire	30.4	NYSE AMERICAN	2026-05-29 17:30:00.690144	0.1145	0.0133	0.8721	0.1012	positive	0.2128	0.2321	0.1213	0.7283	0.1664	2026-05-29 17:30:01.294885	NO:sentiment_score
CETY	"[""CETY""]"	nGNXbN4Xtc	2026-05-29 17:45:00.412	Clean Energy Technologies Receives Notice of Deficiency from Nasdaq	Globe Newswire	10.41	NASDAQ	2026-05-29 17:45:00.426071	0.0946	0.083	0.8224	0.0116	neutral	0.1314	0.1525	0.0915	0.4739	0.0836	2026-05-29 17:45:00.936137	NO:sentiment_score
NHS	"[""NBGEX"", ""NHS""]"	nPn6zrRRga	2026-05-29 17:49:27.288	NEUBERGER HIGH YIELD STRATEGIES FUND ANNOUNCES MONTHLY DISTRIBUTION	PR Newswire	31.31	NASDAQ	2026-05-29 17:49:27.305882	0.1054	0.0741	0.8205	0.0313	neutral	0.3158	0.336	0.1246	0.5851	0.1112	2026-05-29 17:49:28.011814	NO:sentiment_score
NBGEX	"[""NBGEX"", ""NHS""]"	nPn6zrRRga	2026-05-29 17:49:27.288	NEUBERGER HIGH YIELD STRATEGIES FUND ANNOUNCES MONTHLY DISTRIBUTION	PR Newswire		NASDAQ	2026-05-29 17:49:27.305488	0.1054	0.0741	0.8205	0.0313	neutral	0.3268	0.3422	0.1175	0.5542	0.0947	2026-05-29 17:49:28.012173	NO:sentiment_score,Float
PHR	"[""PHR""]"	nACSryNTpa	2026-05-29 18:00:01.052	Pomerantz LLP Highlights Class Action Against Phreesia, Inc.  – PHR	ACCESSWIRE	46.89	NYSE	2026-05-29 18:00:01.078597	0.1728	0.1504	0.6768	0.0225	neutral	-0.3544	-0.418	-0.1245	0.0035	-0.1306	2026-05-29 18:00:01.480225	NO:sentiment_score,excluded_string
UHG	"[""UHG""]"	nACSHXLxTa	2026-05-29 18:00:01.416	Class Action Lawsuit Reminder from Pomerantz LLP for Shareholders of United Homes Group, Inc.  – UHG	ACCESSWIRE		NASDAQ	2026-05-29 18:00:01.477724	0.2117	0.1529	0.6355	0.0588	positive	-0.2042	-0.2592	-0.0964	0.3838	-0.0918	2026-05-29 18:00:01.965414	NO:sentiment_score,Float,excluded_string
FCHL	"[""FCHL""]"	nACSLgThda	2026-05-29 18:00:01.836	Pomerantz LLP Issues Important Reminder to Shareholders in Fitness Champs Holdings Ltd.  of Class Action Filing – FCHL	ACCESSWIRE	0.38	NASDAQ	2026-05-29 18:00:01.870380	0.2595	0.0802	0.6603	0.1792	positive	-0.1939	-0.2277	-0.0598	0.11	-0.0692	2026-05-29 18:00:02.447001	NO:sentiment_score,excluded_string
PHR	"[""PHR""]"	nACSszcBva	2026-05-29 19:25:00.849	ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, Encourages Phreesia, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - PHR	ACCESSWIRE	46.89	NYSE	2026-05-29 19:25:00.889580	0.2044	0.0349	0.7608	0.1695	positive	0.233	0.2686	0.147	0.539	0.0848	2026-05-29 19:25:01.226537	NO:sentiment_score,excluded_string
ELWT	"[""ELWT""]"	nACSdjGmQa	2026-05-29 19:55:00.761	ROSEN, LEADING INVESTOR COUNSEL, Encourages Elauwit Connection, Inc. Investors to Inquire About Securities Class Action Investigation - ELWT	ACCESSWIRE	2.15	NASDAQ	2026-05-29 19:55:00.788773	0.127	0.035	0.8379	0.092	positive	0.0367	-0.0153	0.033	0.453	-0.0233	2026-05-29 19:55:01.143252	NO:sentiment_score,excluded_string
CLPS	"[""CLPS""]"	nPn73tFLLa	2026-05-29 20:17:07.767	CLPS Incorporation Receives Nasdaq Notification Regarding Minimum Bid Price Requirements	PR Newswire		NASDAQ	2026-05-29 20:17:07.779981	0.1151	0.0279	0.8569	0.0872	positive	0.067	0.1009	0.0537	0.4576	0.0161	2026-05-29 20:17:08.480514	NO:sentiment_score,Float
