Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
TBH	"[""TBH""]"	nGNX919C1l	2026-05-28 08:00:29	Brag House Holdings, Inc. (NASDAQ: TBH) Announces 1-for-8 Reverse Stock Split	Globe Newswire	12.28	NASDAQ	2026-05-28 08:00:31.886447	0.1463	0.0906	0.763	0.0557	positive	0.2426	0.2732	0.0913	0.3909	0.1037	2026-05-28 08:00:35.727599	NO:sentiment_score
CPSH	"[""CPSH""]"	nGNXcb6LwY	2026-05-28 08:00:29	CPS Technologies Corp. Announces Pricing of $9.6 Million Registered Direct Offering of Common Stock Priced At-The-Market Under Nasdaq Rules	Globe Newswire	14.62	NASDAQ	2026-05-28 08:00:33.057067	0.2311	0.017	0.7519	0.2141	positive	0.3704	0.3673	0.1676	0.6351	0.1613	2026-05-28 08:00:36.823267	NO:sentiment_score
MDCX	"[""MDCX""]"	nGNX9yv33L	2026-05-28 08:00:29	Medicus Pharma Announces $22 Million Non-Dilutive Financing	Globe Newswire	9.61	NASDAQ	2026-05-28 08:00:32.700795	0.1272	0.0257	0.8472	0.1015	positive	0.4323	0.553	0.3749	0.7806	0.3997	2026-05-28 08:00:37.144494	NO:sentiment_score
BNGO	"[""BNGO""]"	nGNXGgy3Y	2026-05-28 08:00:30	Bionano Announces Full Retirement of Outstanding Senior Secured Convertible Debentures	Globe Newswire	10.76	NASDAQ	2026-05-28 08:00:33.560416	0.0564	0.1498	0.7938	-0.0934	negative	0.1989	0.3259	0.1559	0.6833	0.1842	2026-05-28 08:00:37.745345	NO:sentiment_score
NEOV	"[""NEOV""]"	nGNX5LV4N4	2026-05-28 08:00:30	NeoVolta Signs First BESS Supply LOI with Infinite Grid Capital for Approximately $200 Million in Utility-Scale Deployments	Globe Newswire	33.65	NASDAQ	2026-05-28 08:00:34.121208	0.4003	0.0093	0.5904	0.3911	positive	0.4501	0.5691	0.3867	0.8326	0.437	2026-05-28 08:00:38.138097	NO:sentiment_score
UAVS	"[""UAVS""]"	nGNX6mGwNr	2026-05-28 08:00:30	EagleNXT Opens U.S.-Based Drone Manufacturing and Innovation Center in Allen, Texas, Advancing Domestic Production of NDAA-Compliant UAS Systems	Globe Newswire	56.33	NYSE AMERICAN	2026-05-28 08:00:34.660051	0.3553	0.0124	0.6323	0.3429	positive	0.4656	0.616	0.4222	0.8278	0.4391	2026-05-28 08:00:38.661619	NO:sentiment_score,Float
SQNS	"[""SQNS""]"	nNFC7TzSFV	2026-05-28 08:00:30	Sequans Completes Full Redemption of Convertible Debt, Reestablishes Pure-Play Focus on IoT Semiconductor Growth	Newsfile Corp	15.19	NYSE	2026-05-28 08:00:34.860597	0.5243	0.0109	0.4648	0.5134	positive	0.5078	0.5819	0.3491	0.8328	0.2568	2026-05-28 08:00:38.862188	NO:sentiment_score
VRCA	"[""VRCA""]"	nGNX1qs3qT	2026-05-28 08:05:02	Verrica Pharmaceuticals to Participate in the Jefferies Global Healthcare Conference	Globe Newswire	8.57	NASDAQ	2026-05-28 08:05:02.734124	0.2163	0.0137	0.77	0.2025	positive	0.2803	0.2566	0.1474	0.3844	0.1336	2026-05-28 08:05:03.077705	NO:sentiment_score
APVO	"[""APVO""]"	nACSskqkLa	2026-05-28 08:05:03	Aptevo Therapeutics Appoints Mary J. Janatpour, Ph.D., as Senior Vice President & Chief Scientific Officer	ACCESSWIRE	1.25	NASDAQ	2026-05-28 08:05:03.401475	0.0802	0.0345	0.8853	0.0457	neutral	0.3784	0.4982	0.2781	0.806	0.2948	2026-05-28 08:05:03.918019	NO:sentiment_score
BMRA	"[""BMRA""]"	nGNXMjVN2	2026-05-28 08:19:00	Biomerica Lands a $1.75 Million CDMO Master Services Agreement for IVD Diagnostic Development	Globe Newswire	2.64	NASDAQ	2026-05-28 08:19:00.751997	0.6656	0.0127	0.3217	0.6528	positive	0.3669	0.4732	0.3197	0.724	0.3286	2026-05-28 08:19:01.345192	NO:sentiment_score
HOTH	"[""HOTH""]"	nPn3Q2TVMa	2026-05-28 08:19:00	Rocket One Accepted into AMD AI Developer Program to Advance Simulation of Next-Generation Nanomagnetic AI Accelerator Architecture for AI, Defense and Space Applications	PR Newswire	18.57	NASDAQ	2026-05-28 08:19:01.006729	0.3577	0.0098	0.6325	0.348	positive	0.3433	0.3907	0.2591	0.6301	0.2654	2026-05-28 08:19:01.672107	NO:sentiment_score
NVO	"[""NVO""]"	nGNXWDMgD	2026-05-28 08:27:40	Completion of Tranche 2 of Placement	Globe Newswire	3370.0	TSX	2026-05-28 08:27:40.319107	0.1367	0.0828	0.7804	0.0539	positive	0.3342	0.3726	0.1619	0.4974	0.1524	2026-05-28 08:27:40.714436	NO:sentiment_score,Float
PDC	"[""PDC""]"	nBw6jzTtja	2026-05-28 08:29:00	Perpetuals to Participate at Upcoming Investor Conference	Business Wire	3.02	NASDAQ	2026-05-28 08:29:00.372230	0.1974	0.041	0.7616	0.1564	positive	0.1989	0.1517	0.1064	0.2271	0.1155	2026-05-28 08:29:00.721269	NO:sentiment_score
EVTV	"[""EVTV""]"	nPn5l68Zpa	2026-05-28 08:30:00	AZIO AI Appoints Andrew Omori, Partner and Head of Fund Strategy at Andreessen Horowitz, to Advisory Board, Strengthening Leadership Bench Ahead of Pending Merger with Envirotech Vehicles, Inc. (NASDAQ: EVTV)	PR Newswire	12.55	NASDAQ	2026-05-28 08:30:00.582091	0.3026	0.032	0.6653	0.2706	positive	0.2644	0.2763	0.1669	0.4849	0.148	2026-05-28 08:30:01.174053	NO:sentiment_score
PLYX	"[""PLYX""]"	nGNE5TFg16	2026-05-28 08:30:09	Polaryx Therapeutics Announces Closing of $10 Million Private Placement Equity Financing to Support Launch of SOTERIA Phase 2 Basket Trial	Globe Newswire	3.88	NASDAQ	2026-05-28 08:30:09.858407	0.2631	0.0298	0.7072	0.2333	positive	0.5504	0.6079	0.3666	0.8137	0.3419	2026-05-28 08:30:10.454441	NO:sentiment_score
VANI	"[""VANI""]"	nGNXbq2pgw	2026-05-28 08:30:14	Vivani Medical CEO Adam Mendelsohn to Present at the Jefferies Global Healthcare Conference on June 4, 2026	Globe Newswire	36.94	NASDAQ	2026-05-28 08:30:14.324324	0.0709	0.0329	0.8962	0.038	neutral	-0.0288	-0.087	-0.0018	0.3003	0.0206	2026-05-28 08:30:15.098000	NO:sentiment_score
SWAG	"[""SWAG""]"	nGNE69rXFy	2026-05-28 08:30:14	Stran & Company Expands Consumer Retail Vertical Traction with  Multiple Multi-Year Contract Wins	Globe Newswire	8.26	NASDAQ	2026-05-28 08:30:14.571531	0.738	0.0088	0.2532	0.7292	positive	0.5807	0.7052	0.5008	0.9066	0.6695	2026-05-28 08:30:15.745374	YES
GMEX	"[""GMEX""]"	nGNX5TzVLX	2026-05-28 08:30:15	GMEX Robotics Shareholder Letter: Powering the Next Generation of Intelligent Machines	Globe Newswire	0.201	NASDAQ	2026-05-28 08:30:15.653371	0.1467	0.015	0.8383	0.1317	positive	0.4284	0.4975	0.361	0.6837	0.3067	2026-05-28 08:30:16.142558	NO:sentiment_score
TRNR	"[""TRNR""]"	nACSDn1tfa	2026-05-28 08:30:17	TRNR Updates Investor Presentation Detailing Acquisition Strategy and Increased M&A Pipeline	ACCESSWIRE	2.25	NASDAQ	2026-05-28 08:30:17.317443	0.3248	0.0285	0.6467	0.2963	positive	0.4486	0.5416	0.367	0.8166	0.3586	2026-05-28 08:30:18.457272	NO:sentiment_score
BRAI	"[""BRAI""]"	nGNX142PBj	2026-05-28 08:30:17	Penetrating a $94.2 B Market: Braiin Launches AI-Native Living Infrastructure Platform in New Zealand, Targeting the Global PropTech Residential Lifecycle Services Market	Globe Newswire	53.1	NASDAQ	2026-05-28 08:30:17.298588	0.2789	0.0145	0.7065	0.2644	positive	0.6078	0.6954	0.5456	0.8808	0.5065	2026-05-28 08:30:18.558974	NO:sentiment_score,Float
BLIN	"[""BLIN""]"	nACS3KJHza	2026-05-28 08:30:17	HawkSearch Secures New Customer Win, Powering Visual Search for Wholesale Gift and Home Décor Brand	ACCESSWIRE	9.17	NASDAQ	2026-05-28 08:30:17.451065	0.7818	0.009	0.2092	0.7728	positive	0.4872	0.5165	0.2938	0.7357	0.3103	2026-05-28 08:30:18.918128	YES
JFB	"[""JFB""]"	nGNXHHWc6	2026-05-28 08:30:17	XTEND Selected for Phase II Qualifier of U.S. Department of Defense $1 Billion Drone Dominance Program	Globe Newswire	6.46	NASDAQ	2026-05-28 08:30:17.497450	0.5583	0.0214	0.4203	0.5369	positive	0.4732	0.5597	0.4537	0.8102	0.4309	2026-05-28 08:30:19.569257	NO:sentiment_score
NIVF	"[""NIVF""]"	nGNX6H71rk	2026-05-28 08:30:17	NewGen Executes Share Purchase Agreement and Obtains Exclusive APAC Agency Rights with K25.ai, an AI-Powered Prediction Market Led by Industry Veteran Andy Cheung	Globe Newswire	0.5685	NASDAQ	2026-05-28 08:30:17.526778	0.5588	0.0118	0.4294	0.547	positive	0.4931	0.5985	0.4931	0.812	0.5434	2026-05-28 08:30:20.221180	NO:sentiment_score
OLOX	"[""OLOX""]"	nACSFtb5Ra	2026-05-28 08:30:17	Olenox Industries Completes Acquisition of CS Digital Ventures, Launching a Vertically Integrated, Gas-Powered Platform for Energy-Intensive Data Centers and Next-Generation Compute	ACCESSWIRE	0.74	NASDAQ	2026-05-28 08:30:17.590201	0.3249	0.0134	0.6618	0.3115	positive	0.3983	0.5166	0.361	0.748	0.3109	2026-05-28 08:30:20.822622	NO:sentiment_score
PRFX	"[""PRFX""]"	nGNX4cY1jh	2026-05-28 08:30:17	PRF Technologies Advances DeepSolar Predict™ Toward Commercial Launch as AI Platform Targets Revenue Optimization Across Renewable Energy Markets	Globe Newswire	0.79	NASDAQ	2026-05-28 08:30:17.586428	0.6842	0.0089	0.3069	0.6754	positive	0.4242	0.5078	0.4075	0.7325	0.3534	2026-05-28 08:30:21.369585	NO:sentiment_score
SHFS	"[""SHFS""]"	nGNX5ZGGjD	2026-05-28 08:30:17	Safe Harbor Financial Expands Board of Directors with Appointment of Tyler Klimas and Sean Tonner	Globe Newswire	2.73	NASDAQ	2026-05-28 08:30:17.623559	0.0649	0.0286	0.9066	0.0363	neutral	0.4153	0.5251	0.3054	0.7624	0.2712	2026-05-28 08:30:21.855090	NO:sentiment_score
MYND	"[""MYND"", ""WK6Y""]"	nPnbKxRMta	2026-05-28 08:30:17	Promethean showcases award-winning workplace solutions at InfoComm 2026	PR Newswire	45.41	NYSE AMERICAN	2026-05-28 08:30:18.460401	0.6008	0.0231	0.3761	0.5776	positive	0.3934	0.5027	0.3613	0.7912	0.3121	2026-05-28 08:30:22.649579	NO:sentiment_score
WK6Y	"[""MYND"", ""WK6Y""]"	nPnbKxRMta	2026-05-28 08:30:17	Promethean showcases award-winning workplace solutions at InfoComm 2026	PR Newswire		NYSE AMERICAN	2026-05-28 08:30:18.568481	0.6008	0.0231	0.3761	0.5776	positive	0.3934	0.5027	0.3613	0.7912	0.3121	2026-05-28 08:30:22.649966	NO:sentiment_score,Float
RNXT	"[""RNXT""]"	nGNXs853c	2026-05-28 08:30:17	RenovoRx Announces FDA Orphan Drug Designation Granted: Oxaliplatin for the Treatment of Pancreatic Cancer	Globe Newswire	43.5	NASDAQ	2026-05-28 08:30:18.940783	0.5815	0.0228	0.3957	0.5587	positive	0.3876	0.492	0.3876	0.7663	0.3948	2026-05-28 08:30:22.955967	NO:sentiment_score
HLP	"[""HLP""]"	nPn72sGcya	2026-05-28 08:30:17	Hongli Group Inc. Engages Battery Technology Expert Dr. Phillip A. Medina IV as Independent Technical Advisor for Energy Storage Initiatives	PR Newswire	47.45	NASDAQ	2026-05-28 08:30:19.583645	0.7014	0.0121	0.2865	0.6893	positive	0.4394	0.5177	0.2608	0.7705	0.1778	2026-05-28 08:30:23.409681	NO:sentiment_score
LFS	"[""LFS""]"	nPn8R3ZVMa	2026-05-28 08:30:17	LEIFRAS Co., Ltd. Concludes School Club Activity Outsourcing Contracts with 24 Municipalities and 8 Private Junior High Schools Across Japan	PR Newswire	6.594	NASDAQ	2026-05-28 08:30:20.224026	0.7728	0.0128	0.2144	0.7599	positive	0.4233	0.541	0.3136	0.8736	0.3921	2026-05-28 08:30:23.841176	YES
REBN	"[""REBN""]"	nGNX3b5y7V	2026-05-28 08:31:00	Reborn Coffee Strengthens Executive Leadership Team with Appointment of Thomas Tran as Chief Operating Officer and Chief Technology Officer	Globe Newswire	5.37	NASDAQ	2026-05-28 08:31:00.615664	0.7088	0.0167	0.2745	0.6922	positive	0.4386	0.5431	0.3323	0.7831	0.3375	2026-05-28 08:31:01.497633	NO:sentiment_score
NWTG	"[""NWTG""]"	nBw4wyyL7a	2026-05-28 08:31:00	Newton Golf to Present at the Planet MicroCap Las Vegas Powered by MicroCapClub, June 17, 2026	Business Wire	3.28	NASDAQ	2026-05-28 08:31:00.760138	0.0914	0.0378	0.8707	0.0536	positive	0.3641	0.4958	0.2398	0.8459	0.2643	2026-05-28 08:31:01.750613	NO:sentiment_score
BCHT	"[""BCHT""]"	nGNX4ndC7p	2026-05-28 08:31:00	Birchtech to Participate in Noble Capital Markets’ Emerging Growth Virtual Equity Conference on June 3-4, 2026	Globe Newswire	19.79	NYSE AMERICAN	2026-05-28 08:31:00.777473	0.1536	0.024	0.8224	0.1297	positive	0.1432	0.0819	0.0695	0.4463	0.0825	2026-05-28 08:31:02.249995	NO:sentiment_score
LASE	"[""LASE""]"	nACS7Z0lDa	2026-05-28 08:31:01	Laser Photonics Expands into Precision Medical Device Manufacturing with Custom Laser Drilling System Order from Johnson & Johnson	ACCESSWIRE	24.6	NASDAQ	2026-05-28 08:31:01.059319	0.3924	0.0113	0.5963	0.3811	positive	0.526	0.6224	0.4342	0.8171	0.4921	2026-05-28 08:31:02.539239	NO:sentiment_score
DAIC	"[""DAIC""]"	nACSWgHQZa	2026-05-28 08:31:01	Dot Ai Announces Implementation of Previously Approved 1-for-25 Reverse Stock Split	ACCESSWIRE	17.07	NASDAQ	2026-05-28 08:31:01.751551	0.1824	0.0313	0.7863	0.1511	positive	0.1194	0.0795	0.0638	0.2796	0.0835	2026-05-28 08:31:02.963156	NO:sentiment_score
LVO	"[""LVO""]"	nGNX1QP2tv	2026-05-28 08:31:45	LiveOne (Nasdaq: LVO) Doubles Down on Partnership with Tesla and AI Marketing to Increase ARPUs and Convert 1.1M+ Free Subscribers into Paid Users	Globe Newswire	8.75	NASDAQ	2026-05-28 08:31:45.516549	0.7989	0.0072	0.1939	0.7917	positive	0.4939	0.594	0.2535	0.8734	0.3649	2026-05-28 08:31:46.461074	YES
DBGI	"[""DBGI""]"	nBw9vB33Ga	2026-05-28 08:37:00	Digital Brands Group Advances Enterprise AI Strategy Through Collaboration with Globally Recognized Outdoor Apparel Brand	Business Wire	16.63	NASDAQ	2026-05-28 08:37:00.424917	0.6444	0.0116	0.3441	0.6328	positive	0.3062	0.3641	0.2148	0.7047	0.3102	2026-05-28 08:37:00.974913	NO:sentiment_score
SPRC	"[""SPRC""]"	nGNX7nbnNz	2026-05-28 08:40:00	SciSparc: Subsidiary NeuroThera Labs Received Conditional Regulatory Approval for Acquisition of CliniQuantum	Globe Newswire	0.52	NASDAQ	2026-05-28 08:40:00.407007	0.6388	0.0109	0.3503	0.628	positive	0.228	0.2685	0.1447	0.5009	0.1835	2026-05-28 08:40:01.182282	NO:sentiment_score
MIMI	"[""MIMI""]"	nGNX9SRPn0	2026-05-28 08:48:00	Mint and Rice Robotics Launch Joint Venture to Expand AI Companion Robot Business with HK$15M in funding	Globe Newswire	1.45	NASDAQ	2026-05-28 08:48:00.408745	0.837	0.0091	0.1539	0.8279	positive	0.4721	0.5593	0.4123	0.7905	0.4082	2026-05-28 08:48:01.131304	YES
ENTX	"[""ENTX"", ""5DT""]"	nGNX8jKl3H	2026-05-28 08:50:00	Entera’s EB613, First-in-Class Oral PTH(1-34) Anabolic for Osteoporosis - Single Tablet Data Selected for Late Breaking Oral Presentation at ENDO 2026 Annual Meeting; Additional Oral Peptide Pipeline Data Accepted for Presentation	Globe Newswire	39.48	NASDAQ	2026-05-28 08:50:00.589326	0.6854	0.0126	0.302	0.6728	positive	0.2445	0.2761	0.1626	0.4728	0.1891	2026-05-28 08:50:01.929165	NO:sentiment_score
5DT	"[""ENTX"", ""5DT""]"	nGNX8jKl3H	2026-05-28 08:50:00	Entera’s EB613, First-in-Class Oral PTH(1-34) Anabolic for Osteoporosis - Single Tablet Data Selected for Late Breaking Oral Presentation at ENDO 2026 Annual Meeting; Additional Oral Peptide Pipeline Data Accepted for Presentation	Globe Newswire		NASDAQ	2026-05-28 08:50:00.590880	0.6854	0.0126	0.302	0.6728	positive	0.2489	0.28	0.1609	0.4728	0.1882	2026-05-28 08:50:01.929779	NO:sentiment_score,Float
WRAP	"[""WRAP""]"	nGNX4FGfT1	2026-05-28 08:51:27	WRAP Unveils Plans for Drone-Based Non-Lethal Response Payloads Incorporating Directional Light, Laser Dazzler, and Sensory Deterrence Technologies	Globe Newswire	37.93	NASDAQ	2026-05-28 08:51:27.478188	0.2088	0.0093	0.7819	0.1994	positive	0.3862	0.4638	0.3862	0.7275	0.3972	2026-05-28 08:51:28.141427	NO:sentiment_score
GMM	"[""GMM""]"	nGNXfgQxq	2026-05-28 09:00:04	Global Mofy Enters into Cooperation with Amazon Web Services (AWS) and Advances AIGC Computing Infrastructure Deployment	Globe Newswire	45.84	NASDAQ	2026-05-28 09:00:04.143263	0.3807	0.0094	0.6099	0.3714	positive	0.5443	0.64	0.4966	0.8285	0.526	2026-05-28 09:00:04.722128	NO:sentiment_score
DFNS	"[""DFNS""]"	nGNX1nQv8	2026-05-28 09:00:06	T3 Defense Subsidiary Nimbus Drones Technologies Establishes UAV Laboratory	Globe Newswire	27.56	NASDAQ	2026-05-28 09:00:06.238557	0.1163	0.0181	0.8656	0.0983	positive	0.495	0.5903	0.3836	0.8023	0.4425	2026-05-28 09:00:07.038761	NO:sentiment_score
LUD	"[""LUD""]"	nGNEFkSKg	2026-05-28 09:00:06	Luda Technology Group Limited Announces Acquisition of 4% of Shares of INERI for Cash Consideration of $1.2 Million	Globe Newswire	2.6899	NYSE	2026-05-28 09:00:06.654960	0.5142	0.0202	0.4655	0.494	positive	0.3948	0.5022	0.2546	0.8189	0.3378	2026-05-28 09:00:07.439883	NO:sentiment_score
UHG	"[""UHG""]"	nACS9SP9Ga	2026-05-28 09:00:07	UHG Class Action Lead Plaintiff Deadline Approaching on June 9, 2026 - Robbins LLP Urges Investors of United Homes Group, Inc. to Contact The Firm For Information	ACCESSWIRE		NASDAQ	2026-05-28 09:00:07.542256	0.5063	0.0972	0.3965	0.4091	positive	-0.0738	-0.1768	-0.0277	0.2088	-0.017	2026-05-28 09:00:07.978901	NO:sentiment_score,Float
SBFM	"[""SBFM""]"	nACS7fsCja	2026-05-28 09:00:08	Sunshine Biopharma Announces Reverse Stock Split to Maintain NASDAQ Listing	ACCESSWIRE	4.9	NASDAQ	2026-05-28 09:00:08.054527	0.1567	0.1284	0.7149	0.0283	neutral	0.0248	-0.0225	0.0188	0.2098	0.0304	2026-05-28 09:00:08.406612	NO:sentiment_score
BLNE	"[""BLNE""]"	nGNE1Hh65H	2026-05-28 09:00:08	Beeline Holdings Enters Into Letter of Intent to Acquire 100% of MagicBlocks, Accelerating AI-Powered Mortgage Platform and Digital Asset Infrastructure Expansion	Globe Newswire	25.78	NASDAQ	2026-05-28 09:00:08.373332	0.5245	0.0108	0.4647	0.5136	positive	0.4253	0.5789	0.4069	0.8131	0.4137	2026-05-28 09:00:08.962935	NO:sentiment_score
INEO	"[""INEO""]"	nACSmGFX7a	2026-05-28 09:00:12	INEO Announces Upsizing of Previously Announced Private Placement Financing	ACCESSWIRE	16.55	NASDAQ	2026-05-28 09:00:12.086432	0.1795	0.0583	0.7622	0.1212	positive	0.2471	0.3195	0.1418	0.5854	0.2018	2026-05-28 09:00:13.313198	NO:sentiment_score
CXDO	"[""CXDO""]"	nACSZ5jCza	2026-05-28 09:00:12	Crexendo Recognized for AI Innovation as CAIRO Wins 2026 CUSTOMER Product of the Year Award	ACCESSWIRE	18.31	NASDAQ	2026-05-28 09:00:12.184833	0.8483	0.0228	0.129	0.8255	positive	0.5634	0.6373	0.5348	0.8329	0.5013	2026-05-28 09:00:13.432911	YES
GAMB	"[""GAMB""]"	nBw3wtzLFa	2026-05-28 09:00:13	2026 International Casino Awards: North America Winners Revealed	Business Wire	20.65	NASDAQ	2026-05-28 09:00:13.162191	0.2025	0.0237	0.7738	0.1789	positive	0.4325	0.5106	0.378	0.6981	0.3166	2026-05-28 09:00:13.958597	NO:sentiment_score
YQ	"[""YQ""]"	nGNX591YTV	2026-05-28 09:00:13	17 Education & Technology Group Inc. Announces Change of Independent Registered Public Accounting Firm	Globe Newswire	6.64	NASDAQ	2026-05-28 09:00:13.860797	0.0694	0.0419	0.8887	0.0275	neutral	0.3415	0.4432	0.2359	0.6396	0.2208	2026-05-28 09:00:14.437073	NO:sentiment_score
CDTG	"[""CDTG""]"	nGNXc6PV4f	2026-05-28 09:00:14	CDT Environmental Technology Investment Holdings Limited Announces Share Consolidation	Globe Newswire	7.17	NASDAQ	2026-05-28 09:00:14.064066	0.1097	0.0223	0.868	0.0874	positive	0.249	0.2817	0.189	0.6529	0.2236	2026-05-28 09:00:14.765853	NO:sentiment_score
BTMD	"[""BTMD""]"	nBw32K01fa	2026-05-28 09:00:16	Biote Names Bob Peterson, Current Chief Financial and Chief Business Officer, as Interim CEO	Business Wire	27.64	NASDAQ	2026-05-28 09:00:16.368061	0.0251	0.1273	0.8476	-0.1023	negative	0.5762	0.6895	0.5253	0.8659	0.449	2026-05-28 09:00:16.962190	NO:sentiment_score
TORO	"[""TORO"", ""D0Y""]"	nGNX7GGhQ6	2026-05-28 09:00:16	Toro Corp. Reports Net Income of $0.5 Million for the Three Months Ended March 31, 2026	Globe Newswire	10.2	NASDAQ	2026-05-28 09:00:16.664992	0.076	0.0558	0.8682	0.0201	neutral	0.3022	0.3535	0.2381	0.8842	0.232	2026-05-28 09:00:18.303143	NO:sentiment_score
D0Y	"[""TORO"", ""D0Y""]"	nGNX7GGhQ6	2026-05-28 09:00:16	Toro Corp. Reports Net Income of $0.5 Million for the Three Months Ended March 31, 2026	Globe Newswire		NASDAQ	2026-05-28 09:00:16.658726	0.076	0.0558	0.8682	0.0201	neutral	0.3178	0.3597	0.2462	0.8842	0.2503	2026-05-28 09:00:18.303267	NO:sentiment_score,Float
AARD	"[""AARD""]"	nPn8cJrn5a	2026-05-28 09:01:27	Aardvark Therapeutics (AARD) Faces Investor Scrutiny Amid 56% Drop On Clinical Pause For Lead Drug Candidate- HBSS	PR Newswire	12.55	NASDAQ	2026-05-28 09:01:27.421524	0.0947	0.8744	0.0309	-0.7797	negative	-0.0234	-0.0952	-0.0129	0.378	-0.0684	2026-05-28 09:01:27.966319	NO:sentiment_score
YOUL	"[""YOUL""]"	nPn20Svx5a	2026-05-28 09:01:30	Youlife Group Establishes Future International Vocational Education Research Institute (FIIVE), Think Tank for Global Talent Innovation	PR Newswire	18.86	NASDAQ	2026-05-28 09:01:30.678090	0.2744	0.0122	0.7134	0.2622	positive	0.1821	0.2397	0.1566	0.4842	0.1815	2026-05-28 09:01:31.100729	NO:sentiment_score
GIGM	"[""GIGM""]"	nPnbDjyZFa	2026-05-28 09:01:57	NOTICE OF THE TWENTY-SEVENTH ANNUAL GENERAL MEETING OF SHAREHOLDERS	PR Newswire	6.02	NASDAQ	2026-05-28 09:01:57.316694	0.0414	0.0456	0.913	-0.0041	neutral	0.2925	0.0733	0.0375	0.1569	0.0374	2026-05-28 09:01:58.465146	NO:sentiment_score
PHR	"[""PHR""]"	nPn8r6ZRRa	2026-05-28 09:01:59	Lost Money on Phreesia, Inc. (PHR)? Join Class Action Suit Seeking Recovery - Contact SueWallSt	PR Newswire	46.89	NYSE	2026-05-28 09:01:59.551280	0.1234	0.2586	0.618	-0.1351	negative	-0.2123	-0.3112	-0.1779	0.3534	-0.1856	2026-05-28 09:02:00.035651	NO:sentiment_score
CPIX	"[""CPIX""]"	nPnbp3FK7a	2026-05-28 09:05:00	CUMBERLAND PHARMACEUTICALS ANNOUNCES LAUNCH OF VIBATIV® IN CHINA	PR Newswire	8.74	NASDAQ	2026-05-28 09:05:00.675236	0.3514	0.015	0.6336	0.3364	positive	0.4959	0.5976	0.4959	0.8528	0.5042	2026-05-28 09:05:01.364270	NO:sentiment_score
WETO	"[""WETO""]"	nGNXfbwVg	2026-05-28 09:10:01	Wetour Robotics (NASDAQ: WETO) Featured in IEEE Spectrum as Tech Alert Distribution and Orchestra Physical AI Launch Converge Today	Globe Newswire	5.7	NASDAQ	2026-05-28 09:10:01.524990	0.1385	0.0145	0.847	0.124	positive	0.181	0.1646	0.1286	0.2719	0.1375	2026-05-28 09:10:02.195965	NO:sentiment_score
BNZI	"[""BNZI""]"	nGNX4MvcTv	2026-05-28 09:10:01	Banzai International, Inc. Announces $5.5 Million in Operating Cost Reductions	Globe Newswire	1.14	NASDAQ	2026-05-28 09:10:01.976366	0.2229	0.4186	0.3585	-0.1957	negative	0.4775	0.5539	0.3166	0.8564	0.4289	2026-05-28 09:10:02.817035	NO:sentiment_score
RENX	"[""RENX""]"	nGNXb7vpGV	2026-05-28 09:10:02	RenX’s Myakka Biomass Platform Targets Domestic Share of Soil Amendments Market with Planned Substrate Production	Globe Newswire	2.32	NASDAQ	2026-05-28 09:10:02.230214	0.2431	0.0098	0.747	0.2333	positive	0.3135	0.3725	0.2394	0.6149	0.2381	2026-05-28 09:10:03.083301	NO:sentiment_score
LNAI	"[""LNAI""]"	nPnbrCJzVa	2026-05-28 09:15:02	Lunai Bioworks and BrainStorm Therapeutics Launch Foundation-Funded Parkinson's and Rare Epilepsy AI Discovery Collaboration	PR Newswire	16.41	NASDAQ	2026-05-28 09:15:02.746359	0.2602	0.014	0.7258	0.2462	positive	0.3853	0.4162	0.3714	0.7941	0.3696	2026-05-28 09:15:03.410959	NO:sentiment_score
LGHL	"[""LGHL""]"	nPn9hCqnYa	2026-05-28 09:15:03	Lion Group Holding Ltd Announces Strategic Memorandum of Understanding with Meili Capital Management Limited	PR Newswire	3.49	NASDAQ	2026-05-28 09:15:03.470159	0.7897	0.0208	0.1894	0.7689	positive	0.4249	0.438	0.2052	0.7247	0.322	2026-05-28 09:15:04.111000	YES
AKTX	"[""AKTX""]"	nGNX1TNSv	2026-05-28 09:17:01	Akari Therapeutics Discusses Breakthrough Potential of AKTX-101 and Novel Spliceosome-Modulating ADC Platform in Virtual Investor “What This Means” Segment Following ASCO Abstract Acceptance	Globe Newswire	45.09	NASDAQ	2026-05-28 09:17:01.044942	0.2732	0.0107	0.7161	0.2626	positive	0.4411	0.5459	0.3986	0.8164	0.3605	2026-05-28 09:17:01.601776	NO:sentiment_score
MAMO	"[""MAMO""]"	nPn7gbswka	2026-05-28 09:20:00	Massimo Group Launches AI Intelligent Patrol Platform Initiative Integrating Autonomous Patrol Vehicles, Spherical Security Robots and Drone Systems	PR Newswire	8.87	NASDAQ	2026-05-28 09:20:00.347364	0.2527	0.011	0.7363	0.2417	positive	0.4131	0.5024	0.3597	0.7547	0.3497	2026-05-28 09:20:00.978366	NO:sentiment_score
