Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
LKQ	"[""LKQ""]"	nACSnJyk8a	2026-06-08 07:00:20.454	Pomerantz LLP Reminds Shareholders: Securities Lawsuit Has Been Filed Against LKQ Corporation  – LKQ	ACCESSWIRE	253.12	NASDAQ	2026-06-08 07:00:20.475241	0.1298	0.4289	0.4414	-0.2991	negative	-0.6419	-0.7325	-0.4709	0.0668	-0.2814	2026-06-08 07:00:21.933542	NO:sentiment_score,Float,excluded_string
ZTS	"[""ZTS""]"	nACShnGwa	2026-06-08 07:00:20.490	ZTS INVESTOR ALERT:  Bronstein, Gewirtz and Grossman, LLC Announces that Zoetis Inc. Stockholders with Substantial Losses Have Opportunity to Lead Class Action Lawsuit!	ACCESSWIRE	416.83	NYSE	2026-06-08 07:00:20.514459	0.159	0.2456	0.5954	-0.0866	negative	-0.0127	-0.0839	0.0116	0.3341	-0.0535	2026-06-08 07:00:22.133531	NO:sentiment_score,Float
SRE	"[""SRE""]"	nPn6kvWZNa	2026-06-08 07:00:21.336	"Sempra Infrastructure Names Bhavesh ""Bob"" Patel Incoming Chief Executive Officer"	PR Newswire	653.0	NYSE	2026-06-08 07:00:21.361132	0.0854	0.0819	0.8327	0.0035	neutral	0.5093	0.6347	0.3951	0.8531	0.3233	2026-06-08 07:00:23.429713	NO:Float
STLA	"[""STLA"", ""STLAM""]"	nACSw4vwRa	2026-06-08 07:00:22.235	STLA DEADLINE - FINAL REMINDER: Bronstein, Gewirtz & Grossman LLC Alerts Stellantis N.V. Investors to Participate in the Class Action Lawsuit Today	ACCESSWIRE	2020.0	NYSE	2026-06-08 07:00:22.259335	0.1324	0.141	0.7266	-0.0086	neutral	0.0098	-0.0215	0.0165	0.3341	-0.037	2026-06-08 07:00:23.650415	NO:sentiment_score,Float
STLAM	"[""STLA"", ""STLAM""]"	nACSw4vwRa	2026-06-08 07:00:22.235	STLA DEADLINE - FINAL REMINDER: Bronstein, Gewirtz & Grossman LLC Alerts Stellantis N.V. Investors to Participate in the Class Action Lawsuit Today	ACCESSWIRE		NYSE	2026-06-08 07:00:22.258811	0.1324	0.141	0.7266	-0.0086	neutral	0.15	0.164	0.1003	0.3341	0.0591	2026-06-08 07:00:23.650545	NO:sentiment_score,Float
FCHL	"[""FCHL""]"	nACSPcGDxa	2026-06-08 07:00:22.520	Pomerantz LLP Updates Investors on Legal Action Brought Against Fitness Champs Holdings Ltd.  – FCHL	ACCESSWIRE	0.4	NASDAQ	2026-06-08 07:00:22.605478	0.1098	0.1375	0.7526	-0.0277	neutral	-0.1939	-0.2315	-0.0619	0.11	-0.0754	2026-06-08 07:00:24.016475	NO:sentiment_score,excluded_string
STWD	"[""STWD""]"	nPn1VRYvGa	2026-06-08 07:00:23.031	Starwood Property Trust Awarded 2026 Nareit Gold Investor CARE Award	PR Newswire	349.51	NYSE	2026-06-08 07:00:23.119769	0.41	0.0501	0.5399	0.36	positive	0.4882	0.5709	0.3476	0.8276	0.4287	2026-06-08 07:00:24.270614	NO:Float
BMO	"[""BMO""]"	nPn8QbX7wa	2026-06-08 07:00:23.084	BMO Economics: Host Cities to Anchor up to $81B Soccer-Powered Economic Boost for U.S.	PR Newswire	705.78	TSX	2026-06-08 07:00:23.190937	0.7272	0.0269	0.2459	0.7003	positive	0.6612	0.7114	0.6004	0.894	0.6531	2026-06-08 07:00:24.571562	NO:Float
CYN	"[""CYN""]"	nPn58JpBXa	2026-06-08 07:05:00.281	Cyngn Reports Growing Enterprise Interest in Fleet-Scale Autonomous Vehicle Deployments	PR Newswire	13.97	NASDAQ	2026-06-08 07:05:00.297925	0.8198	0.0093	0.171	0.8105	positive	0.4037	0.5122	0.3343	0.7734	0.4091	2026-06-08 07:05:00.797846	YES
PBK	"[""PBK""]"	nPn9SVxF0a	2026-06-08 07:07:00.416	AI for All: PowerBank Corporation Comments on Canada's AI Strategy, Highlighting Alignment with Its Energy Infrastructure and Modular Data Center Vision	PR Newswire	42.59	NASDAQ	2026-06-08 07:07:00.448697	0.4256	0.0105	0.5639	0.415	positive	0.3408	0.4049	0.3256	0.7885	0.3308	2026-06-08 07:07:01.217415	YES
BRAI	"[""BRAI""]"	nPRr83238a	2026-06-08 07:09:15.766	REG-BlackRock American Income Trust Plc: Net Asset Value(s)	PR Newswire	53.1	LSE	2026-06-08 07:09:15.785699	0.0711	0.0375	0.8914	0.0336	neutral	0.0	0.0184	0.0216	0.0221	0.0206	2026-06-08 07:09:15.954137	YES
ASM	"[""ASM""]"	nACS8GPSja	2026-06-08 07:15:01.064	Avino Announces Key Senior Executive Appointments	ACCESSWIRE	156.46	TSX	2026-06-08 07:15:01.082005	0.1339	0.0445	0.8216	0.0894	positive	0.4008	0.533	0.3343	0.813	0.3004	2026-06-08 07:15:01.822684	NO:Float
CPB	"[""CPB""]"	nBwYFcxpa	2026-06-08 07:15:01.389	Campbell's Reports Third Quarter Fiscal 2026 Results	Business Wire	215.65	NASDAQ	2026-06-08 07:15:01.423616	0.0841	0.0767	0.8392	0.0075	neutral	0.2454	0.3288	0.2213	0.8691	0.1756	2026-06-08 07:15:03.377530	NO:Float
CIFR	"[""CIFR""]"	nGNX3494mF	2026-06-08 07:18:59.349	Cipher Digital Inc. Announces Proposed Offering of $810.0 Million of Senior Secured Notes	Globe Newswire	332.95	NASDAQ	2026-06-08 07:18:59.380198	0.1923	0.0257	0.782	0.1666	positive	0.1864	0.2369	0.1203	0.4438	0.1277	2026-06-08 07:18:59.975531	NO:Float
LZM	"[""LZM""]"	nBw58j9nja	2026-06-08 07:20:00.441	Lifezone Metals Response to Media Report	Business Wire	41.71	NYSE	2026-06-08 07:20:00.467049	0.2173	0.1166	0.6661	0.1007	positive	0.398	0.457	0.2734	0.7271	0.2658	2026-06-08 07:20:01.210726	YES
APG	"[""APG""]"	nBwbBdKFpa	2026-06-08 07:30:01.369	APi Group Debuts on the Fortune 500 List	Business Wire	381.98	NYSE	2026-06-08 07:30:01.415358	0.2172	0.0705	0.7123	0.1467	positive	0.5859	0.6459	0.4653	0.8357	0.5159	2026-06-08 07:30:02.671544	NO:Float
CLIK	"[""CLIK""]"	nGNX1bD3WJ	2026-06-08 07:30:01.244	CLIK CEO Purchases Shares Following Announcement of Strong Revenue Growth of 73% in Q3 FY2025/26	Globe Newswire	0.78	NASDAQ	2026-06-08 07:30:01.268253	0.2393	0.0209	0.7398	0.2184	positive	0.5715	0.6388	0.4368	0.8009	0.3848	2026-06-08 07:30:02.992152	YES
CG	"[""CG""]"	nBw801P2ga	2026-06-08 07:30:01.822	Carlyle Completes Acquisition of Majority Stake in MAI Capital Management	Business Wire	259.86	NASDAQ	2026-06-08 07:30:01.861112	0.1699	0.038	0.7922	0.1319	positive	0.4702	0.5163	0.3019	0.798	0.3452	2026-06-08 07:30:03.823627	NO:Float
MDCX	"[""MDCX""]"	nGNX5VCnmq	2026-06-08 07:30:02.095	Medicus Pharma Advances Teverelix® Program Towards Registrational Development Targeting High Cardiovascular-Risk Prostate Cancer Patients with Key European Submission	Globe Newswire	9.61	NASDAQ	2026-06-08 07:30:02.313721	0.783	0.0085	0.2085	0.7745	positive	0.4481	0.5676	0.4481	0.8078	0.4869	2026-06-08 07:30:05.130652	YES
CWD	"[""CWD""]"	nGNX4z7N89	2026-06-08 07:30:02.766	Caliber to Present at Planet MicroCap Las Vegas 2026	Globe Newswire	8.24	NASDAQ	2026-06-08 07:30:02.805599	0.1007	0.0519	0.8475	0.0488	neutral	0.3314	0.3839	0.211	0.7414	0.1884	2026-06-08 07:30:05.486685	YES
ARES	"[""ARCC"", ""ARES""]"	nPn8lKqCBa	2026-06-08 07:30:03.399	ARES CAPITAL CORPORATION ANNOUNCES INAUGURAL $1 BILLION COMMERCIAL PAPER PROGRAM	PR Newswire	206.78	NASDAQ	2026-06-08 07:30:03.452981	0.142	0.0307	0.8272	0.1113	positive	0.2809	0.3908	0.1747	0.6693	0.1917	2026-06-08 07:30:07.158924	NO:Float
ARCC	"[""ARCC"", ""ARES""]"	nPn8lKqCBa	2026-06-08 07:30:03.399	ARES CAPITAL CORPORATION ANNOUNCES INAUGURAL $1 BILLION COMMERCIAL PAPER PROGRAM	PR Newswire	713.84	NASDAQ	2026-06-08 07:30:03.461842	0.142	0.0307	0.8272	0.1113	positive	0.2681	0.3824	0.1723	0.6693	0.1858	2026-06-08 07:30:07.159313	NO:Float
CGC	"[""CGC"", ""WEED""]"	nBw7Dk248a	2026-06-08 07:30:03.435	Canopy Growth Announces Claybourne’s Frosted Flyers Wins ‘Best Infused Pre-Roll' at 2026 Grow Up Awards	Business Wire	424.21	NASDAQ	2026-06-08 07:30:03.582754	0.5696	0.0364	0.3941	0.5332	positive	0.4611	0.5662	0.3622	0.7562	0.4404	2026-06-08 07:30:07.527407	NO:Float
WEED	"[""CGC"", ""WEED""]"	nBw7Dk248a	2026-06-08 07:30:03.435	Canopy Growth Announces Claybourne’s Frosted Flyers Wins ‘Best Infused Pre-Roll' at 2026 Grow Up Awards	Business Wire		NASDAQ	2026-06-08 07:30:03.583923	0.5696	0.0364	0.3941	0.5332	positive	0.451	0.5381	0.3226	0.7297	0.352	2026-06-08 07:30:07.527570	NO:Float
LAB	"[""LAB""]"	nGNX7VvwrX	2026-06-08 07:30:04.564	Standard BioTools and Treeline Biosciences Announce Merger Agreement	Globe Newswire	375.46	NASDAQ	2026-06-08 07:30:04.656865	0.1039	0.0482	0.8479	0.0558	positive	0.4906	0.6026	0.4255	0.8303	0.3875	2026-06-08 07:30:08.719631	NO:Float
SNGX	"[""SNGX""]"	nPn3N4brCa	2026-06-08 07:30:04.662	Soligenix Applying for Vaccine Development Funding for Bundibugyo Ebola Vaccine	PR Newswire	14.8	NASDAQ	2026-06-08 07:30:04.755567	0.3602	0.0144	0.6254	0.3458	positive	0.4472	0.5642	0.4276	0.8207	0.4546	2026-06-08 07:30:09.267274	YES
ELAB	"[""ELAB""]"	nGNX9nyrQC	2026-06-08 07:31:00.285	NorthStrive Defense Tech Executes Binding Agreement to Acquire Exclusive License to Patented Multi-Domain Drone Payload Technology for Defense, Aerospace and Maritime Applications	Globe Newswire	4.54	NASDAQ	2026-06-08 07:31:00.322509	0.8356	0.0097	0.1547	0.8259	positive	0.2997	0.3837	0.2421	0.6436	0.2918	2026-06-08 07:31:01.031904	YES
NCRA	"[""NCRA""]"	nGNX7Xlc8W	2026-06-08 07:45:00.440	Nocera Inc. (Nasdaq:NCRA) Advances AI and Acquisition Strategy Through Binding Venture Platform Agreement with U.S.-Based Digital Innovations Group	Globe Newswire	6.32	NASDAQ	2026-06-08 07:45:00.498550	0.7808	0.0105	0.2087	0.7703	positive	0.5346	0.6098	0.5346	0.8032	0.5524	2026-06-08 07:45:01.224298	YES
CMG	"[""CMG""]"	nPn9kRbq2a	2026-06-08 07:53:00.548	CHIPOTLE KICKS OFF SUMMER'S BIGGEST TOURNAMENT WITH ITS FIRST-EVER MATCHDAY BOGO FOR FANS WEARING SOCCER JERSEYS	PR Newswire	1270.0	NYSE	2026-06-08 07:53:00.571136	0.3352	0.1169	0.5479	0.2183	positive	0.2748	0.3077	0.2484	0.5105	0.1989	2026-06-08 07:53:01.124529	NO:Float
ACN	"[""ACN""]"	nBw4r1vpRa	2026-06-08 07:59:00.462	Accenture and the Carnegie Mellon University Software Engineering Institute Launch AI Adoption Maturity Model to Help Organizations Scale AI with Predictable Outcomes	Business Wire	612.34	NYSE	2026-06-08 07:59:00.487084	0.2705	0.0116	0.7179	0.2589	positive	0.2504	0.2647	0.2198	0.7252	0.2689	2026-06-08 07:59:00.983692	NO:Float
JRSH	"[""JRSH""]"	nACSbYnpYa	2026-06-08 08:00:01.536	Jerash Holdings to Present at the Planet MicroCap Las Vegas 2026 Investor Conference	ACCESSWIRE	6.33	NASDAQ	2026-06-08 08:00:01.564054	0.0845	0.0268	0.8887	0.0576	positive	0.0648	0.0366	0.0305	0.0576	0.0356	2026-06-08 08:00:02.208560	YES
RZLV	"[""RZLV"", ""O5F""]"	nGNX9zvCLV	2026-06-08 08:00:03.606	Rezolve Ai Appoints Microsoft and Amazon Veteran Michele Fisher as Chief Marketing Officer to Define the Agentic Commerce Era	Globe Newswire	240.99	NASDAQ	2026-06-08 08:00:03.631161	0.1457	0.02	0.8343	0.1257	positive	0.3626	0.4702	0.2708	0.7621	0.2871	2026-06-08 08:00:04.619045	NO:Float
O5F	"[""RZLV"", ""O5F""]"	nGNX9zvCLV	2026-06-08 08:00:03.606	Rezolve Ai Appoints Microsoft and Amazon Veteran Michele Fisher as Chief Marketing Officer to Define the Agentic Commerce Era	Globe Newswire		NASDAQ	2026-06-08 08:00:03.632928	0.1457	0.02	0.8343	0.1257	positive	0.3626	0.4702	0.2708	0.7621	0.2871	2026-06-08 08:00:04.619474	NO:Float
APTV	"[""APTV""]"	nBw2S3zGFa	2026-06-08 08:00:04.187	Aptiv Introduces Advanced Occupancy Classification, The Industry’s First Camera-Only Occupant Detection System	Business Wire	208.82	NYSE	2026-06-08 08:00:04.215749	0.2266	0.0108	0.7626	0.2158	positive	0.4682	0.5698	0.4276	0.7823	0.3975	2026-06-08 08:00:05.154003	NO:Float
MNOV	"[""MNOV""]"	nGNXbvngMg	2026-06-08 08:00:04.866	MediciNova Receives Notice of Allowance for New Patent Covering Use of MN-166 in Combination with Anti-PD-1 Immune Checkpoint Inhibitor for Glioblastoma Treatment	Globe Newswire	46.7	NASDAQ	2026-06-08 08:00:04.928904	0.7265	0.0105	0.263	0.7161	positive	0.4307	0.5425	0.3512	0.8225	0.4469	2026-06-08 08:00:05.695916	YES
FIS	"[""FIS""]"	nBw70n92va	2026-06-08 08:00:05.669	FIS Builds Alliance with Fuse to Give Auto and Equipment Lenders a Faster Path to Modern Origination	Business Wire	516.18	NYSE	2026-06-08 08:00:05.707573	0.7682	0.0086	0.2232	0.7596	positive	0.2901	0.2906	0.2772	0.7323	0.252	2026-06-08 08:00:06.539671	NO:Float
COYA	"[""COYA""]"	nBw42M67pa	2026-06-08 08:00:05.662	Coya Therapeutics Announces the First Cohort of Patients in the ALSTARS Trial Have Begun the Blinded Active-Treatment Extension Phase	Business Wire	20.01	NASDAQ	2026-06-08 08:00:05.706225	0.3253	0.0242	0.6505	0.3011	positive	0.2851	0.3804	0.2034	0.7474	0.2396	2026-06-08 08:00:06.688309	YES
AIMDW	"[""AIMD"", ""AIMDW""]"	nACSqWM05a	2026-06-08 08:00:07.433	Ainos Releases 2026 Mid-Year CEO Letter to Shareholders	ACCESSWIRE	2.3902	NASDAQ	2026-06-08 08:00:07.458523	0.0905	0.0192	0.8903	0.0713	positive	0.3062	0.4058	0.2819	0.7755	0.3056	2026-06-08 08:00:08.216079	YES
AIMD	"[""AIMD"", ""AIMDW""]"	nACSqWM05a	2026-06-08 08:00:07.433	Ainos Releases 2026 Mid-Year CEO Letter to Shareholders	ACCESSWIRE	2.12	NASDAQ	2026-06-08 08:00:07.458074	0.0905	0.0192	0.8903	0.0713	positive	0.3062	0.4058	0.2819	0.7755	0.3056	2026-06-08 08:00:08.216196	YES
RKT	"[""RKT""]"	nBw6PLzZPa	2026-06-08 08:00:09.695	Rising Rates Stall Housing Market Momentum Just After Closed Home Sales Hit Highest Level Since 2022	Business Wire	960.91	NYSE	2026-06-08 08:00:09.730206	0.474	0.3544	0.1716	0.1196	positive	0.2457	0.3034	0.2349	0.8845	0.316	2026-06-08 08:00:10.390245	NO:Float
OPTT	"[""OPTT""]"	nGNX4b1pGX	2026-06-08 08:00:10.054	Ocean Power Technologies Demonstrates Strong Field Performance from DHS Deployment and Advances Operational Scalability	Globe Newswire	217.64	NYSE AMERICAN	2026-06-08 08:00:10.095880	0.8794	0.0128	0.1077	0.8666	positive	0.5324	0.6139	0.3843	0.8464	0.4896	2026-06-08 08:00:11.112323	NO:Float
NSPR	"[""NSPR""]"	nGNXQg0H1	2026-06-08 08:00:10.068	InspireMD Announces First Patient Enrolled in the CGUARDIANS III Pivotal Study of the SwitchGuard Neuro Protection System for Use in TCAR Procedures	Globe Newswire	33.43	NASDAQ	2026-06-08 08:00:10.142818	0.257	0.0126	0.7303	0.2444	positive	0.4538	0.5634	0.3689	0.781	0.4218	2026-06-08 08:00:11.477882	YES
BUD	"[""BUD"", ""ABI""]"	nBw8gPlLya	2026-06-08 08:00:10.916	AB InBev Turns Bars into Stadiums During Biggest-Ever FIFA World Cup™	Business Wire	1730.0	NYSE	2026-06-08 08:00:10.955220	0.0787	0.0294	0.8919	0.0493	neutral	0.2652	0.2982	0.2345	0.5105	0.2175	2026-06-08 08:00:12.027034	NO:Float
ABI	"[""BUD"", ""ABI""]"	nBw8gPlLya	2026-06-08 08:00:10.916	AB InBev Turns Bars into Stadiums During Biggest-Ever FIFA World Cup™	Business Wire		NYSE	2026-06-08 08:00:10.956915	0.0787	0.0294	0.8919	0.0493	neutral	0.2652	0.2982	0.2345	0.5105	0.2175	2026-06-08 08:00:12.027519	NO:Float
CCLD	"[""CCLD""]"	nGNX7g9sYK	2026-06-08 08:00:13.173	Empower, a CareCloud Company, Helps Wound-Care Provider Reverse More Than $1 Million in Alleged Overpayments	Globe Newswire	35.87	NASDAQ	2026-06-08 08:00:13.201443	0.7868	0.0382	0.175	0.7486	positive	0.3091	0.3822	0.2967	0.7555	0.3472	2026-06-08 08:00:14.749445	YES
CLDI	"[""CLDI""]"	nGNX69PYf6	2026-06-08 08:00:13.494	Calidi Biotherapeutics Announces Investor Webinar on June 9, 2026	Globe Newswire	17.36	NYSE AMERICAN	2026-06-08 08:00:13.550564	0.0516	0.0244	0.924	0.0271	neutral	0.2152	0.2465	0.1577	0.4792	0.1797	2026-06-08 08:00:15.671049	YES
SLB	"[""SLB""]"	nBw43yPGFa	2026-06-08 08:00:13.529	SLB OneSubsea Secures Subsea Boosting Contract for bp’s Thunder Horse Project in Gulf of America	Business Wire	1490.0	NYSE	2026-06-08 08:00:13.583260	0.8042	0.0183	0.1775	0.7859	positive	0.4723	0.5989	0.3642	0.9101	0.4901	2026-06-08 08:00:16.129829	NO:Float
GNS	"[""GNS""]"	nGNX99xvvp	2026-06-08 08:00:13.678	Genius Group Board Approves Buyback of up to 13.2 Million Company Shares	Globe Newswire	146.03	NYSE AMERICAN	2026-06-08 08:00:13.735227	0.216	0.0152	0.7688	0.2008	positive	0.3012	0.436	0.23	0.7657	0.2274	2026-06-08 08:00:16.616869	NO:Float
XYL	"[""XYL""]"	nBwbXKm3Na	2026-06-08 08:00:14.052	Xylem Expands Long-Term Water Partnership with Dow	Business Wire	236.86	NYSE	2026-06-08 08:00:14.095552	0.6949	0.0115	0.2936	0.6834	positive	0.5649	0.6524	0.5649	0.8464	0.586	2026-06-08 08:00:17.158665	NO:Float
TSN	"[""TSN""]"	nGNXJ3d6Z	2026-06-08 08:00:14.228	Tyson Foods Names Wes Morris Chief Operating Officer	Globe Newswire	274.74	NYSE	2026-06-08 08:00:14.258336	0.0475	0.0886	0.8639	-0.0411	neutral	0.4307	0.5746	0.3224	0.7711	0.3554	2026-06-08 08:00:17.577677	NO:sentiment_score,Float
LHSW	"[""LHSW""]"	nGNX3vs3YM	2026-06-08 08:00:14.372	Lianhe Sowell International Group Ltd. Signs Supply Agreement for AI-Powered Automotive Painting Robots in Southeast Asia	Globe Newswire	2.35	NASDAQ	2026-06-08 08:00:14.479100	0.8872	0.0122	0.1006	0.875	positive	0.6451	0.7005	0.5231	0.8666	0.5745	2026-06-08 08:00:18.317349	YES
BCDA	"[""BCDA""]"	nGNX6fK42b	2026-06-08 08:00:14.434	BioCardia Announces $4.4 Million Financing	Globe Newswire	8.04	NASDAQ	2026-06-08 08:00:14.492560	0.1392	0.021	0.8398	0.1182	positive	0.1992	0.2736	0.14	0.5526	0.1908	2026-06-08 08:00:19.075893	YES
APLD	"[""APLD""]"	nGNX9w40fq	2026-06-08 08:00:14.448	Applied Digital Secures Revolving Credit Facility of Up To $550 Million in Support of Strategic Growth	Globe Newswire	258.69	NASDAQ	2026-06-08 08:00:14.766497	0.4935	0.0149	0.4916	0.4786	positive	0.2692	0.36	0.2127	0.7875	0.2504	2026-06-08 08:00:20.441329	NO:Float
AMPG	"[""AMPG""]"	nGNX6pstSf	2026-06-08 08:00:14.462	AmpliTech Group Participates in O-RAN ALLIANCE Global PlugFest Spring 2026 as the Only 64T64R Massive MIMO Radio Vendor, Advancing Multi-Vendor Integration and AI-RAN Development	Globe Newswire	22.11	NASDAQ	2026-06-08 08:00:15.678760	0.4433	0.0111	0.5456	0.4323	positive	0.3838	0.4564	0.2777	0.7338	0.3014	2026-06-08 08:00:20.853238	YES
JNJ	"[""JNJ""]"	nBwbff03Ha	2026-06-08 08:00:14.526	Johnson & Johnson to Acquire Firefly Bio, Inc. to Expand Oncology Pipeline with Novel Degrader Antibody Conjugate Platform	Business Wire	2400.0	NYSE	2026-06-08 08:00:16.133471	0.7333	0.0086	0.2581	0.7247	positive	0.4531	0.5268	0.3124	0.8094	0.422	2026-06-08 08:00:21.565366	NO:Float
EIKN	"[""EIKN""]"	nGNXc59H0r	2026-06-08 08:00:14.577	Eikon Therapeutics Announces the Appointment of Ma. Fatima D. Francisco to its Board of Directors	Globe Newswire	25.35	NASDAQ	2026-06-08 08:00:16.617916	0.0605	0.039	0.9005	0.0215	neutral	0.5293	0.5775	0.3586	0.8238	0.3427	2026-06-08 08:00:21.842159	YES
KUST	"[""KUST""]"	nGNX2G4wV5	2026-06-08 08:00:14.642	Kustom Entertainment, Inc. Announces Partnership with Gilley’s Gambling Hall to Bring Multi-Season Music Festivals to Park City, Kansas	Globe Newswire	0.57	NASDAQ	2026-06-08 08:00:17.160908	0.8496	0.0187	0.1317	0.831	positive	0.5147	0.584	0.4453	0.8208	0.4114	2026-06-08 08:00:22.953830	YES
TMDE	"[""TMDE""]"	nGNX570S3x	2026-06-08 08:00:14.662	TMD Energy Limited Extends Memorandum of Agreement with Double Corporate Sdn Bhd by Two Years to Advance Green Bioenergy Collaboration	Globe Newswire	16.53	NYSE AMERICAN	2026-06-08 08:00:17.578576	0.8177	0.0104	0.172	0.8073	positive	0.3485	0.4605	0.2534	0.7929	0.3866	2026-06-08 08:00:23.553413	YES
HYPD	"[""HYPD""]"	nGNX6YnLN7	2026-06-08 08:00:14.697	Hyperion DeFi Reiterates Guidance on Sunset of USDH and Felix Markets	Globe Newswire	9.28	NASDAQ	2026-06-08 08:00:18.334487	0.1142	0.022	0.8638	0.0923	positive	0.4766	0.5517	0.2775	0.7938	0.2713	2026-06-08 08:00:24.204321	YES
OPTH	"[""OPTH"", ""OPTI""]"	nGNX9f7RFt	2026-06-08 08:00:14.726	Optimi Health Secures Ibogaine Supply and Commences Finished Drug Product Development	Globe Newswire	3.41	NASDAQ	2026-06-08 08:00:19.082149	0.2303	0.0097	0.7599	0.2206	positive	0.2972	0.3886	0.2304	0.6782	0.2475	2026-06-08 08:00:25.466393	YES
OPTI	"[""OPTH"", ""OPTI""]"	nGNX9f7RFt	2026-06-08 08:00:14.726	Optimi Health Secures Ibogaine Supply and Commences Finished Drug Product Development	Globe Newswire		NASDAQ	2026-06-08 08:00:20.456803	0.2303	0.0097	0.7599	0.2206	positive	0.3115	0.4043	0.2538	0.6782	0.2722	2026-06-08 08:00:25.466687	NO:Float
ABBV	"[""ABBV""]"	nPreGXqGTa	2026-06-08 08:00:14.770	AbbVie Presents New Data Across Its Blood Cancer Portfolio at EHA 2026	PR Newswire	1760.0	NYSE	2026-06-08 08:00:20.861889	0.1664	0.0201	0.8134	0.1463	positive	0.3613	0.4759	0.3485	0.8125	0.3143	2026-06-08 08:00:26.485109	NO:Float
ZONE	"[""ZONE""]"	nPn847KSJa	2026-06-08 08:00:25.884	CleanCore Solutions (ZONE) Appoints Tyler Hassen as CEO to Lead AI Infrastructure Buildout	PR Newswire	209.98	NYSE AMERICAN	2026-06-08 08:00:25.932656	0.1028	0.0211	0.8762	0.0817	positive	0.3863	0.4905	0.2656	0.7648	0.2641	2026-06-08 08:00:27.124854	NO:Float
DRIO	"[""DRIO""]"	nPnclY65a	2026-06-08 08:00:28.173	Dario Presents Four Studies at American Diabetes Association Scientific Sessions Highlighting Commercial and Clinical Value of its Digital Health Platform	PR Newswire	5.82	NASDAQ	2026-06-08 08:00:28.192841	0.1965	0.0186	0.7849	0.1778	positive	0.6687	0.706	0.6687	0.9022	0.6813	2026-06-08 08:00:29.915464	YES
DCOY	"[""DCOY"", ""HVO""]"	nPn8Jf775a	2026-06-08 08:00:28.246	Decoy Therapeutics' CEO to Participate in hVIVO Capital Markets Day in London	PR Newswire	0.51	NASDAQ	2026-06-08 08:00:28.302977	0.1137	0.0286	0.8577	0.085	positive	0.1796	0.1371	0.1375	0.4663	0.2051	2026-06-08 08:00:30.130998	YES
HVO	"[""DCOY"", ""HVO""]"	nPn8Jf775a	2026-06-08 08:00:28.246	Decoy Therapeutics' CEO to Participate in hVIVO Capital Markets Day in London	PR Newswire		NASDAQ	2026-06-08 08:00:28.302454	0.1137	0.0286	0.8577	0.085	positive	0.18	0.1333	0.1332	0.4663	0.2142	2026-06-08 08:00:30.131412	NO:Float
MSFT	"[""MSFT""]"	nPn7x5wQa	2026-06-08 08:00:28.342	NHS England accelerates AI adoption with Microsoft 365 Copilot to improve service delivery, reduce costs and create more time for care	PR Newswire	7310.0	NASDAQ	2026-06-08 08:00:28.404967	0.794	0.0084	0.1975	0.7856	positive	0.4061	0.486	0.3909	0.7229	0.4138	2026-06-08 08:00:30.913984	NO:Float
CEG	"[""CEG""]"	nPn7McmFpa	2026-06-08 08:00:28.574	THE GEYSERS GEOTHERMAL COMPLEX COMPLETES 25-MEGAWATT EXPANSION PROJECT, STRENGTHENING CALIFORNIA GRID RELIABILITY	PR Newswire	338.01	NASDAQ	2026-06-08 08:00:28.632531	0.8745	0.0166	0.1089	0.8579	positive	0.4302	0.5157	0.4102	0.7136	0.4497	2026-06-08 08:00:31.097175	NO:Float
RNAZ	"[""RNAZ""]"	nPn83qmJ8a	2026-06-08 08:04:00.251	TransCode Therapeutics to Host R&D Webcast on June 18, 2026	PR Newswire	0.86	NASDAQ	2026-06-08 08:04:00.270559	0.0642	0.0157	0.9202	0.0485	neutral	0.2822	0.3734	0.1792	0.6434	0.1868	2026-06-08 08:04:01.021591	YES
GLMD	"[""GLMD""]"	nPn8Bv2dda	2026-06-08 08:11:12.898	Galmed Pharmaceuticals to Acquire Colospan to Create a GI-Focused Platform Targeting a $6 Billion Market	PR Newswire	6.36	NASDAQ	2026-06-08 08:11:12.926764	0.5392	0.0091	0.4517	0.5301	positive	0.4617	0.5589	0.4232	0.7826	0.3556	2026-06-08 08:11:13.578179	YES
AMOD	"[""AMOD"", ""AMODW""]"	nGNX1KYty	2026-06-08 08:13:00.344	Alpha Modus Completes Previously Announced Conversion of Series C Preferred Stock, Further Simplifying Capital Structure and Aligning Shareholder Interests	Globe Newswire	18.42	NASDAQ	2026-06-08 08:13:00.366799	0.7495	0.0086	0.2419	0.741	positive	0.4832	0.5794	0.3458	0.8138	0.3523	2026-06-08 08:13:01.302892	YES
AMODW	"[""AMOD"", ""AMODW""]"	nGNX1KYty	2026-06-08 08:13:00.344	Alpha Modus Completes Previously Announced Conversion of Series C Preferred Stock, Further Simplifying Capital Structure and Aligning Shareholder Interests	Globe Newswire	18.7799	NASDAQ	2026-06-08 08:13:00.364216	0.7495	0.0086	0.2419	0.741	positive	0.4832	0.5794	0.3458	0.8138	0.3523	2026-06-08 08:13:01.303012	YES
