Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
INAB	"[""INAB""]"	nGNXc5fKrV	2026-06-03 08:30:05.773	IN8bio Announces Publication in Nature Communications Highlighting Advances in Gamma-Delta T Cell Engineering and Combination Therapies	Globe Newswire	7.74	NASDAQ	2026-06-03 08:30:05.822527	0.619	0.0145	0.3665	0.6046	positive	0.4118	0.4885	0.3322	0.7437	0.3361	2026-06-03 08:30:06.699622	YES
STRR	"[""JOB"", ""STRR""]"	nGNX2yzj2f	2026-06-03 08:30:07.432	Star Equity Fund Announces Director Nomination to GEE Group Board	Globe Newswire	2.31	NYSE AMERICAN	2026-06-03 08:30:07.454154	0.103	0.0326	0.8644	0.0705	positive	-0.0161	-0.052	-0.0156	0.6176	-0.0467	2026-06-03 08:30:08.829624	NO:sentiment_score
JOB	"[""JOB"", ""STRR""]"	nGNX2yzj2f	2026-06-03 08:30:07.432	Star Equity Fund Announces Director Nomination to GEE Group Board	Globe Newswire	89.43	NYSE AMERICAN	2026-06-03 08:30:07.452513	0.103	0.0326	0.8644	0.0705	positive	-0.111	-0.1856	-0.1059	0.6176	-0.1225	2026-06-03 08:30:08.838621	NO:sentiment_score
EZRA	"[""EZRA""]"	nGNE4WT61R	2026-06-03 08:30:07.457	Reliance Global Group Regains Compliance with Nasdaq Continued Listing Requirements	Globe Newswire	0.2	NASDAQ	2026-06-03 08:30:07.481594	0.7677	0.0423	0.19	0.7255	positive	0.2591	0.3187	0.2007	0.7612	0.1824	2026-06-03 08:30:09.097132	YES
STKS	"[""STKS""]"	nBwnm9Gza	2026-06-03 08:30:08.868	STK Steakhouse Opens Highly Anticipated Downtown Phoenix Location	Business Wire	22.4	NASDAQ	2026-06-03 08:30:08.918005	0.3547	0.0602	0.5851	0.2946	positive	0.3615	0.3977	0.2552	0.6689	0.276	2026-06-03 08:30:10.246886	NO:sentiment_score
LIMN	"[""LIMN""]"	nGNX1fx7mC	2026-06-03 08:30:08.876	Liminatus Pharma Enters Into Warrant Exercise Transaction for $1.9 Million in Gross Proceeds	Globe Newswire	23.37	NASDAQ	2026-06-03 08:30:08.969974	0.4085	0.0173	0.5741	0.3912	positive	0.1529	0.1816	0.0883	0.3504	0.1464	2026-06-03 08:30:10.566715	NO:sentiment_score
LIXT	"[""LIXT""]"	nGNX45sCq2	2026-06-03 08:30:09.833	LIXTE Biotechnology Announces $16,566,027 Registered Direct Offering Priced at the Market Under Nasdaq Rules, Strengthening Balance Sheet for Next Phase of Strategic Growth	Globe Newswire	11.65	NASDAQ	2026-06-03 08:30:09.926611	0.7953	0.0112	0.1935	0.7842	positive	0.4965	0.5482	0.2746	0.8329	0.2942	2026-06-03 08:30:11.098381	YES
QTI	"[""QTI""]"	nBw2jsv6qa	2026-06-03 08:30:11.590	QT Imaging Receives Saudi Arabia FDA Regulatory Clearance	Business Wire	9.73	NASDAQ	2026-06-03 08:30:11.614928	0.2211	0.0209	0.758	0.2003	positive	0.5807	0.6611	0.473	0.8461	0.5858	2026-06-03 08:30:12.205773	NO:sentiment_score
SBEV	"[""SBEV""]"	nGNX6QjH0V	2026-06-03 08:30:12.690	Splash Beverage Group Provides Corporate Update on NYSE Compliance Process and Strategic Transaction Initiatives	Globe Newswire	10.76	NYSE AMERICAN	2026-06-03 08:30:12.713122	0.0906	0.0289	0.8805	0.0617	positive	0.4384	0.5683	0.3938	0.8373	0.3318	2026-06-03 08:30:14.302435	NO:sentiment_score
GGRP	"[""GGRP""]"	nACS82W4ja	2026-06-03 08:30:12.848	The Glimpse Group Announces New Physical AI Leadership and the Introduction of SpatialCore	ACCESSWIRE	15.35	NASDAQ	2026-06-03 08:30:12.879397	0.1527	0.0141	0.8332	0.1386	positive	0.2775	0.3615	0.2324	0.659	0.2155	2026-06-03 08:30:14.396445	NO:sentiment_score
HLP	"[""HLP""]"	nPn4kBsmca	2026-06-03 08:30:13.029	Hongli Group Inc. Updates Its Business Strategy, Focusing on Solid-State Lithium Batteries	PR Newswire	48.29	NASDAQ	2026-06-03 08:30:13.060716	0.2561	0.0146	0.7293	0.2414	positive	0.4498	0.485	0.3063	0.7357	0.3073	2026-06-03 08:30:15.500069	NO:sentiment_score
LFS	"[""LFS""]"	nPn7BFnpYa	2026-06-03 08:30:12.975	"LEIFRAS Co., Ltd. Announces Collaboration with Anime ""BLUELOCK"" for New Shoot-Specific Sport Tournament ""SIX SHOOT PREMIER 0"""	PR Newswire	6.594	NASDAQ	2026-06-03 08:30:12.996913	0.5596	0.0218	0.4186	0.5378	positive	0.3624	0.4361	0.3311	0.6682	0.3202	2026-06-03 08:30:15.604378	YES
CLPS	"[""CLPS""]"	nPn3X31lba	2026-06-03 08:30:13.153	CLPS Incorporation Restructures R&D Architecture, Introduces AI Rainstorm Factory Development Model	PR Newswire	12.97	NASDAQ	2026-06-03 08:30:13.223126	0.1621	0.0137	0.8242	0.1483	positive	0.4272	0.5185	0.3539	0.7899	0.4429	2026-06-03 08:30:17.119442	NO:sentiment_score
VIRC	"[""VIRC""]"	nGNX5t7q6D	2026-06-03 08:30:13.110	Virco Reports $2.8 Million First Quarter Loss as Demand for School Furniture Slows	Globe Newswire	13.2	NASDAQ	2026-06-03 08:30:13.210764	0.0106	0.96	0.0294	-0.9494	negative	-0.1573	-0.2671	-0.1573	0.6312	-0.248	2026-06-03 08:30:17.244797	NO:sentiment_score
KBSX	"[""KBSX""]"	nNFC6QbVKq	2026-06-03 08:30:13.608	FST Corp to Attend and Present at the Planet MicroCap Las Vegas Powered by MicroCapClub, June 17-18, 2026	Newsfile Corp	27.16	NASDAQ	2026-06-03 08:30:13.674446	0.1015	0.0213	0.8772	0.0802	positive	0.216	0.2472	0.113	0.4656	0.1105	2026-06-03 08:30:17.692668	NO:sentiment_score
HODL	"[""STKE"", ""HODL""]"	nNFC5PPVlm	2026-06-03 08:30:19.109	SOL Strategies May 2026 Monthly Business Update	Newsfile Corp		NASDAQ	2026-06-03 08:30:19.132275	0.0462	0.0737	0.88	-0.0275	neutral	0.2594	0.337	0.1898	0.5571	0.1891	2026-06-03 08:30:19.893843	NO:sentiment_score,Float
STKE	"[""STKE"", ""HODL""]"	nNFC5PPVlm	2026-06-03 08:30:19.109	SOL Strategies May 2026 Monthly Business Update	Newsfile Corp	18.94	NASDAQ	2026-06-03 08:30:19.131013	0.0462	0.0737	0.88	-0.0275	neutral	0.2786	0.3508	0.2009	0.6607	0.1942	2026-06-03 08:30:19.894422	NO:sentiment_score
NWTG	"[""NWTG""]"	nBw2l25KGa	2026-06-03 08:31:00.348	Newton Golf Fast Motion Shaft Powers GUINNESS WORLD RECORDS™ Fastest Golf Drive	Business Wire	3.28	NASDAQ	2026-06-03 08:31:00.371054	0.187	0.0627	0.7503	0.1243	positive	0.3931	0.4893	0.3258	0.8119	0.3627	2026-06-03 08:31:01.309290	NO:sentiment_score
BCHT	"[""BCHT""]"	nGNXkPjFq	2026-06-03 08:31:00.328	Birchtech Announces the End of All Remaining Attempts to Challenge Patents Under IPR Petition	Globe Newswire	19.79	NYSE AMERICAN	2026-06-03 08:31:00.345811	0.0647	0.2591	0.6761	-0.1944	negative	0.2611	0.3841	0.2611	0.8011	0.1718	2026-06-03 08:31:01.493637	NO:sentiment_score
DAIC	"[""DAIC""]"	nACS9JBFXa	2026-06-03 08:31:00.973	Dot Ai Announces Engagement of Cohen & Company to Evaluate Strategic Alternatives	ACCESSWIRE	0.03	NASDAQ	2026-06-03 08:31:01.038907	0.1606	0.0356	0.8038	0.1249	positive	0.1221	0.065	0.0606	0.2634	0.084	2026-06-03 08:31:01.942501	NO:sentiment_score
QXL	"[""QXL""]"	nGNX9K0JNv	2026-06-03 08:32:00.293	Quantum X Labs Appoints Prof. Oren Raz of the Weizmann Institute of Science to Its Scientific Advisory Board	Globe Newswire	6.74	NASDAQ	2026-06-03 08:32:00.313694	0.0859	0.0342	0.8799	0.0518	positive	-0.027	-0.0606	0.0187	0.1483	0.0509	2026-06-03 08:32:00.949407	NO:sentiment_score
CATO	"[""CATO"", ""SFST""]"	nPn8nBFPwa	2026-06-03 08:42:04.072	Southern First Appoints Bryan Kennedy to Board of Directors	PR Newswire	14.48	NYSE	2026-06-03 08:42:04.092098	0.0713	0.0352	0.8935	0.0361	neutral	0.2833	0.4169	0.1775	0.7599	0.1552	2026-06-03 08:42:04.807838	NO:sentiment_score
SFST	"[""CATO"", ""SFST""]"	nPn8nBFPwa	2026-06-03 08:42:04.072	Southern First Appoints Bryan Kennedy to Board of Directors	PR Newswire	8.76	NYSE	2026-06-03 08:42:04.090259	0.0713	0.0352	0.8935	0.0361	neutral	0.3046	0.4203	0.176	0.7599	0.1465	2026-06-03 08:42:04.807986	NO:sentiment_score
STN	"[""STN""]"	nBw8mtlxWa	2026-06-03 09:00:03.788	Black & Veatch-Stantec Joint Venture to lead U.S. Army Corps of Engineers Brandon Road Interbasin ecosystem protection project	Business Wire	113.69	TSX	2026-06-03 09:00:03.807011	0.5588	0.0134	0.4278	0.5455	positive	0.4075	0.4681	0.371	0.8822	0.3887	2026-06-03 09:00:04.322643	NO:Float
CYAB	"[""CYAB""]"	nGNX9XkpNS	2026-06-03 09:00:06.574	Cyabra Strengthens Management Team with Appointment of CMO David Low to Advance Leadership in Disinformation Narrative Intelligence Market	Globe Newswire	3.53	NASDAQ	2026-06-03 09:00:06.593005	0.8457	0.0093	0.1449	0.8364	positive	0.3157	0.4221	0.2857	0.7547	0.2765	2026-06-03 09:00:07.669117	YES
SINT	"[""SINT""]"	nGNX5BdGM3	2026-06-03 09:00:06.827	SINTX Technologies Announces Raise of Approximately $5.0 Million of Capital, Including a $4.5 Million Private Placement Priced At-the-Market Under Nasdaq Rules	Globe Newswire	3.4	NASDAQ	2026-06-03 09:00:06.891901	0.541	0.0145	0.4445	0.5265	positive	0.5263	0.4977	0.2374	0.7955	0.1987	2026-06-03 09:00:07.945056	YES
WOK	"[""WOK""]"	nGNXbX4ztB	2026-06-03 09:00:10.328	WORK Medical Technology Group Establishes U.S. Subsidiary to Advance Global Expansion and Reinforce Long-Term Growth Strategy	Globe Newswire	1.22	NASDAQ	2026-06-03 09:00:10.346623	0.4929	0.0153	0.4918	0.4775	positive	0.4135	0.5472	0.3056	0.8136	0.4137	2026-06-03 09:00:11.901730	YES
RYET	"[""RYET""]"	nGNX1PrsZL	2026-06-03 09:00:10.256	Ruanyun Edai Technology Expands Cogni AI Into Private AI Platform for Archives, Institutional Records and Enterprise Data	Globe Newswire	12.73	NASDAQ	2026-06-03 09:00:10.284860	0.1817	0.0112	0.8072	0.1705	positive	0.2479	0.259	0.1615	0.4388	0.1654	2026-06-03 09:00:12.114666	NO:sentiment_score
SLE	"[""SLE""]"	nGNXbyX14l	2026-06-03 09:00:11.519	Super League Strengthens Commercial Leadership with Appointment of Anthony Alexander as Executive Vice President of Revenue	Globe Newswire	1.45	NASDAQ	2026-06-03 09:00:11.615606	0.8455	0.0161	0.1385	0.8294	positive	0.4438	0.5602	0.363	0.7947	0.3241	2026-06-03 09:00:13.725677	YES
CVKD	"[""CVKD""]"	nGNXbGCJCy	2026-06-03 09:00:11.320	Cadrenal Therapeutics to Showcase Phase 3-Ready CAD-1005 and Novel 12-LOX Platform at BIO International Convention 2026 Partnering Event	Globe Newswire	2.27	NASDAQ	2026-06-03 09:00:11.384564	0.386	0.01	0.604	0.376	positive	0.5355	0.5982	0.5355	0.8514	0.5284	2026-06-03 09:00:13.850713	NO:sentiment_score
ICON	"[""ICON""]"	nGNX8Xhysw	2026-06-03 09:00:11.622	Icon Energy Corp. Provides Commercial Update	Globe Newswire	0.6917	NASDAQ	2026-06-03 09:00:11.665129	0.043	0.0304	0.9265	0.0126	neutral	0.2435	0.3166	0.1533	0.5721	0.197	2026-06-03 09:00:14.525907	NO:sentiment_score
GNSS	"[""GNSS""]"	nBw6wYY5Ca	2026-06-03 09:00:11.702	Genasys and Intterra Enter into Strategic Partnership to Establish Authoritative Evacuation Information in AwareCA™	Business Wire	35.6	NASDAQ	2026-06-03 09:00:11.764839	0.845	0.0108	0.1442	0.8341	positive	0.442	0.4891	0.2872	0.7306	0.3351	2026-06-03 09:00:14.670383	YES
DOMO	"[""DOMO""]"	nBw9Ld5cXa	2026-06-03 09:01:00.332	Domo and Regional One Health Solutions Put AI to Work in Healthcare Operations, Built on AWS	Business Wire	37.68	NASDAQ	2026-06-03 09:01:00.347558	0.2159	0.0097	0.7744	0.2063	positive	0.3572	0.4388	0.3143	0.7586	0.2773	2026-06-03 09:01:00.860500	NO:sentiment_score
MEHA	"[""MEHA""]"	nNFC7gY6MR	2026-06-03 09:07:35.016	Functional Brands Inc. Clears Barrier to $142.9 Million BullionFX | Alchemy Acquisition	Newsfile Corp	36.55	NASDAQ	2026-06-03 09:07:35.042187	0.6548	0.0234	0.3219	0.6314	positive	0.2391	0.2855	0.1621	0.5318	0.1813	2026-06-03 09:07:35.839442	YES
DXF	"[""DXF""]"	nPnvwRcGa	2026-06-03 09:15:06.574	Eason Technology Completes First $1Million Investments in Energy Fund and Facilitate Business Expansion Into The Energy Sector	PR Newswire	3.2274	NYSE AMERICAN	2026-06-03 09:15:06.607714	0.6883	0.0093	0.3024	0.679	positive	0.3388	0.4599	0.2151	0.8013	0.2997	2026-06-03 09:15:07.241623	YES
LEXX	"[""LEXX""]"	nACSGBkmra	2026-06-03 09:25:01.184	Lexaria Attending the BIO International Convention, as Part of a Broader Business Development Program	ACCESSWIRE	24.05	NASDAQ	2026-06-03 09:25:01.206963	0.2275	0.017	0.7555	0.2105	positive	0.4408	0.5504	0.3387	0.7941	0.4156	2026-06-03 09:25:01.908801	NO:sentiment_score
ONMD	"[""ONMD""]"	nGNX9CKXR6	2026-06-03 09:28:50.323	OneMedNet Surpasses 90 Million Patient Journeys and 270 Million Studies within its Network	Globe Newswire	14.89	NASDAQ	2026-06-03 09:28:50.372555	0.2521	0.0143	0.7335	0.2378	positive	0.5038	0.5857	0.3848	0.828	0.4344	2026-06-03 09:28:51.109466	NO:sentiment_score
HLN	"[""HLN""]"	nPn4JRb2Ga	2026-06-03 09:42:00.458	"TUMS Kicks Off the ""TUMS Food Match Cup,"" a Celebration of Global Soccer Fandom and Food Love Through Bold Flavor Mashups"	PR Newswire	4430.0	LSE	2026-06-03 09:42:00.485037	0.3003	0.022	0.6777	0.2783	positive	0.2489	0.3279	0.2389	0.5662	0.225	2026-06-03 09:42:01.127277	NO:sentiment_score,Float
MAIA	"[""MAIA""]"	nGNX9Ppv57	2026-06-03 09:45:00.410	MAIA Biotechnology Receives FDA Clearance to Open U.S. Enrollment in Ongoing Phase 2 THIO-101 Trial Expansion	Globe Newswire	50.86	NYSE AMERICAN	2026-06-03 09:45:00.432183	0.7746	0.0185	0.2069	0.7561	positive	0.4465	0.5533	0.4465	0.7714	0.4604	2026-06-03 09:45:01.119361	YES
NG	"[""LSEG"", ""NG""]"	nACS2X6f0a	2026-06-03 09:45:01.163	National Grid PLC Announces Annual Financial Report and Notice of AGM	ACCESSWIRE	329.79	LSE	2026-06-03 09:45:01.197785	0.0822	0.0594	0.8584	0.0227	neutral	0.2684	0.1729	0.0598	0.2236	0.0503	2026-06-03 09:45:02.156981	NO:sentiment_score,Float
LSEG	"[""LSEG"", ""NG""]"	nACS2X6f0a	2026-06-03 09:45:01.163	National Grid PLC Announces Annual Financial Report and Notice of AGM	ACCESSWIRE		LSE	2026-06-03 09:45:01.198909	0.0822	0.0594	0.8584	0.0227	neutral	0.2684	0.1729	0.0598	0.2236	0.0503	2026-06-03 09:45:02.165644	NO:sentiment_score,Float
TLSI	"[""TLSI""]"	nACSXVd9Ka	2026-06-03 10:00:04.990	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of TriSalus Life Sciences Inc. - TLSI	ACCESSWIRE	38.14	NASDAQ	2026-06-03 10:00:05.018168	0.0971	0.096	0.8068	0.0011	neutral	-0.3391	-0.4712	-0.1666	0.1116	-0.198	2026-06-03 10:00:05.486970	NO:sentiment_score,excluded_string
AARD	"[""AARD""]"	nACSVDlfqa	2026-06-03 10:00:05.429	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Aardvark Therapeutics, Inc. - AARD	ACCESSWIRE	12.55	NASDAQ	2026-06-03 10:00:05.500535	0.1263	0.1161	0.7576	0.0102	neutral	-0.1588	-0.2817	-0.076	0.1336	-0.0919	2026-06-03 10:00:06.027083	NO:sentiment_score,excluded_string
BRCB	"[""BRCB""]"	nACSpyCJca	2026-06-03 10:00:06.457	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Black Rock Coffee Bar, Inc. - BRCB	ACCESSWIRE	21.0	NASDAQ	2026-06-03 10:00:06.497164	0.1238	0.1171	0.7591	0.0067	neutral	-0.1921	-0.3012	-0.0683	0.11	-0.0785	2026-06-03 10:00:06.845192	NO:sentiment_score,excluded_string
VTSI	"[""VTSI""]"	nACSMYJ75a	2026-06-03 10:00:06.956	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of VirTra, Inc. - VTSI	ACCESSWIRE	10.85	NASDAQ	2026-06-03 10:00:06.977628	0.1149	0.1011	0.7841	0.0138	neutral	-0.2899	-0.4204	-0.1324	0.11	-0.1524	2026-06-03 10:00:07.674821	NO:sentiment_score,excluded_string
ANGI	"[""ANGI""]"	nACSSYQLXa	2026-06-03 10:00:07.070	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Angi Inc. - ANGI	ACCESSWIRE	28.53	NASDAQ	2026-06-03 10:00:07.087413	0.0722	0.0878	0.84	-0.0156	neutral	-0.3378	-0.4997	-0.192	0.2556	-0.2049	2026-06-03 10:00:08.380924	NO:sentiment_score,excluded_string
SNBR	"[""SNBR""]"	nACSkfcGWa	2026-06-03 10:00:07.147	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Sleep Number Corporation - SNBR	ACCESSWIRE	18.58	NASDAQ	2026-06-03 10:00:07.211438	0.0942	0.0692	0.8365	0.025	neutral	-0.2895	-0.4291	-0.1322	0.11	-0.151	2026-06-03 10:00:08.542074	NO:sentiment_score,excluded_string
ENGN	"[""ENGN""]"	nACSmvBpZa	2026-06-03 10:00:07.157	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of enGene Therapeutics Inc. - ENGN	ACCESSWIRE	27.87	NASDAQ	2026-06-03 10:00:07.243979	0.1345	0.0716	0.7939	0.0629	positive	-0.026	-0.0878	0.0011	0.244	-0.007	2026-06-03 10:00:09.045353	NO:sentiment_score,excluded_string
TRDA	"[""TRDA""]"	nACSjLP4Ga	2026-06-03 10:00:07.416	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Entrada Therapeutics, Inc. - TRDA	ACCESSWIRE	21.97	NASDAQ	2026-06-03 10:00:07.576525	0.1106	0.1409	0.7485	-0.0304	neutral	0.0107	-0.0465	0.0183	0.3383	0.0126	2026-06-03 10:00:09.183680	NO:sentiment_score,excluded_string
III	"[""III""]"	nPn9fwgfta	2026-06-03 10:34:50.250	Ascendion Named an AI Leader by ISG for Integrated Platform and Application Services	PR Newswire	33.4	NASDAQ	2026-06-03 10:34:50.266950	0.752	0.0193	0.2287	0.7326	positive	0.395	0.4863	0.3627	0.7623	0.3876	2026-06-03 10:34:50.796255	YES
ICE	"[""ICE""]"	nNFC991YcH	2026-06-03 10:40:01.091	Canlan Sports and Entripy Custom Clothing Announce Naming Rights Agreement for Oakville Facility	Newsfile Corp	562.04	TSX	2026-06-03 10:40:01.115327	0.4234	0.0213	0.5553	0.4021	positive	0.4292	0.5295	0.3942	0.7743	0.4132	2026-06-03 10:40:01.733058	NO:Float
LUD	"[""LUD""]"	nGNX7QvgTf	2026-06-03 11:00:00.766	Luda Technology Group Limited Announces Appointment of Additional Authorized Agents Across Peru, Colombia, Egypt, South Africa and Chile, Further Advancing Global Expansion Strategy	Globe Newswire	2.69	NYSE AMERICAN	2026-06-03 11:00:00.793521	0.8857	0.0115	0.1028	0.8743	positive	0.648	0.6845	0.4657	0.8279	0.5224	2026-06-03 11:00:01.383937	YES
SNBR	"[""SNBR""]"	nACSLpfn4a	2026-06-03 11:00:09.783	Bronstein, Gewirtz & Grossman, LLC Announces an Investigation Against Sleep Number Corporation (SNBR) and Encourages Investors to Learn More About the Investigation	ACCESSWIRE	18.58	NASDAQ	2026-06-03 11:00:09.808102	0.1793	0.0348	0.786	0.1445	positive	-0.1351	-0.3177	-0.0667	0.3494	-0.1395	2026-06-03 11:00:10.169649	NO:sentiment_score
ENGN	"[""ENGN""]"	nACS7cJNva	2026-06-03 11:00:10.216	Bronstein, Gewirtz & Grossman, LLC Announces an Investigation Against enGene Therapeutics Inc. (ENGN) and Encourages Stockholders to Learn More About the Investigation	ACCESSWIRE	27.87	NASDAQ	2026-06-03 11:00:10.244880	0.1735	0.0494	0.7771	0.1241	positive	0.0779	-0.0124	0.0485	0.4073	0.0248	2026-06-03 11:00:10.718060	NO:sentiment_score
BRCB	"[""BRCB""]"	nACS7xNgla	2026-06-03 11:00:10.431	Black Rock Coffee Bar, Inc. (BRCB) Investigation: Bronstein, Gewirtz & Grossman, LLC Encourages Investors to Contact the Firm to Learn More About the Investigation	ACCESSWIRE	21.0	NASDAQ	2026-06-03 11:00:10.476757	0.2785	0.0298	0.6917	0.2487	positive	-0.0373	-0.195	-0.0105	0.353	-0.0788	2026-06-03 11:00:11.076252	NO:sentiment_score
TLSI	"[""TLSI""]"	nACSSmPzra	2026-06-03 11:00:10.481	Bronstein, Gewirtz & Grossman, LLC Encourages TriSalus Life Sciences, Inc. (TLSI) Shareholders to Inquire about Securities Investigation	ACCESSWIRE	38.14	NASDAQ	2026-06-03 11:00:10.534306	0.1963	0.0456	0.758	0.1507	positive	-0.189	-0.3722	-0.1082	0.325	-0.2015	2026-06-03 11:00:11.295642	NO:sentiment_score
ANGI	"[""ANGI""]"	nACS1PYjna	2026-06-03 11:00:10.528	Bronstein, Gewirtz & Grossman, LLC Encourages Angi Inc. (ANGI) Investors to Inquire about Securities Investigation	ACCESSWIRE	28.53	NASDAQ	2026-06-03 11:00:10.590822	0.1394	0.0255	0.8351	0.1139	positive	-0.1472	-0.341	-0.0729	0.3494	-0.1598	2026-06-03 11:00:11.656555	NO:sentiment_score
GRCE	"[""GRCE""]"	nACSxftkZa	2026-06-03 11:00:10.540	Bronstein, Gewirtz & Grossman, LLC Announces an Investigation Against Grace Therapeutics, Inc. (GRCE) and Encourages Investors to Learn More About the Investigation	ACCESSWIRE	11.25	NASDAQ	2026-06-03 11:00:10.587483	0.1886	0.0884	0.723	0.1003	positive	0.0714	-0.0091	0.0437	0.4712	0.0215	2026-06-03 11:00:11.789756	NO:sentiment_score
PMI	"[""PMI""]"	nNFCb3rs61	2026-06-03 11:01:47.450	Kuehn Law Encourages Investors of Picard Medical Inc. to Contact Law Firm	Newsfile Corp	30.65	NYSE AMERICAN	2026-06-03 11:01:47.462522	0.1531	0.0157	0.8312	0.1374	positive	-0.0467	-0.0551	0.0035	-0.022	-0.0208	2026-06-03 11:01:47.700603	NO:sentiment_score
2RHY	"[""RDHL"", ""2RHY""]"	nPre71l8Da	2026-06-03 12:04:57.557	RedHill Biopharma Advancing Opaganib Options For Ebola Virus Disease Outbreak	PR Newswire		NASDAQ	2026-06-03 12:04:57.584828	0.2521	0.0233	0.7246	0.2289	positive	0.5592	0.6453	0.5592	0.9014	0.6065	2026-06-03 12:04:58.943117	NO:sentiment_score,Float
RDHL	"[""RDHL"", ""2RHY""]"	nPre71l8Da	2026-06-03 12:04:57.557	RedHill Biopharma Advancing Opaganib Options For Ebola Virus Disease Outbreak	PR Newswire	4.62	NASDAQ	2026-06-03 12:04:57.585377	0.2521	0.0233	0.7246	0.2289	positive	0.5161	0.6233	0.5161	0.9014	0.5066	2026-06-03 12:04:58.943248	NO:sentiment_score
OSRH	"[""OSRH""]"	nACSlg0t1a	2026-06-03 12:05:00.913	CEO Statement to Shareholders	ACCESSWIRE	18.45	NASDAQ	2026-06-03 12:05:00.933457	0.0786	0.0554	0.866	0.0232	neutral	0.4769	0.5425	0.3634	0.7201	0.4198	2026-06-03 12:05:01.352852	NO:sentiment_score
63X	"[""SMWB"", ""63X""]"	nBw6hRnl3a	2026-06-03 13:00:00.586	Similarweb Expands AI Ecosystem with Perplexity Collaboration Through Native AI Workflows	Business Wire		NYSE	2026-06-03 13:00:00.607230	0.5334	0.011	0.4556	0.5225	positive	0.2551	0.3004	0.1924	0.3278	0.1394	2026-06-03 13:00:01.273287	NO:Float
SMWB	"[""SMWB"", ""63X""]"	nBw6hRnl3a	2026-06-03 13:00:00.586	Similarweb Expands AI Ecosystem with Perplexity Collaboration Through Native AI Workflows	Business Wire	33.76	NYSE	2026-06-03 13:00:00.604637	0.5334	0.011	0.4556	0.5225	positive	0.3699	0.4473	0.3245	0.6953	0.3249	2026-06-03 13:00:01.273796	YES
DBGI	"[""DBGI""]"	nBw21XLvxa	2026-06-03 15:30:00.388	DBGI CEO Hil Davis Demonstrates Short and Long-Term Confidence with Strategic Open Market Share Purchases	Business Wire	22.99	NASDAQ	2026-06-03 15:30:00.409822	0.8012	0.0101	0.1887	0.7911	positive	0.3031	0.3794	0.1833	0.7673	0.2843	2026-06-03 15:30:01.123264	YES
TRNR	"[""TRNR""]"	nACSbsGdna	2026-06-03 15:44:46.966	TRNR Expands Content Licensing Deal Between Ergatta and iFIT until 2028, Driving Ergatta's Strong Profitability; M&A Pipeline Activity Increasing	ACCESSWIRE	2.3309	NASDAQ	2026-06-03 15:44:46.988212	0.925	0.0129	0.0621	0.9122	positive	0.6657	0.7295	0.6059	0.8862	0.6402	2026-06-03 15:44:47.698317	YES
MAX	"[""MAX""]"	nACSvN2TTa	2026-06-03 15:46:01.589	$MAX Class Investigation: MediaAlpha Enters Into FTC Settlement Over Deceptive Advertising - Investigation For Current Shareholders is Underway	ACCESSWIRE	28.6	NYSE	2026-06-03 15:46:01.614640	0.1345	0.3615	0.504	-0.227	negative	-0.0296	-0.0393	-0.0132	0.3138	-0.0544	2026-06-03 15:46:02.036174	NO:sentiment_score
GRCE	"[""GRCE""]"	nGNX1VRxmb	2026-06-03 15:54:50.357	GRCE INVESTOR ALERT: Holzer & Holzer, LLC Investigation of Grace Therapeutics, Inc.	Globe Newswire	11.25	NASDAQ	2026-06-03 15:54:50.375320	0.0997	0.1672	0.7332	-0.0675	negative	-0.0244	-0.1387	0.0075	0.1412	-0.0055	2026-06-03 15:54:50.648004	NO:sentiment_score
IMCC	"[""IMCC""]"	nPn1GGmGTa	2026-06-03 16:01:01.631	IM Cannabis Raises US$225,000 of Gross Proceeds in Convertible Note Financing	PR Newswire	2.0	NASDAQ	2026-06-03 16:01:01.653395	0.552	0.0151	0.4329	0.5369	positive	0.206	0.2397	0.1386	0.4397	0.134	2026-06-03 16:01:02.401816	YES
MDBH	"[""MDBH""]"	nGNX8WX0Lg	2026-06-03 16:05:04.270	MDB Capital to Present at Planet MicroCap Las Vegas 2026 Along with Subsidiary PatentVest and Portfolio Company Buda Juice	Globe Newswire	4.71	NASDAQ	2026-06-03 16:05:04.298576	0.1198	0.0135	0.8667	0.1063	positive	0.2007	0.174	0.1228	0.3191	0.1018	2026-06-03 16:05:04.774828	NO:sentiment_score
